BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.25729,-1.1155,-0.91447,-0.549571,-2.56639,-1.40813,-4.23071,0.0468107,0.0567892,0.0953135,6.68544,0.197234,0.13772,820000,1153
-2.27791,-1.01094,-0.797881,-0.580172,-2.71802,-1.55629,-4.54253,0.0376486,0.0717556,0.082132,6.71476,0.194517,0.136324,821000,1154
-2.39179,-1.24815,-1.02953,-0.426103,-2.30129,-1.3638,-4.38909,0.0405619,0.0588401,0.0828711,6.67899,0.193941,0.137027,822000,1156
-2.23278,-1.27595,-1.03574,-0.431532,-2.19479,-1.38569,-4.06588,0.0372624,0.0594646,0.0705203,6.68759,0.193451,0.13754,823000,1157
-2.40343,-1.3248,-1.08639,-0.407174,-2.1434,-1.37906,-3.74301,0.0370773,0.0645898,0.0816743,6.72174,0.19871,0.135565,824000,1159
-2.31056,-1.32939,-1.08285,-0.309159,-2.21061,-1.30312,-3.92107,0.0381173,0.0557433,0.0544127,6.68564,0.195777,0.13833,825000,1160
-2.35878,-1.2373,-1.01932,-0.439131,-2.29465,-1.35957,-3.99585,0.0392044,0.0617929,0.0813858,6.74811,0.19424,0.137689,826000,1162
-2.41036,-1.09005,-0.866477,-0.596819,-2.5417,-1.47334,-4.52788,0.0438381,0.0741111,0.0626856,6.52166,0.194811,0.138574,827000,1164
-2.40945,-1.24395,-1.02821,-0.368587,-2.32406,-1.44296,-4.24241,0.0474147,0.0601944,0.0753221,6.63986,0.196313,0.136422,828000,1165
-2.40734,-1.31761,-1.09925,-0.409814,-2.11972,-1.31035,-4.09662,0.0322341,0.0709813,0.0595772,6.56982,0.195637,0.135944,829000,1167
-2.48798,-1.41568,-1.17318,-0.302193,-2.02822,-1.30708,-4.33744,0.0408836,0.0592172,0.0716368,6.65256,0.193075,0.135129,830000,1168
-2.56445,-1.38117,-1.17824,-0.329594,-1.98408,-1.38932,-4.22537,0.0486528,0.0560097,0.076459,6.65352,0.19749,0.137337,831000,1170
-2.35658,-1.30691,-1.04479,-0.349382,-2.24386,-1.35223,-4.03651,0.0340846,0.0750289,0.0612029,6.78179,0.194185,0.136135,832000,1173
-2.68082,-1.69727,-1.46273,-0.13417,-1.44373,-1.2224,-3.67899,0.0325417,0.0644339,0.0741089,6.74596,0.194859,0.138608,833000,1175
-2.68624,-1.78805,-1.58572,-0.0402435,-1.25728,-1.17865,-3.77025,0.035485,0.0602055,0.0792069,6.52318,0.193927,0.138427,834000,1177
-2.41838,-1.56026,-1.37242,-0.134993,-1.81756,-1.22623,-3.57592,0.0353567,0.0575996,0.0839587,6.60093,0.196858,0.136986,835000,1180
-2.54176,-1.5364,-1.32606,-0.210548,-1.81963,-1.2607,-3.8912,0.0317765,0.0717393,0.0845326,6.80532,0.193214,0.136543,836000,1181
-2.46498,-1.46306,-1.23854,-0.261469,-1.92646,-1.29836,-4.23621,0.0299687,0.0716204,0.0732389,6.69498,0.193861,0.136487,837000,1183
-2.41303,-1.40085,-1.17559,-0.335607,-1.9581,-1.37802,-3.68315,0.0380127,0.0586572,0.0643807,6.6867,0.196299,0.134902,838000,1185
-2.43077,-1.52927,-1.319,-0.185061,-1.86236,-1.20953,-3.67734,0.0268255,0.0778546,0.0779807,6.64107,0.198317,0.136197,839000,1186
-2.58221,-1.46224,-1.25713,-0.290697,-1.87789,-1.3237,-3.84727,0.0278253,0.0878745,0.0694581,6.63769,0.19659,0.134476,840000,1188
-2.47968,-1.48666,-1.24227,-0.199136,-2.02896,-1.26398,-3.91853,0.0333603,0.0713265,0.0844486,6.75858,0.198444,0.137305,841000,1189
-2.31031,-1.22725,-0.952872,-0.410541,-2.47959,-1.38064,-3.87008,0.0398809,0.0699495,0.063872,6.62534,0.196161,0.137483,842000,1191
-2.31067,-1.22916,-1.00065,-0.303009,-2.44711,-1.35858,-3.75197,0.031112,0.0758145,0.0651421,6.79071,0.193534,0.140603,843000,1192
-2.33221,-1.14006,-0.92728,-0.445153,-2.53043,-1.43115,-4.03513,0.0293662,0.0779115,0.0620007,6.58252,0.196112,0.136116,844000,1194
-2.1221,-1.04193,-0.831145,-0.580109,-2.65955,-1.44179,-3.74451,0.0393144,0.0649919,0.0752016,6.58172,0.197421,0.138727,845000,1196
-2.3453,-1.2148,-0.994584,-0.435668,-2.34745,-1.39294,-2.94809,0.0387884,0.0655553,0.0612983,6.68441,0.195421,0.138783,846000,1197
-2.31137,-1.12824,-0.900825,-0.495912,-2.54096,-1.45416,-3.18889,0.0388663,0.0660863,0.0675134,6.65564,0.19526,0.136891,847000,1199
-2.36263,-1.19122,-0.971836,-0.495755,-2.42187,-1.40947,-3.61731,0.0424126,0.0604266,0.0732224,6.64084,0.194606,0.135999,848000,1200
-2.32693,-1.17733,-0.958047,-0.465154,-2.4864,-1.42098,-3.02758,0.0354164,0.0698644,0.0849057,6.71921,0.195218,0.138212,849000,1202
-2.52608,-1.18403,-0.997847,-0.517183,-2.32656,-1.41614,-3.25911,0.0434741,0.0740291,0.0883486,6.72099,0.196195,0.135803,850000,1204
-2.46078,-1.2523,-1.03444,-0.462737,-2.2157,-1.36648,-3.78341,0.0342599,0.0809165,0.0648814,6.78071,0.196645,0.13847,851000,1205
-2.2917,-1.3243,-1.1051,-0.367256,-2.13035,-1.36461,-3.79131,0.0285331,0.0696094,0.0561423,6.55292,0.195756,0.134578,852000,1207
-2.40738,-1.48459,-1.25267,-0.159591,-1.86277,-1.32247,-3.80746,0.0261665,0.0809453,0.0499302,6.66072,0.197467,0.138404,853000,1208
-2.31249,-1.38398,-1.16818,-0.276125,-2.10241,-1.32731,-3.6212,0.0275706,0.0795036,0.0713297,6.67478,0.196966,0.13795,854000,1210
-2.27483,-1.44173,-1.18626,-0.217567,-2.00079,-1.28935,-3.55574,0.0224846,0.0720566,0.0433732,6.67435,0.194035,0.135743,855000,1212
-2.44058,-1.37926,-1.15413,-0.339004,-2.06251,-1.35462,-3.68892,0.0330558,0.0701932,0.0760985,6.83024,0.194536,0.13884,856000,1213
-2.3581,-1.33685,-1.07112,-0.30077,-2.23662,-1.35216,-3.24894,0.0391967,0.0605453,0.071334,6.61922,0.192824,0.138051,857000,1215
-2.35323,-1.19539,-0.982974,-0.485756,-2.40155,-1.38972,-2.88653,0.0365316,0.0737228,0.0874502,6.79009,0.197955,0.137611,858000,1216
-2.28672,-1.36595,-1.12553,-0.354073,-2.07976,-1.32214,-3.48734,0.0367478,0.0604086,0.0572664,6.74488,0.193255,0.13815,859000,1218
-2.25706,-1.15076,-0.896975,-0.452469,-2.49811,-1.45306,-3.52613,0.0381693,0.062867,0.0685233,6.79025,0.19378,0.138477,860000,1220
-2.30823,-0.913695,-0.716721,-0.621528,-2.94889,-1.4949,-3.72976,0.0376481,0.079302,0.07043,6.64958,0.197915,0.136422,861000,1221
-2.15783,-0.890045,-0.708716,-0.753257,-2.89512,-1.50042,-3.00965,0.0400907,0.0632659,0.0856544,6.63838,0.198418,0.138618,862000,1223
-2.27763,-1.0235,-0.804753,-0.618891,-2.76473,-1.48863,-2.63795,0.0455206,0.0636601,0.0850293,6.57601,0.195276,0.135222,863000,1225
-2.27106,-1.10293,-0.889663,-0.44753,-2.63488,-1.42709,-2.39724,0.0458489,0.06001,0.0786208,6.58375,0.192217,0.137581,864000,1226
-2.39459,-1.23545,-1.03513,-0.492705,-2.27166,-1.43897,-2.44067,0.0436074,0.0626527,0.0794065,6.65521,0.194012,0.137126,865000,1227
-2.43616,-1.40253,-1.18892,-0.343877,-1.99818,-1.3376,-1.85921,0.0392323,0.0614303,0.0739249,6.60175,0.19754,0.136339,866000,1228
-2.53845,-1.38579,-1.18821,-0.367336,-2.0099,-1.32744,-1.96793,0.0405118,0.0587382,0.0792936,6.72622,0.19279,0.137362,867000,1229
-2.22031,-1.18534,-0.951303,-0.476356,-2.43572,-1.44689,-3.19622,0.0411046,0.0627487,0.0685839,6.60524,0.193553,0.138317,868000,1231
-2.15261,-1.07138,-0.873595,-0.511213,-2.61432,-1.44676,-3.23746,0.0402636,0.0655566,0.0842506,6.70901,0.193659,0.138296,869000,1232
-2.35699,-1.16106,-0.925303,-0.43862,-2.54886,-1.44172,-3.25797,0.0400298,0.0659023,0.0761582,6.66236,0.192911,0.138411,870000,1233
-2.40792,-1.22635,-1.00396,-0.437784,-2.33527,-1.39609,-3.33484,0.0421732,0.0610179,0.0640799,6.54543,0.194085,0.136601,871000,1234
-2.23014,-1.09657,-0.891713,-0.508203,-2.65031,-1.39545,-4.05256,0.0374297,0.072711,0.0724837,6.61713,0.191771,0.137073,872000,1235
-2.37167,-1.12342,-0.88056,-0.519612,-2.52322,-1.47134,-4.08267,0.0387051,0.0685926,0.0621657,6.59847,0.19432,0.13757,873000,1237
-2.42903,-1.34547,-1.10237,-0.32868,-2.1471,-1.38139,-4.23978,0.0326487,0.0812868,0.0736274,6.62282,0.195602,0.137978,874000,1238
-2.50652,-1.4945,-1.24081,-0.214238,-1.92382,-1.29712,-4.0081,0.0345254,0.0694982,0.070992,6.69077,0.195993,0.137663,875000,1239
-2.46774,-1.54739,-1.357,-0.208691,-1.70752,-1.2766,-3.59753,0.0383288,0.0607398,0.0753887,6.55457,0.193044,0.138124,876000,1240
-2.62095,-1.57137,-1.35429,-0.231045,-1.62181,-1.30579,-3.15191,0.0323524,0.0785472,0.0660869,6.60587,0.19273,0.13678,877000,1241
-2.44407,-1.44148,-1.22175,-0.369072,-1.87877,-1.32533,-3.25308,0.0383686,0.0637101,0.0821453,6.59232,0.191558,0.13772,878000,1243
-2.56392,-1.46923,-1.2353,-0.233989,-1.8948,-1.26123,-3.50538,0.0292801,0.0814194,0.0623688,6.56616,0.194512,0.137916,879000,1244
-2.3738,-1.41387,-1.20329,-0.30171,-1.98257,-1.28267,-3.34781,0.0288658,0.0705349,0.0706229,6.56169,0.19152,0.138126,880000,1245
-2.40882,-1.44056,-1.23437,-0.25281,-1.93186,-1.30078,-3.77405,0.0332005,0.0703516,0.0828697,6.62727,0.192758,0.138991,881000,1246
-2.43984,-1.48206,-1.2346,-0.262521,-1.91802,-1.28041,-3.60799,0.0276553,0.0744567,0.0759447,6.63557,0.194207,0.136162,882000,1247
-2.39757,-1.32726,-1.12383,-0.367492,-2.14432,-1.39566,-3.59677,0.0390779,0.0600237,0.0840062,6.65968,0.193543,0.13573,883000,1249
-2.46013,-1.54227,-1.27761,-0.149525,-1.81286,-1.21761,-3.21364,0.0264866,0.0793784,0.065354,6.73148,0.192509,0.137907,884000,1250
-2.51428,-1.51117,-1.2739,-0.25097,-1.82377,-1.32589,-2.69202,0.0248811,0.0872404,0.065822,6.64214,0.19458,0.135298,885000,1251
-2.33614,-1.38331,-1.14742,-0.253719,-2.06994,-1.31855,-3.32092,0.0270402,0.069282,0.0634261,6.52999,0.196501,0.13733,886000,1252
-2.36713,-1.29611,-1.05509,-0.372348,-2.2478,-1.37064,-3.17238,0.0385456,0.0666119,0.0758763,6.53473,0.193573,0.138592,887000,1253
-2.2733,-1.18745,-0.963643,-0.388159,-2.50499,-1.34112,-2.79436,0.0289476,0.0757018,0.0658267,6.72403,0.19491,0.138763,888000,1255
-2.51266,-1.25748,-1.05302,-0.450222,-2.22848,-1.40134,-3.38137,0.0363175,0.0776506,0.0825283,6.71181,0.190666,0.13731,889000,1256
-2.50257,-1.30069,-1.10225,-0.365735,-2.28235,-1.30351,-3.61648,0.0414648,0.0728365,0.0911253,6.6374,0.196273,0.138063,890000,1257
-2.31153,-1.21933,-1.01386,-0.399141,-2.38779,-1.30048,-4.1452,0.0298705,0.0642694,0.0726635,6.60756,0.193538,0.137775,891000,1258
-2.32849,-1.08565,-0.8856,-0.518744,-2.6224,-1.45081,-4.14341,0.039517,0.0710441,0.0798013,6.68894,0.196475,0.137018,892000,1259
-2.09546,-1.00456,-0.780838,-0.553905,-2.8056,-1.41902,-4.46205,0.0364939,0.0767183,0.0588447,6.63905,0.196458,0.13798,893000,1260
-2.19627,-1.0626,-0.814287,-0.532298,-2.68554,-1.40438,-4.58478,0.0315491,0.0807767,0.0515751,6.62786,0.196271,0.138166,894000,1262
-2.23915,-1.1603,-0.948905,-0.480606,-2.45144,-1.38603,-4.26464,0.0303293,0.0731884,0.063801,6.68405,0.193811,0.136552,895000,1263
-2.39361,-1.34526,-1.15079,-0.38042,-2.1329,-1.35452,-4.71769,0.0362416,0.0744075,0.0945228,6.68585,0.192212,0.138309,896000,1264
-2.38246,-1.27932,-1.05078,-0.3955,-2.29771,-1.37662,-4.93964,0.0367196,0.0643239,0.0774283,6.65284,0.193901,0.135891,897000,1265
-2.24945,-1.14223,-0.910223,-0.445598,-2.63496,-1.44004,-4.94971,0.0278088,0.0967553,0.0868592,6.72216,0.1937,0.136457,898000,1266
-2.36089,-1.37685,-1.14111,-0.299598,-2.10953,-1.29087,-5.16444,0.0311667,0.0686731,0.0637588,6.58949,0.193838,0.137377,899000,1268
-2.36291,-1.48967,-1.28595,-0.217347,-1.92371,-1.24795,-5.31153,0.0245431,0.0750275,0.0664007,6.62135,0.19296,0.135417,900000,1269
-2.42257,-1.46053,-1.27589,-0.256488,-1.85637,-1.2882,-5.36676,0.0342576,0.0604568,0.0710999,6.69922,0.194444,0.135721,901000,1270
-2.24352,-1.1798,-0.998368,-0.486126,-2.42956,-1.42629,-5.04229,0.0390141,0.0633245,0.0907998,6.58367,0.194472,0.137348,902000,1271
-2.37954,-1.21527,-1.01385,-0.436266,-2.31977,-1.36324,-4.57716,0.0340404,0.0729485,0.0698842,6.69618,0.196895,0.138718,903000,1272
-2.45627,-1.14227,-0.912376,-0.470879,-2.5601,-1.44047,-4.93065,0.0427513,0.0703128,0.0843951,6.73416,0.194375,0.13896,904000,1274
-2.30501,-1.28553,-1.07249,-0.321395,-2.27884,-1.31382,-4.64108,0.0285464,0.0744028,0.0725807,6.70864,0.191905,0.138044,905000,1275
-2.26892,-1.37963,-1.10625,-0.271666,-2.21487,-1.29328,-4.56898,0.0293676,0.0635227,0.0752796,6.6437,0.19407,0.138252,906000,1276
-2.34911,-1.17738,-0.979146,-0.440684,-2.37258,-1.3653,-4.582,0.0365608,0.0705488,0.0543697,6.69929,0.193167,0.139131,907000,1278
-2.35675,-1.18394,-0.962405,-0.454518,-2.48672,-1.32757,-4.67528,0.0387191,0.0659256,0.0786893,6.67636,0.195297,0.136419,908000,1279
-2.42334,-1.2819,-1.06558,-0.377847,-2.25396,-1.39919,-5.1541,0.0355923,0.0810703,0.0716179,6.58517,0.195077,0.137236,909000,1281
-2.46491,-1.35193,-1.15928,-0.305801,-2.12603,-1.29178,-5.23047,0.0411386,0.0595123,0.0679987,6.66128,0.194449,0.136806,910000,1282
-2.43271,-1.47379,-1.29919,-0.279155,-1.80562,-1.32134,-5.64882,0.0302789,0.068659,0.0803344,6.65487,0.19365,0.136277,911000,1283
-2.46068,-1.42338,-1.206,-0.255202,-1.97577,-1.28203,-5.90123,0.0407338,0.0597842,0.0605057,6.76848,0.199389,0.136941,912000,1284
-2.46351,-1.40782,-1.18137,-0.255879,-2.04886,-1.3479,-6.45307,0.0286461,0.0846239,0.064348,6.75077,0.19547,0.135018,913000,1285
-2.44322,-1.31282,-1.09019,-0.333073,-2.27363,-1.32449,-6.54384,0.0313333,0.0817155,0.0688195,6.62692,0.194461,0.137537,914000,1287
-2.32643,-1.09275,-0.915116,-0.512278,-2.51615,-1.40101,-6.46077,0.0336146,0.0727344,0.0764049,6.68845,0.194957,0.13879,915000,1288
-2.45094,-1.21734,-0.954891,-0.487792,-2.31673,-1.44747,-6.30874,0.0436946,0.0613883,0.0688889,6.77311,0.196327,0.136353,916000,1289
-2.33892,-1.04262,-0.841987,-0.520643,-2.72052,-1.43326,-5.57668,0.0377631,0.0818351,0.0793717,6.62866,0.19417,0.13582,917000,1290
-2.5765,-1.27881,-1.06195,-0.489313,-2.16435,-1.35552,-5.94095,0.0450514,0.0656595,0.0823374,6.5941,0.196558,0.138235,918000,1291
-2.5271,-1.33255,-1.08225,-0.385429,-2.13828,-1.36562,-5.69544,0.0436208,0.0550718,0.0765063,6.69992,0.195688,0.139165,919000,1293
-2.37576,-1.32938,-1.12986,-0.355678,-2.15348,-1.35487,-5.96743,0.0385331,0.068997,0.0873217,6.61199,0.197248,0.135848,920000,1296
-2.29776,-1.11458,-0.87937,-0.530899,-2.52585,-1.45664,-6.45458,0.043267,0.0570345,0.0624917,6.57876,0.192622,0.136095,921000,1297
-2.33003,-1.10867,-0.886888,-0.540768,-2.54164,-1.38063,-5.70105,0.0437251,0.0672547,0.0740877,6.76565,0.193261,0.13893,922000,1299
-2.34044,-1.20203,-0.962577,-0.405129,-2.41295,-1.37997,-5.89011,0.0241436,0.0875833,0.0598128,6.70406,0.195577,0.140303,923000,1301
-2.24925,-1.12534,-0.955991,-0.499244,-2.51251,-1.43242,-6.0386,0.0317367,0.0773665,0.0688178,6.68403,0.194532,0.136904,924000,1303
-2.20714,-1.1726,-0.93377,-0.373445,-2.56189,-1.40144,-5.94618,0.0269639,0.0811618,0.046882,6.77037,0.194043,0.135084,925000,1305
-2.38282,-1.24841,-1.03162,-0.405891,-2.26626,-1.34897,-6.36779,0.040767,0.0609507,0.0673841,6.54657,0.196393,0.137717,926000,1306
-2.38679,-1.48419,-1.28615,-0.265852,-1.83906,-1.26495,-6.25814,0.0305094,0.0619076,0.0625043,6.67447,0.192362,0.135923,927000,1308
-2.52465,-1.51012,-1.33207,-0.238265,-1.73893,-1.29408,-6.29529,0.0325325,0.0770052,0.0800077,6.67761,0.192289,0.13613,928000,1310
-2.54916,-1.49327,-1.26904,-0.264638,-1.84415,-1.24839,-6.91018,0.0354344,0.072185,0.0828825,6.66564,0.194467,0.137728,929000,1312
-2.39112,-1.36601,-1.12504,-0.216418,-2.20001,-1.28785,-7.22553,0.0322872,0.0655425,0.0751701,6.62814,0.1953,0.137671,930000,1313
-2.46635,-1.40369,-1.15682,-0.26674,-2.03285,-1.33998,-7.40489,0.036393,0.062182,0.0618688,6.69707,0.19538,0.135327,931000,1313
-2.49359,-1.35326,-1.1494,-0.353997,-2.0389,-1.35521,-7.31404,0.0330206,0.0680461,0.077531,6.6428,0.195912,0.139729,932000,1314
-2.41362,-1.33411,-1.12702,-0.343584,-2.14849,-1.35029,-7.72478,0.0375206,0.0676062,0.0797987,6.62887,0.192924,0.138617,933000,1315
-2.32518,-1.40563,-1.22085,-0.284669,-1.97145,-1.28493,-7.68839,0.0357106,0.0631173,0.0643205,6.6432,0.196155,0.13815,934000,1316
-2.49902,-1.4271,-1.20705,-0.347653,-1.89652,-1.32376,-7.37236,0.0345231,0.0699738,0.0687299,6.68159,0.195835,0.135879,935000,1317
-2.35271,-1.34276,-1.10261,-0.349844,-2.1506,-1.34275,-7.0894,0.023955,0.0800425,0.0549988,6.73206,0.1949,0.138162,936000,1317
-2.3257,-1.21655,-1.00463,-0.363461,-2.35447,-1.36065,-7.04979,0.0324481,0.0688361,0.0638225,6.74085,0.194564,0.137647,937000,1318
-2.39016,-1.30225,-1.08219,-0.411609,-2.17975,-1.37649,-7.34933,0.0388817,0.0686948,0.0680269,6.64052,0.196594,0.138239,938000,1319
-2.33151,-1.29169,-1.07293,-0.416977,-2.21017,-1.42307,-7.13503,0.0351964,0.0685243,0.0800734,6.4793,0.195123,0.138987,939000,1320
-2.33438,-1.37421,-1.12015,-0.38757,-2.067,-1.33793,-6.79715,0.0357998,0.0648096,0.0731951,6.70692,0.197666,0.137841,940000,1320
-2.24318,-1.3411,-1.16,-0.342556,-2.08632,-1.29776,-6.54648,0.0328453,0.0717803,0.0660133,6.63434,0.19906,0.137835,941000,1321
-2.30195,-1.11797,-0.896759,-0.477391,-2.5087,-1.414,-6.11062,0.0402821,0.0648498,0.0686489,6.73723,0.193126,0.139405,942000,1322
-2.25827,-1.09886,-0.886236,-0.55664,-2.55452,-1.44738,-6.21506,0.0393894,0.0632012,0.0662649,6.66978,0.195998,0.136972,943000,1323
-2.18922,-1.14176,-0.88138,-0.414976,-2.5978,-1.42027,-6.45973,0.0300129,0.0777876,0.0622689,6.66221,0.194408,0.139891,944000,1324
-2.37777,-1.15053,-0.95952,-0.425181,-2.49733,-1.34694,-6.64899,0.0333407,0.0792905,0.0681304,6.63514,0.192211,0.13941,945000,1324
-2.32269,-1.22977,-1.00773,-0.369726,-2.43165,-1.34912,-6.51834,0.0435617,0.0572378,0.0773956,6.51164,0.195651,0.138743,946000,1325
-2.34576,-1.18228,-0.962326,-0.450976,-2.39938,-1.34393,-6.15775,0.0299119,0.0814127,0.0699945,6.67786,0.191238,0.137039,947000,1326
-2.39832,-1.09915,-0.891716,-0.552836,-2.47669,-1.41881,-6.1064,0.0384005,0.0688017,0.0626819,6.60371,0.19557,0.137514,948000,1327
-2.41571,-1.12892,-0.905394,-0.582097,-2.54447,-1.40631,-6.13905,0.040075,0.0725542,0.0912574,6.49444,0.192818,0.137521,949000,1327
-2.28912,-1.10503,-0.885846,-0.513938,-2.57826,-1.48324,-6.74891,0.0336473,0.0717507,0.0804609,6.74015,0.198124,0.136512,950000,1328
-2.29098,-1.17024,-0.905348,-0.4419,-2.50493,-1.4144,-6.5498,0.0372016,0.0660813,0.0617463,6.71134,0.192899,0.140134,951000,1329
-2.14978,-1.1142,-0.868783,-0.468476,-2.59023,-1.42168,-6.62372,0.0332551,0.0641345,0.058413,6.59685,0.196507,0.137959,952000,1330
-2.20755,-1.04531,-0.820438,-0.517665,-2.76301,-1.43877,-5.77766,0.0367539,0.0789797,0.0721894,6.74525,0.193044,0.138824,953000,1331
-2.22862,-1.00799,-0.79685,-0.507187,-2.84326,-1.45364,-5.61204,0.0398823,0.0743325,0.0810942,6.81287,0.191863,0.140615,954000,1331
-2.00497,-0.967676,-0.776652,-0.55333,-2.80617,-1.43381,-5.56322,0.0264693,0.0746706,0.0611309,6.61246,0.194865,0.137052,955000,1332
-2.13218,-1.14311,-0.916901,-0.420467,-2.52987,-1.38632,-5.15358,0.02898,0.0675114,0.060443,6.76611,0.194036,0.13905,956000,1333
-2.33132,-1.30309,-1.11617,-0.389829,-2.1431,-1.38107,-5.44713,0.039417,0.0597248,0.0681923,6.45015,0.192391,0.138571,957000,1334
-2.30624,-1.13439,-0.893851,-0.534465,-2.48982,-1.41692,-5.19672,0.0368589,0.0665512,0.0625647,6.60911,0.193666,0.137161,958000,1334
-2.1908,-1.13591,-0.889693,-0.455181,-2.59635,-1.44144,-4.63037,0.0305499,0.0789102,0.0770629,6.72621,0.193522,0.138169,959000,1335
-2.09922,-1.12298,-0.869446,-0.397023,-2.708,-1.39118,-4.32578,0.0347858,0.0637694,0.0713756,6.63149,0.192894,0.138386,960000,1336
-2.30509,-1.34376,-1.08176,-0.259949,-2.23275,-1.29968,-3.83688,0.0352569,0.0631886,0.0593153,6.70307,0.191783,0.137861,961000,1337
-2.34194,-1.37142,-1.16769,-0.313869,-2.10932,-1.30459,-4.4451,0.0318528,0.0682747,0.0780724,6.73623,0.192231,0.137596,962000,1338
-2.41994,-1.41044,-1.16337,-0.22047,-2.00095,-1.28009,-4.48166,0.023076,0.0744756,0.0334231,6.51063,0.190421,0.136606,963000,1338
-2.46511,-1.33506,-1.05658,-0.275502,-2.17916,-1.33097,-4.21239,0.0330814,0.0735561,0.0464359,6.63125,0.194851,0.138676,964000,1339
-2.40966,-1.27654,-1.04231,-0.380371,-2.22063,-1.37233,-4.04339,0.0317675,0.0693339,0.0632303,6.81193,0.193215,0.136204,965000,1340
-2.16202,-1.15618,-0.894926,-0.450449,-2.51538,-1.41007,-4.43452,0.0338027,0.0639636,0.0521214,6.56684,0.193809,0.139957,966000,1341
-2.27006,-1.06367,-0.839138,-0.56617,-2.63872,-1.42096,-4.48536,0.0386337,0.0705576,0.0720505,6.66375,0.191724,0.141199,967000,1341
-2.17341,-1.17025,-0.965023,-0.41827,-2.52164,-1.42242,-4.44241,0.0360474,0.0720326,0.0731106,6.57839,0.196541,0.13972,968000,1342
-2.33426,-1.13703,-0.889559,-0.45752,-2.57949,-1.44577,-4.11958,0.040387,0.075383,0.0813735,6.71812,0.19272,0.139347,969000,1343
-2.35442,-1.02712,-0.800196,-0.608132,-2.67646,-1.46911,-4.40777,0.0396277,0.0752415,0.0664759,6.7266,0.194059,0.138146,970000,1344
-2.35487,-1.22451,-0.987877,-0.414184,-2.35403,-1.38562,-4.65002,0.0406859,0.0687054,0.0541469,6.60394,0.197502,0.136439,971000,1345
-2.39168,-1.26267,-1.02558,-0.352546,-2.34181,-1.33536,-4.93973,0.0327869,0.0735497,0.0557346,6.70182,0.194389,0.136518,972000,1345
-2.3222,-1.27032,-1.0143,-0.357078,-2.35457,-1.33653,-4.50495,0.0383409,0.0655355,0.0717266,6.62049,0.198127,0.140243,973000,1346
-2.44123,-1.19246,-0.990868,-0.473939,-2.43109,-1.32359,-4.72436,0.0391601,0.0716948,0.0950548,6.66785,0.19316,0.135797,974000,1347
-2.45403,-1.44865,-1.23967,-0.340239,-1.85946,-1.28785,-4.21015,0.035578,0.0672675,0.0752207,6.69138,0.194322,0.13911,975000,1348
-2.29935,-1.3468,-1.16543,-0.393469,-2.06915,-1.33793,-3.68017,0.0343268,0.062412,0.0884149,6.63395,0.195259,0.138397,976000,1348
-2.38732,-1.38376,-1.16287,-0.354586,-2.02715,-1.28776,-3.34066,0.0367245,0.0706723,0.0690412,6.64589,0.193737,0.136926,977000,1349
-2.35647,-1.46787,-1.22025,-0.283625,-1.85156,-1.28507,-3.20238,0.0311552,0.0617013,0.0569153,6.63671,0.19716,0.13917,978000,1350
-2.46866,-1.45111,-1.21698,-0.303619,-1.91209,-1.31283,-3.26635,0.0312358,0.0757352,0.0651163,6.62683,0.195071,0.138898,979000,1351
-2.55267,-1.45965,-1.25377,-0.293602,-1.84819,-1.30507,-3.66753,0.0321028,0.0751248,0.0708855,6.5822,0.194593,0.137373,980000,1352
-2.60155,-1.46368,-1.24766,-0.271573,-1.88154,-1.30892,-3.41756,0.0304581,0.0771527,0.0756817,6.63227,0.194765,0.135764,981000,1352
-2.67112,-1.63952,-1.42683,-0.181252,-1.53764,-1.19441,-3.64142,0.0302722,0.0708778,0.0750431,6.778,0.195641,0.139762,982000,1353
-2.48269,-1.62323,-1.37002,-0.157135,-1.66212,-1.25254,-3.58985,0.0361606,0.0558993,0.0779466,6.57659,0.196211,0.133677,983000,1354
-2.53618,-1.57317,-1.32195,-0.156675,-1.74497,-1.22485,-4.10587,0.0286427,0.0701019,0.0523184,6.63869,0.195709,0.139114,984000,1355
-2.61169,-1.68239,-1.43801,-0.0382173,-1.53994,-1.18883,-3.86604,0.0241287,0.0692878,0.0510348,6.6196,0.194539,0.138109,985000,1355
-2.43892,-1.52419,-1.30397,-0.236164,-1.78999,-1.27559,-4.03679,0.0308274,0.0672082,0.0693007,6.63301,0.1918,0.137163,986000,1356
-2.56928,-1.523,-1.32236,-0.212621,-1.78267,-1.23926,-3.37712,0.0388451,0.055833,0.0706241,6.60774,0.193512,0.136686,987000,1357
-2.67748,-1.52908,-1.32573,-0.222864,-1.75369,-1.28938,-3.1658,0.0425179,0.0577933,0.073621,6.68249,0.195439,0.137002,988000,1358
-2.46243,-1.47207,-1.2919,-0.296554,-1.77865,-1.29342,-2.99772,0.0308992,0.071864,0.0671004,6.60129,0.19632,0.139584,989000,1359
-2.50654,-1.43434,-1.21503,-0.330367,-1.88799,-1.35515,-2.49198,0.04006,0.058348,0.0731975,6.55432,0.195283,0.137684,990000,1359
-2.58689,-1.53885,-1.38911,-0.203572,-1.6754,-1.26644,-2.62295,0.0370637,0.0707164,0.0747185,6.73399,0.195503,0.139236,991000,1360
