BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.25574,-1.58509,-1.4036,-0.289099,-0.897948,-0.820998,0.0735527,6.57608,0.20092,0.151161,223000,428
-2.21922,-1.3658,-1.2546,-0.469326,-1.2222,-0.88108,0.0808178,6.72897,0.202482,0.149988,224000,430
-2.01855,-1.20328,-1.04936,-0.61982,-1.57109,-0.920134,0.0713423,6.68967,0.200813,0.148601,225000,432
-1.99787,-1.22267,-1.06037,-0.606107,-1.61854,-0.912453,0.0877643,6.63353,0.200926,0.148417,226000,434
-2.00088,-1.22033,-1.06465,-0.533149,-1.55948,-0.965724,0.0744717,6.60355,0.194659,0.149659,227000,436
-2.10804,-1.21477,-1.07112,-0.626008,-1.53879,-0.947522,0.0862756,6.69783,0.203655,0.149829,228000,439
-1.98295,-1.16957,-1.05135,-0.706447,-1.4678,-0.914791,0.0769853,6.58737,0.199155,0.151705,229000,441
-1.94108,-1.18348,-1.02301,-0.586429,-1.67489,-0.901078,0.0785995,6.64416,0.20201,0.151106,230000,443
-2.09704,-1.35356,-1.22367,-0.433991,-1.38496,-0.863458,0.0800051,6.69629,0.196442,0.147824,231000,446
-2.21072,-1.48247,-1.33486,-0.287287,-1.11396,-0.815702,0.0691417,6.66618,0.194843,0.14992,232000,449
-2.13398,-1.48881,-1.34092,-0.441912,-1.02717,-0.824141,0.0790926,6.65311,0.197623,0.148016,233000,452
-2.14445,-1.57593,-1.40163,-0.261188,-0.987945,-0.739186,0.0673458,6.64469,0.198748,0.148939,234000,455
-2.06962,-1.25425,-1.10744,-0.50141,-1.56796,-0.860924,0.0784889,6.71895,0.201753,0.148316,235000,458
-2.12633,-1.25483,-1.10775,-0.576191,-1.53993,-0.921903,0.0842111,6.60975,0.201995,0.144972,236000,460
-2.115,-1.26767,-1.11674,-0.545731,-1.5323,-0.913527,0.0837228,6.66936,0.199515,0.146981,237000,463
-1.94772,-1.20081,-1.0545,-0.530857,-1.72473,-0.88593,0.0775865,6.68888,0.197777,0.147784,238000,465
-1.87507,-1.00724,-0.854415,-0.68012,-2.09835,-0.924723,0.0825555,6.61335,0.204386,0.148838,239000,468
-2.06774,-1.22381,-1.05876,-0.543859,-1.72069,-0.89213,0.0871501,6.76465,0.197604,0.145934,240000,471
-2.01544,-1.25926,-1.11841,-0.470369,-1.58298,-0.833953,0.0789604,6.58842,0.19886,0.149839,241000,474
-2.03737,-1.13836,-0.997225,-0.57295,-1.75371,-0.926305,0.0767352,6.66492,0.200684,0.14975,242000,477
-2.06943,-1.18869,-1.02417,-0.603606,-1.67569,-0.943715,0.0873592,6.67913,0.19779,0.147596,243000,479
-2.04296,-1.23923,-1.06513,-0.576656,-1.61832,-0.893729,0.0853907,6.77468,0.19871,0.149346,244000,481
-1.95804,-1.14825,-0.979516,-0.58216,-1.78738,-0.940522,0.081843,6.6319,0.198607,0.147743,245000,484
-1.83363,-1.07949,-0.910964,-0.670396,-1.89819,-0.981812,0.0793927,6.71462,0.198027,0.148794,246000,487
-1.91444,-1.23924,-1.0937,-0.593026,-1.51101,-0.994036,0.070931,6.68983,0.198594,0.148574,247000,490
-1.93311,-1.09206,-0.956985,-0.695573,-1.80977,-1.02825,0.0842546,6.62831,0.198437,0.146252,248000,492
-1.83941,-1.11665,-0.936845,-0.615742,-1.89148,-0.960255,0.0770848,6.7253,0.19988,0.146209,249000,494
-2.045,-1.30732,-1.1909,-0.428234,-1.45542,-0.910155,0.080902,6.72222,0.197925,0.149227,250000,497
-1.95714,-1.18212,-1.0274,-0.636757,-1.62726,-0.92366,0.0817767,6.6545,0.200894,0.148591,251000,500
-2.04686,-1.1616,-1.02276,-0.572788,-1.73572,-0.92428,0.0821289,6.661,0.194342,0.147892,252000,502
-1.92651,-1.11727,-0.959348,-0.621652,-1.8382,-0.905461,0.0786601,6.66923,0.197509,0.147701,253000,506
-2.03761,-1.13244,-0.996592,-0.613206,-1.7418,-1.01314,0.0786934,6.71022,0.19998,0.149452,254000,508
-2.07793,-1.30424,-1.15896,-0.54268,-1.38099,-0.911764,0.0757504,6.67571,0.19785,0.149468,255000,510
-1.99153,-1.2371,-1.11618,-0.612286,-1.43059,-0.962694,0.0789078,6.92986,0.195975,0.150175,256000,513
-2.11458,-1.38475,-1.22284,-0.544098,-1.26905,-0.873852,0.0788969,6.57757,0.196531,0.145689,257000,517
-1.97621,-1.19993,-1.01269,-0.516747,-1.76259,-0.945449,0.0766754,6.69985,0.19664,0.149224,258000,519
-2.07428,-1.29274,-1.15969,-0.499319,-1.49733,-0.922173,0.0774949,6.647,0.199402,0.146127,259000,521
-2.05547,-1.29026,-1.12937,-0.506147,-1.54009,-0.860971,0.0765863,6.67921,0.196824,0.151261,260000,524
-2.00172,-1.24031,-1.07354,-0.54029,-1.61849,-0.946655,0.0770652,6.66615,0.199176,0.147085,261000,527
-1.90828,-1.07201,-0.995682,-0.625205,-1.84099,-0.93538,0.0855041,6.59179,0.203278,0.147127,262000,530
-1.93264,-1.24269,-1.05068,-0.573127,-1.62645,-0.930853,0.0738199,6.55133,0.196076,0.146817,263000,533
-2.07744,-1.36768,-1.22462,-0.433683,-1.34666,-0.834988,0.0728064,6.63001,0.200144,0.145448,264000,535
-1.97679,-1.16649,-1.05065,-0.626457,-1.69582,-0.941518,0.0755416,6.57816,0.19726,0.147409,265000,538
-1.9363,-1.17158,-1.01605,-0.608703,-1.71022,-0.949394,0.0833623,6.735,0.199442,0.145182,266000,540
-1.98389,-1.26464,-1.08913,-0.55251,-1.53785,-0.910064,0.0768939,6.62983,0.197703,0.147779,267000,542
-2.08201,-1.27914,-1.10667,-0.482138,-1.58233,-0.84002,0.0799722,6.78211,0.198959,0.147505,268000,545
-2.01291,-1.28764,-1.15691,-0.583204,-1.42857,-0.895292,0.0784723,6.56113,0.194063,0.145988,269000,548
-2.00208,-1.24939,-1.12852,-0.53766,-1.56241,-0.890238,0.0747018,6.7246,0.194459,0.144615,270000,551
-2.13755,-1.19335,-1.07794,-0.567999,-1.62711,-0.978057,0.0865536,6.61801,0.19258,0.148094,271000,553
-2.10204,-1.25545,-1.12225,-0.621208,-1.44114,-0.932518,0.0847357,6.64025,0.198009,0.150462,272000,556
-2.13171,-1.47433,-1.39448,-0.362699,-1.08413,-0.834958,0.0762336,6.73055,0.196204,0.147761,273000,560
-2.12161,-1.39371,-1.25431,-0.407657,-1.24371,-0.879205,0.0762733,6.6726,0.197093,0.15089,274000,562
-2.21472,-1.45404,-1.32722,-0.4804,-1.06152,-0.925313,0.08058,6.58732,0.195004,0.149015,275000,565
-2.30354,-1.47389,-1.34077,-0.503563,-0.98119,-0.825498,0.0782111,6.58951,0.196317,0.144816,276000,568
-2.01578,-1.10133,-0.967704,-0.780742,-1.72392,-1.05073,0.0875063,6.6938,0.197699,0.146425,277000,571
-1.93849,-1.05392,-0.906603,-0.76804,-1.83426,-1.05818,0.0905488,6.73559,0.19522,0.147654,278000,574
-1.93527,-1.05885,-0.964134,-0.705885,-1.80288,-0.947333,0.0822966,6.60037,0.196407,0.148893,279000,577
-1.76082,-1.01447,-0.868233,-0.630443,-2.18089,-1.02604,0.0835557,6.65231,0.193627,0.145349,280000,580
-1.91602,-1.06709,-0.906947,-0.61163,-2.00168,-0.988687,0.0776802,6.68556,0.195352,0.146042,281000,582
-1.78573,-0.981343,-0.81722,-0.758506,-2.16916,-0.993829,0.0798761,6.64363,0.197148,0.143369,282000,585
-2.046,-1.18369,-1.04976,-0.578385,-1.5961,-0.983426,0.0790144,6.66093,0.193149,0.149213,283000,589
-2.01863,-1.03123,-0.887366,-0.636176,-2.01829,-1.01892,0.0784409,6.57405,0.194976,0.146365,284000,592
-1.90002,-1.01934,-0.847899,-0.709901,-2.02697,-1.0346,0.0851075,6.56851,0.194204,0.147453,285000,595
-1.94088,-1.14421,-0.9991,-0.631669,-1.79057,-0.964257,0.0827071,6.70648,0.197407,0.146624,286000,598
-1.96982,-1.22582,-1.04996,-0.559094,-1.69273,-0.940437,0.0818607,6.68105,0.1978,0.145726,287000,602
-1.97335,-1.25713,-1.13748,-0.626001,-1.45598,-0.942736,0.0835241,6.65352,0.19359,0.147339,288000,605
-2.06946,-1.21917,-1.10094,-0.517412,-1.65279,-0.905092,0.0832066,6.52603,0.190496,0.147603,289000,608
-1.9868,-1.23354,-1.06478,-0.556973,-1.61102,-0.924772,0.0822493,6.60398,0.19621,0.148252,290000,612
-2.02501,-1.34166,-1.16933,-0.452904,-1.44858,-0.883604,0.0781325,6.63455,0.195593,0.148605,291000,615
-2.07214,-1.55801,-1.4021,-0.340954,-0.998019,-0.777381,0.0705205,6.71128,0.195527,0.148146,292000,617
-2.13989,-1.45801,-1.32637,-0.336694,-1.15559,-0.780773,0.0702151,6.59292,0.193537,0.148352,293000,620
-2.10258,-1.49881,-1.3402,-0.313892,-1.14228,-0.766612,0.0696143,6.73189,0.196875,0.147961,294000,623
-2.41361,-1.6463,-1.49652,-0.360626,-0.7201,-0.803151,0.078168,6.64393,0.192529,0.148188,295000,626
-2.26699,-1.42422,-1.29709,-0.463503,-1.20604,-0.907514,0.0908089,6.61679,0.196027,0.145177,296000,629
-2.22448,-1.49636,-1.37198,-0.395731,-1.1114,-0.811563,0.0790052,6.63838,0.195922,0.14661,297000,631
-2.12755,-1.35778,-1.24892,-0.477994,-1.2861,-0.857826,0.0738631,6.65403,0.196899,0.145945,298000,634
-2.16585,-1.3121,-1.18026,-0.474924,-1.44882,-0.953797,0.0879648,6.60942,0.194248,0.148907,299000,638
-2.27087,-1.43364,-1.30684,-0.557616,-1.06376,-0.924914,0.0885869,6.56909,0.195429,0.145966,300000,641
-2.17923,-1.39856,-1.2907,-0.437573,-1.27057,-0.893689,0.0806886,6.68383,0.191841,0.1457,301000,644
-2.06995,-1.22476,-1.07572,-0.513913,-1.65524,-0.977585,0.0862851,6.75824,0.195986,0.14733,302000,648
-2.05098,-1.20419,-1.06632,-0.60117,-1.60017,-0.960927,0.0816886,6.66453,0.195261,0.146696,303000,651
-2.11095,-1.17643,-1.03532,-0.602957,-1.67577,-0.959468,0.0831808,6.69755,0.19305,0.146289,304000,653
-2.17972,-1.30354,-1.15984,-0.392599,-1.56289,-0.899615,0.0774489,6.64283,0.197016,0.146945,305000,655
-2.0757,-1.30348,-1.15335,-0.522138,-1.41569,-0.877967,0.080013,6.61651,0.19964,0.147598,306000,657
-2.23911,-1.3203,-1.21249,-0.539153,-1.36597,-0.883815,0.0832136,6.59288,0.194005,0.147279,307000,660
-2.24805,-1.34895,-1.21806,-0.486484,-1.37488,-0.868696,0.0859667,6.64212,0.19486,0.148382,308000,663
-2.27527,-1.53335,-1.38389,-0.370394,-1.02481,-0.882563,0.0832452,6.64012,0.19633,0.145089,309000,667
-2.1223,-1.43599,-1.29617,-0.445483,-1.17749,-0.898137,0.0758061,6.6232,0.190993,0.147696,310000,670
-2.08416,-1.44943,-1.29471,-0.404709,-1.18961,-0.874006,0.0757475,6.55308,0.195708,0.14519,311000,672
-2.12076,-1.27302,-1.15862,-0.461986,-1.53767,-0.887848,0.0789643,6.68596,0.197328,0.148034,312000,675
-2.26551,-1.49552,-1.38219,-0.314944,-1.11037,-0.802622,0.0724714,6.6795,0.195415,0.145648,313000,678
-2.2414,-1.48811,-1.31948,-0.468651,-1.08976,-0.885103,0.0744664,6.71822,0.191326,0.145415,314000,680
-2.10543,-1.28294,-1.18257,-0.459764,-1.49682,-0.896402,0.0817003,6.65542,0.194359,0.147368,315000,683
-1.99752,-1.17089,-1.02873,-0.519619,-1.76597,-0.966133,0.0815755,6.67911,0.193637,0.146681,316000,686
-2.09161,-1.19553,-1.04288,-0.52321,-1.74974,-0.941464,0.07839,6.71202,0.197153,0.144628,317000,689
-2.15412,-1.18662,-1.07589,-0.625721,-1.69176,-0.957398,0.0888267,6.58184,0.197309,0.143583,318000,691
-2.04619,-1.10398,-0.968959,-0.573858,-1.93862,-0.98767,0.0889009,6.62895,0.19345,0.144016,319000,695
-2.13702,-1.33347,-1.14327,-0.428134,-1.55584,-0.91849,0.0816621,6.78239,0.197305,0.14509,320000,706
-2.27187,-1.50855,-1.36305,-0.374871,-1.04001,-0.85405,0.0765378,6.5874,0.193527,0.146903,321000,709
-2.18529,-1.48195,-1.38072,-0.377529,-1.09714,-0.798453,0.0776665,6.70661,0.19499,0.14671,322000,712
-2.09865,-1.32077,-1.18891,-0.429852,-1.49842,-0.951008,0.0826674,6.54494,0.195302,0.145775,323000,714
-2.1914,-1.40911,-1.27888,-0.348943,-1.2896,-0.916409,0.0713241,6.51391,0.195197,0.147262,324000,717
-2.03371,-1.25423,-1.14976,-0.443117,-1.63122,-0.983825,0.0835686,6.58469,0.196048,0.144488,325000,719
-2.15314,-1.19883,-1.09612,-0.542897,-1.69843,-0.942694,0.0874233,6.68617,0.195548,0.146688,326000,722
-2.07516,-1.23976,-1.11146,-0.489689,-1.6386,-0.934145,0.0797326,6.72512,0.194319,0.144131,327000,725
-2.13063,-1.25234,-1.12471,-0.579278,-1.48471,-0.999063,0.0865243,6.72002,0.19322,0.147015,328000,729
-2.0092,-1.17278,-1.05966,-0.626872,-1.68435,-0.981909,0.0857051,6.63907,0.19606,0.147823,329000,732
-2.00241,-1.3566,-1.25457,-0.395106,-1.42175,-0.81804,0.0698421,6.62707,0.197162,0.145134,330000,735
-1.97986,-1.13719,-1.05666,-0.561289,-1.77205,-1.00418,0.0759036,6.63943,0.194211,0.144216,331000,738
-1.83612,-1.07179,-0.939522,-0.612117,-2.01675,-0.971756,0.0765493,6.78296,0.197714,0.147812,332000,742
-1.86327,-1.09373,-0.928974,-0.50089,-2.0589,-0.918021,0.0781182,6.67916,0.197152,0.146634,333000,745
-2.1074,-1.20388,-1.09954,-0.616208,-1.59248,-0.964644,0.08404,6.74524,0.194334,0.144492,334000,748
-2.00408,-1.13932,-0.960176,-0.61326,-1.81614,-1.01458,0.0832347,6.64027,0.196074,0.144439,335000,750
-1.96341,-1.2351,-1.11771,-0.566577,-1.58998,-0.940888,0.0787093,6.73829,0.192656,0.145943,336000,753
-2.16938,-1.3807,-1.22373,-0.409717,-1.41026,-0.869679,0.0801686,6.6402,0.195412,0.14575,337000,756
-2.2358,-1.56671,-1.42284,-0.312899,-0.951355,-0.905898,0.0718656,6.71277,0.195967,0.146015,338000,758
-2.15571,-1.43445,-1.26698,-0.486432,-1.18816,-0.949266,0.0756746,6.62516,0.193912,0.145828,339000,761
-2.06602,-1.01491,-0.95481,-0.71104,-1.99482,-1.06451,0.0917918,6.53472,0.194009,0.146567,340000,763
-2.09445,-1.28374,-1.13494,-0.510271,-1.57165,-0.969599,0.0759059,6.60411,0.195456,0.145313,341000,766
-2.09384,-1.45746,-1.30128,-0.406374,-1.20687,-0.842181,0.072935,6.66639,0.193922,0.146497,342000,768
-2.26301,-1.49561,-1.35082,-0.370778,-1.1048,-0.882419,0.0806745,6.59602,0.197283,0.144973,343000,770
-2.30745,-1.53836,-1.42625,-0.353475,-1.03426,-0.803586,0.0802914,6.74751,0.195074,0.145426,344000,773
-2.2262,-1.3797,-1.27918,-0.44107,-1.2771,-0.888955,0.0808483,6.65961,0.192868,0.145047,345000,777
-2.18619,-1.43838,-1.29516,-0.411901,-1.2081,-0.871459,0.0770915,6.77896,0.195793,0.146876,346000,780
-2.1369,-1.34161,-1.22648,-0.509571,-1.38681,-0.877747,0.085541,6.71702,0.191849,0.143903,347000,782
-2.1719,-1.36553,-1.23558,-0.470832,-1.32883,-0.911988,0.0813807,6.70412,0.193511,0.146805,348000,785
-2.13724,-1.32709,-1.2291,-0.509525,-1.3869,-0.93627,0.0835878,6.73861,0.190902,0.145018,349000,788
-1.99403,-1.27878,-1.16076,-0.559367,-1.47864,-0.943219,0.0810054,6.65818,0.19175,0.146348,350000,790
-2.1473,-1.40559,-1.25096,-0.35565,-1.35865,-0.894616,0.0734659,6.69227,0.191925,0.144465,351000,793
-2.20972,-1.46786,-1.32679,-0.414988,-1.11079,-0.876699,0.0785399,6.70061,0.195058,0.144694,352000,796
-2.23694,-1.54133,-1.4141,-0.40056,-0.899004,-0.94508,0.0788376,6.65402,0.194258,0.145269,353000,798
-2.30124,-1.51526,-1.37379,-0.42048,-1.07398,-0.877527,0.0803566,6.69282,0.193674,0.144661,354000,801
-2.20517,-1.53164,-1.40319,-0.330998,-1.11183,-0.855213,0.0794913,6.59026,0.193612,0.143375,355000,804
-2.28973,-1.46104,-1.31504,-0.415972,-1.14161,-0.887165,0.0820551,6.60473,0.192155,0.145119,356000,807
-2.1627,-1.21447,-1.07672,-0.610289,-1.63696,-0.939427,0.0876753,6.73711,0.191647,0.146067,357000,810
-2.07317,-1.3118,-1.1733,-0.529511,-1.40657,-0.962567,0.0795954,6.64253,0.190422,0.146318,358000,814
-2.01739,-1.10628,-1.02813,-0.697021,-1.73848,-1.03699,0.0816642,6.61162,0.194437,0.145318,359000,816
-1.99171,-1.15021,-1.01236,-0.649983,-1.72802,-1.04466,0.0842382,6.62415,0.191348,0.146355,360000,818
-2.179,-1.36786,-1.22505,-0.463583,-1.40016,-0.886391,0.0874094,6.68125,0.194207,0.146575,361000,821
-2.15927,-1.33177,-1.21798,-0.514907,-1.39872,-0.97539,0.0872451,6.67746,0.190945,0.146422,362000,823
-2.13689,-1.37129,-1.24013,-0.45373,-1.3355,-0.883613,0.0739593,6.57644,0.194234,0.142998,363000,826
-2.24712,-1.51484,-1.37331,-0.346338,-1.11435,-0.846965,0.0802862,6.68743,0.192647,0.143919,364000,829
-2.16758,-1.47335,-1.30619,-0.378836,-1.23456,-0.897397,0.0779766,6.58687,0.192748,0.143966,365000,831
-2.19159,-1.32288,-1.21416,-0.553065,-1.36523,-0.951486,0.082561,6.73405,0.19075,0.145769,366000,834
-2.19099,-1.35749,-1.22388,-0.518306,-1.34481,-0.988014,0.0834019,6.60451,0.192,0.145324,367000,836
-2.03092,-1.04108,-0.894293,-0.664591,-2.04489,-1.04404,0.0904001,6.66403,0.191321,0.144497,368000,839
-2.14111,-1.23367,-1.10387,-0.557526,-1.63253,-1.00632,0.0866318,6.64022,0.195029,0.144015,369000,841
-2.05294,-1.30042,-1.17417,-0.538633,-1.39977,-1.0156,0.0771458,6.64715,0.195635,0.145256,370000,845
-2.03297,-1.16191,-0.968667,-0.667343,-1.77158,-1.06262,0.0866334,6.78013,0.194802,0.145275,371000,848
-1.91466,-1.13251,-0.988516,-0.632959,-1.78278,-1.06285,0.0801371,6.64607,0.191893,0.147416,372000,851
-1.94605,-1.05772,-0.938979,-0.654837,-1.97109,-1.02691,0.0866927,6.58556,0.190251,0.14618,373000,853
-2.19685,-1.35105,-1.19659,-0.494777,-1.39556,-0.989114,0.081919,6.73858,0.19101,0.145886,374000,856
-2.12398,-1.21182,-1.10057,-0.605566,-1.63846,-0.992595,0.0877667,6.71849,0.192565,0.14416,375000,860
-2.02407,-1.25143,-1.14823,-0.567835,-1.54333,-0.969097,0.0831977,6.64455,0.195225,0.145301,376000,863
-2.17267,-1.37911,-1.25615,-0.465574,-1.30924,-0.947554,0.0822996,6.69452,0.189366,0.145009,377000,865
-2.23842,-1.41407,-1.29849,-0.387782,-1.27539,-0.900774,0.0836675,6.58981,0.191692,0.146228,378000,868
-2.26472,-1.54003,-1.39393,-0.322898,-1.03952,-0.850089,0.0814043,6.64866,0.192439,0.144957,379000,871
-2.22828,-1.43027,-1.28236,-0.456639,-1.21405,-0.898033,0.0830575,6.71224,0.19384,0.146969,380000,874
-2.1868,-1.50349,-1.35443,-0.383163,-1.09349,-0.897141,0.0754515,6.70958,0.190368,0.14518,381000,877
-2.04103,-1.30621,-1.16533,-0.493704,-1.55187,-0.883691,0.0802371,6.62886,0.192935,0.143695,382000,880
-2.06052,-1.27952,-1.17062,-0.492958,-1.60102,-0.918794,0.0795864,6.71894,0.189961,0.142426,383000,882
-2.04512,-1.26571,-1.12609,-0.520235,-1.57319,-0.916289,0.078086,6.69466,0.190319,0.144813,384000,885
-2.09492,-1.21946,-1.09115,-0.580948,-1.64769,-1.04414,0.0865903,6.58887,0.188724,0.145137,385000,889
-2.23893,-1.44522,-1.30511,-0.41557,-1.27313,-0.931449,0.0851576,6.57055,0.19535,0.143857,386000,891
-2.33464,-1.47444,-1.31357,-0.41012,-1.1923,-0.912533,0.0892364,6.66827,0.191953,0.144056,387000,894
-2.44794,-1.47104,-1.33482,-0.446068,-1.162,-0.856681,0.0904381,6.59072,0.191388,0.144493,388000,897
-2.19362,-1.37742,-1.23143,-0.416319,-1.41309,-0.986231,0.0827855,6.71694,0.191424,0.142885,389000,900
-2.13662,-1.25124,-1.13126,-0.605639,-1.49237,-0.995951,0.0833456,6.62046,0.190916,0.14447,390000,903
-2.01751,-1.07593,-0.942124,-0.651221,-1.90757,-1.0998,0.0860432,6.58974,0.191247,0.143954,391000,905
-2.17113,-1.3361,-1.19797,-0.447698,-1.42987,-0.958219,0.0830863,6.63513,0.188767,0.146624,392000,908
-2.0888,-1.2465,-1.09687,-0.563276,-1.62897,-1.05114,0.0892689,6.61973,0.191777,0.141937,393000,910
-2.1984,-1.11165,-0.962946,-0.708159,-1.83077,-1.0736,0.0917347,6.56375,0.192235,0.145249,394000,913
-2.10928,-1.26875,-1.14872,-0.506198,-1.52385,-1.01931,0.0795069,6.80523,0.190697,0.144194,395000,915
-2.06342,-1.21175,-1.07493,-0.570628,-1.67987,-1.04863,0.0790721,6.68487,0.193391,0.144124,396000,918
-2.15776,-1.22932,-1.02734,-0.547147,-1.71052,-1.0605,0.0859232,6.64057,0.19343,0.144847,397000,920
-2.1031,-1.10442,-0.989745,-0.610391,-1.90108,-1.05586,0.0890119,6.60381,0.187965,0.144283,398000,923
-2.03043,-1.17524,-1.06605,-0.518908,-1.73173,-1.0309,0.0867563,6.68588,0.192009,0.144293,399000,925
-1.94665,-1.15177,-1.01838,-0.58285,-1.77018,-0.966793,0.076038,6.67571,0.190064,0.146615,400000,928
-2.05733,-1.20992,-1.02658,-0.62693,-1.70914,-1.04987,0.083818,6.60283,0.189758,0.142211,401000,931
-2.1002,-1.30309,-1.17282,-0.422016,-1.55318,-0.898566,0.0846436,6.72867,0.190262,0.146113,402000,933
-2.11364,-1.12416,-1.0082,-0.552814,-1.89298,-1.03386,0.0898856,6.74461,0.194944,0.146858,403000,935
-2.1498,-1.1892,-1.05949,-0.587439,-1.74115,-0.997321,0.088857,6.62233,0.194909,0.14525,404000,937
-2.04474,-1.08429,-0.956978,-0.539348,-2.02278,-1.0554,0.0937506,6.65699,0.190358,0.14477,405000,940
-1.98125,-1.05724,-0.903172,-0.693589,-1.99864,-1.09922,0.0838832,6.53825,0.191165,0.141861,406000,944
-1.99683,-1.18938,-1.02653,-0.591041,-1.74326,-0.969109,0.0807287,6.61073,0.195034,0.143239,407000,947
-1.96307,-0.947918,-0.828293,-0.821019,-2.1157,-1.15023,0.0929536,6.67651,0.190989,0.143833,408000,950
-2.07139,-1.14525,-1.01231,-0.611642,-1.8612,-1.02356,0.0866901,6.73214,0.192007,0.140026,409000,954
-2.07226,-1.12648,-0.999525,-0.630397,-1.83336,-1.08426,0.0888528,6.78109,0.194268,0.143689,410000,956
-2.1343,-1.10918,-0.977308,-0.595567,-1.9335,-1.01327,0.0873031,6.64043,0.19021,0.144046,411000,959
-2.03032,-1.09528,-0.941939,-0.599201,-1.98771,-0.972106,0.0876367,6.5951,0.191004,0.14504,412000,963
-1.99261,-0.922353,-0.803384,-0.77802,-2.19614,-1.12338,0.093196,6.77091,0.190594,0.144897,413000,965
-2.01928,-0.985723,-0.903427,-0.711952,-2.06031,-1.09942,0.0845413,6.65748,0.189376,0.14248,414000,967
-1.88059,-1.14974,-0.97302,-0.679496,-1.79035,-1.00779,0.0775367,6.77492,0.191659,0.143484,415000,970
-2.06721,-1.19618,-1.06916,-0.5098,-1.77307,-0.954385,0.0852313,6.79834,0.190912,0.14519,416000,974
-2.09626,-1.2036,-1.10423,-0.57233,-1.67523,-0.983605,0.0848312,6.66515,0.189732,0.14296,417000,976
-2.08392,-1.25929,-1.10469,-0.520412,-1.57216,-0.999598,0.0856537,6.72077,0.190975,0.146229,418000,978
-2.08673,-1.32217,-1.17894,-0.467081,-1.52859,-0.976537,0.0752908,6.63733,0.191056,0.144107,419000,982
-2.15341,-1.44333,-1.28757,-0.412835,-1.28246,-0.905958,0.0848697,6.63619,0.190936,0.143748,420000,990
-2.23477,-1.37003,-1.3041,-0.41402,-1.33758,-0.912531,0.087769,6.68948,0.188747,0.144531,421000,994
-2.2032,-1.29836,-1.14118,-0.542857,-1.52389,-0.943905,0.0863782,6.6524,0.189225,0.142278,422000,996
-2.11371,-1.2278,-1.08507,-0.571085,-1.68858,-1.00185,0.0903468,6.57051,0.191775,0.143747,423000,999
-1.94742,-1.16639,-1.00143,-0.540167,-1.84755,-0.992535,0.0801861,6.6647,0.190105,0.146166,424000,1002
-2.02939,-1.15828,-1.01003,-0.551893,-1.8151,-1.02637,0.0873835,6.68921,0.188949,0.144118,425000,1005
-2.12423,-1.31777,-1.18348,-0.467568,-1.52065,-0.96819,0.0863634,6.71248,0.188246,0.143364,426000,1008
-2.21064,-1.29125,-1.15665,-0.458869,-1.54726,-0.997178,0.0906773,6.77127,0.193984,0.145507,427000,1011
-2.11707,-1.3237,-1.15807,-0.539352,-1.4343,-0.982258,0.0799069,6.61316,0.189154,0.143127,428000,1015
-2.11284,-1.16717,-1.01352,-0.493279,-1.92695,-1.00171,0.0902966,6.6566,0.194704,0.144045,429000,1017
-2.17996,-1.37629,-1.2539,-0.424826,-1.38347,-0.965509,0.0875271,6.58912,0.18875,0.143774,430000,1020
-2.10259,-1.2891,-1.15017,-0.547307,-1.45992,-0.961185,0.0720383,6.65344,0.193306,0.143604,431000,1023
-1.96526,-1.11433,-0.99503,-0.635398,-1.85252,-1.03719,0.0838789,6.65411,0.189987,0.143519,432000,1025
-2.1497,-1.18394,-1.04383,-0.536706,-1.80403,-0.993632,0.0859701,6.61697,0.189517,0.143875,433000,1027
-1.99498,-1.38698,-1.27625,-0.429726,-1.33767,-0.934086,0.0728584,6.75214,0.194281,0.144508,434000,1029
-2.28435,-1.37876,-1.23345,-0.469446,-1.35285,-0.976645,0.080427,6.66503,0.188569,0.144528,435000,1031
-2.12818,-1.31717,-1.20756,-0.474462,-1.43597,-1.02254,0.0759102,6.75348,0.191131,0.143124,436000,1033
-2.01537,-1.24927,-1.11424,-0.575289,-1.62087,-1.01981,0.0809873,6.73915,0.189816,0.141763,437000,1035
-2.11671,-1.2745,-1.13811,-0.53824,-1.5708,-0.999404,0.0852763,6.60733,0.191547,0.141455,438000,1038
-1.99449,-1.23456,-1.10044,-0.501904,-1.65542,-1.02543,0.0746898,6.62583,0.189821,0.145404,439000,1040
-2.03769,-1.16998,-1.01782,-0.595812,-1.83393,-0.995349,0.0864656,6.64468,0.192991,0.14311,440000,1044
-1.94756,-1.07462,-0.964675,-0.645466,-1.98553,-1.14453,0.080881,6.64726,0.188461,0.140408,441000,1047
-2.082,-1.20938,-1.04307,-0.556129,-1.71457,-1.06003,0.0843227,6.80902,0.193093,0.14348,442000,1050
