BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, rho_0,phi,gamma_ei,gamma_ir,Iteration,Time
-2.14265,-1.46322,-1.33413,-0.316234,-1.37362,-0.990285,0.076329,6.56863,0.188534,0.138753,990000,2616
-2.25097,-1.30546,-1.15652,-0.516014,-1.61749,-1.11466,0.086859,6.71477,0.187902,0.137819,991000,2619
-2.10647,-1.25862,-1.08433,-0.457338,-1.84388,-1.13027,0.0865786,6.59968,0.184444,0.137759,992000,2622
-2.21162,-1.46819,-1.27885,-0.305721,-1.36311,-1.01266,0.0818722,6.7042,0.18339,0.138783,993000,2625
-2.08178,-1.27915,-1.08728,-0.392586,-1.79391,-1.07059,0.0787209,6.71431,0.187151,0.13821,994000,2627
-2.10375,-1.44776,-1.24984,-0.254823,-1.51062,-0.941346,0.0805723,6.5594,0.184981,0.140492,995000,2629
-2.28166,-1.38232,-1.22062,-0.358209,-1.58236,-1.00154,0.0880956,6.62403,0.187078,0.139871,996000,2632
-2.04838,-1.09668,-0.935126,-0.550199,-2.09448,-1.15902,0.0861195,6.6516,0.187654,0.137243,997000,2635
-2.26739,-1.32115,-1.18328,-0.358633,-1.66778,-1.0583,0.0855256,6.63386,0.188315,0.138105,998000,2638
-2.2404,-1.3709,-1.21309,-0.458434,-1.472,-1.02922,0.0839189,6.71709,0.186305,0.140467,999000,2641
-2.1854,-1.20036,-1.0411,-0.432346,-1.94371,-1.09489,0.0926147,6.66992,0.187285,0.138616,1000000,2644
-1.9597,-1.20504,-0.998204,-0.421567,-2.00524,-1.01618,0.0783358,6.7321,0.184126,0.13868,1001000,2647
-2.07287,-1.23826,-1.04149,-0.49395,-1.8402,-1.04843,0.0864744,6.606,0.183499,0.13937,1002000,2649
-2.25313,-1.3451,-1.20274,-0.438026,-1.51473,-1.11062,0.0888156,6.67672,0.187092,0.139603,1003000,2652
-2.18688,-1.46052,-1.24409,-0.306461,-1.47443,-0.959653,0.0798223,6.71156,0.185053,0.139522,1004000,2654
-2.18813,-1.42343,-1.24211,-0.395338,-1.33611,-1.07104,0.0785828,6.74015,0.186489,0.139899,1005000,2657
-2.24066,-1.49504,-1.29938,-0.342361,-1.35841,-1.02973,0.0812683,6.80278,0.183572,0.137875,1006000,2660
-2.23679,-1.41535,-1.20735,-0.365349,-1.52254,-1.0423,0.0900982,6.7192,0.184287,0.138446,1007000,2662
-2.3399,-1.43733,-1.27087,-0.3771,-1.42688,-0.972613,0.0852159,6.64776,0.183218,0.138773,1008000,2665
-2.22418,-1.55343,-1.37686,-0.302826,-1.16576,-1.04207,0.0765557,6.71364,0.185381,0.140778,1009000,2668
-2.29159,-1.43029,-1.26555,-0.338693,-1.41078,-1.04674,0.0837927,6.75815,0.188253,0.138491,1010000,2670
-2.27666,-1.40265,-1.23643,-0.380196,-1.45646,-1.07655,0.0787528,6.78932,0.185323,0.138297,1011000,2673
-2.29513,-1.5405,-1.39417,-0.37445,-1.13137,-0.962667,0.0823502,6.71916,0.186951,0.138846,1012000,2676
-2.11734,-1.39412,-1.19889,-0.305741,-1.56965,-1.01856,0.0823798,6.5923,0.185206,0.140133,1013000,2679
-2.12377,-1.34784,-1.14918,-0.312283,-1.71249,-1.01504,0.0813088,6.77923,0.184909,0.139879,1014000,2681
-1.9697,-1.2564,-1.09965,-0.4373,-1.85794,-1.08175,0.082181,6.57718,0.186304,0.138153,1015000,2683
-2.09132,-1.45998,-1.28041,-0.286989,-1.42989,-0.990408,0.0748398,6.61798,0.18049,0.140099,1016000,2685
-2.07636,-1.19863,-1.00884,-0.456792,-1.98474,-1.09484,0.0873931,6.62979,0.186708,0.138209,1017000,2688
-2.20946,-1.43359,-1.27385,-0.420014,-1.36662,-1.04949,0.0787901,6.84452,0.185901,0.13591,1018000,2691
-2.2814,-1.51659,-1.39362,-0.311117,-1.18472,-1.03353,0.0789109,6.72865,0.185602,0.138522,1019000,2694
-2.40307,-1.64712,-1.45469,-0.2227,-1.03355,-0.99595,0.0823158,6.62766,0.185115,0.13901,1020000,2699
-2.14563,-1.36336,-1.20389,-0.42367,-1.57546,-1.11738,0.0846882,6.68249,0.187457,0.139966,1021000,2701
-2.11737,-1.32473,-1.15088,-0.444875,-1.605,-1.00754,0.0815183,6.67363,0.183064,0.138265,1022000,2703
-2.21549,-1.42475,-1.22932,-0.28066,-1.56481,-1.06859,0.0799091,6.65545,0.184055,0.138904,1023000,2705
-2.18306,-1.28575,-1.08127,-0.408051,-1.82846,-1.08323,0.0918381,6.67928,0.180834,0.140324,1024000,2707
-2.24879,-1.28812,-1.1308,-0.432564,-1.6536,-1.07555,0.0824276,6.70145,0.183341,0.138834,1025000,2709
-2.21829,-1.4998,-1.32086,-0.274894,-1.30701,-1.02748,0.0801256,6.6761,0.185118,0.138295,1026000,2712
-2.1821,-1.40209,-1.2227,-0.422656,-1.40036,-1.01464,0.074525,6.65969,0.184469,0.139037,1027000,2714
-2.1915,-1.30489,-1.13429,-0.429236,-1.60755,-1.084,0.0902822,6.72255,0.186974,0.139124,1028000,2718
-2.29123,-1.43592,-1.28165,-0.356165,-1.377,-1.03872,0.0817697,6.66902,0.185093,0.139777,1029000,2720
-2.33742,-1.60958,-1.44164,-0.293308,-0.979442,-0.998713,0.0755353,6.57251,0.187131,0.137937,1030000,2722
-2.29189,-1.48824,-1.31274,-0.423823,-1.24924,-1.04485,0.0888425,6.64173,0.182775,0.137564,1031000,2725
-2.13372,-1.32736,-1.14127,-0.445762,-1.65935,-1.08173,0.0811409,6.6528,0.186351,0.139149,1032000,2728
-2.30744,-1.46752,-1.32529,-0.327406,-1.30623,-0.970393,0.0868354,6.62916,0.186057,0.139792,1033000,2731
-2.22497,-1.50032,-1.32552,-0.289043,-1.34283,-0.989023,0.0800156,6.65083,0.185659,0.13999,1034000,2733
-2.11873,-1.37276,-1.20404,-0.317291,-1.53396,-0.986157,0.0815095,6.71584,0.184313,0.143559,1035000,2736
-2.10252,-1.20395,-1.05204,-0.483362,-1.89809,-1.06667,0.0901226,6.67279,0.183459,0.140319,1036000,2738
-2.11657,-1.4295,-1.24949,-0.313454,-1.47044,-0.984001,0.079478,6.71796,0.184912,0.140062,1037000,2741
-2.31796,-1.48993,-1.32843,-0.308941,-1.32678,-0.996372,0.0835249,6.63792,0.184125,0.140088,1038000,2743
-2.1187,-1.28775,-1.07486,-0.504143,-1.6805,-1.12487,0.0869707,6.68367,0.186313,0.139506,1039000,2746
-2.21814,-1.36851,-1.15768,-0.369897,-1.67597,-1.05036,0.0868719,6.67692,0.185793,0.138803,1040000,2748
-2.13963,-1.31461,-1.17004,-0.398443,-1.65559,-1.10102,0.0818344,6.59575,0.183314,0.140632,1041000,2750
-2.28426,-1.47588,-1.30819,-0.325919,-1.30218,-1.05847,0.0823056,6.73742,0.188765,0.139125,1042000,2753
-2.22201,-1.4996,-1.29637,-0.39013,-1.23519,-0.994638,0.0804311,6.64815,0.185679,0.139946,1043000,2756
-2.12557,-1.3956,-1.21495,-0.3352,-1.49156,-0.951898,0.077898,6.63692,0.185731,0.141581,1044000,2759
-2.21585,-1.38746,-1.15546,-0.406955,-1.60462,-1.03982,0.079276,6.64372,0.18483,0.13881,1045000,2761
-2.24238,-1.39574,-1.2128,-0.380467,-1.50517,-1.07861,0.0842104,6.74012,0.184673,0.140846,1046000,2764
-2.30087,-1.5309,-1.36448,-0.305953,-1.1814,-0.965719,0.0827675,6.78032,0.186256,0.140734,1047000,2766
-2.28626,-1.54272,-1.37431,-0.318445,-1.17383,-1.00235,0.0798075,6.62801,0.182811,0.137033,1048000,2768
-2.00322,-1.2262,-1.02477,-0.520931,-1.84783,-1.06717,0.0841838,6.66278,0.183352,0.139223,1049000,2771
-2.03934,-1.36348,-1.19736,-0.437562,-1.53992,-1.01986,0.0774285,6.67468,0.18673,0.137687,1050000,2774
-2.31235,-1.51912,-1.33476,-0.315699,-1.15237,-0.990259,0.0727135,6.57754,0.185375,0.140292,1051000,2776
-2.29791,-1.34959,-1.20562,-0.439235,-1.54717,-1.05413,0.0828282,6.66001,0.186267,0.137464,1052000,2778
-2.23576,-1.47621,-1.28817,-0.352199,-1.27388,-1.04533,0.0836382,6.73493,0.185634,0.138534,1053000,2781
-2.2345,-1.40104,-1.24664,-0.294624,-1.51106,-0.986506,0.0802789,6.71417,0.186441,0.139262,1054000,2783
-2.3589,-1.38465,-1.20606,-0.419864,-1.52753,-1.08197,0.091349,6.62449,0.185186,0.137892,1055000,2785
-2.1891,-1.3671,-1.23047,-0.391523,-1.57638,-1.04847,0.0886956,6.70023,0.185298,0.138244,1056000,2787
-2.14154,-1.36522,-1.21404,-0.346754,-1.50079,-0.984697,0.0806771,6.6081,0.181706,0.141412,1057000,2789
-2.19637,-1.4331,-1.22536,-0.389929,-1.42236,-1.03525,0.0847072,6.72616,0.184862,0.140756,1058000,2791
-2.24909,-1.38174,-1.22985,-0.381407,-1.53173,-0.993353,0.0841883,6.59874,0.186785,0.138405,1059000,2793
-2.16851,-1.32576,-1.16349,-0.467882,-1.61933,-1.08713,0.0899287,6.64269,0.185261,0.138147,1060000,2795
-2.10024,-1.21183,-1.01719,-0.514875,-1.89097,-1.09038,0.0860942,6.69418,0.185732,0.139135,1061000,2798
-2.00371,-1.217,-1.04595,-0.41568,-1.94092,-1.04809,0.0812222,6.66023,0.182851,0.139265,1062000,2800
-2.13883,-1.42087,-1.22523,-0.326246,-1.49274,-1.05301,0.0780975,6.70404,0.184711,0.135829,1063000,2804
-1.92286,-1.16292,-1.01354,-0.556345,-1.91001,-1.05131,0.0836255,6.74108,0.1828,0.141555,1064000,2806
-2.15739,-1.23238,-1.04401,-0.453954,-1.87587,-1.07662,0.0935787,6.71195,0.182581,0.139525,1065000,2809
-1.86755,-1.1167,-0.933067,-0.546236,-2.01965,-1.18837,0.0764109,6.6154,0.183564,0.137699,1066000,2813
-2.13295,-1.23171,-1.01664,-0.489743,-1.83304,-1.08225,0.0873984,6.56894,0.182919,0.139687,1067000,2815
-1.93609,-0.95503,-0.757427,-0.627639,-2.43331,-1.20064,0.0923319,6.64359,0.185346,0.13893,1068000,2818
-2.03048,-1.1297,-0.950602,-0.506574,-2.0699,-1.09423,0.0827662,6.77485,0.182113,0.140582,1069000,2820
-1.93428,-1.07694,-0.884066,-0.526927,-2.18186,-1.15943,0.0890591,6.61726,0.183247,0.139372,1070000,2823
-2.00811,-0.961606,-0.800442,-0.60697,-2.40914,-1.16596,0.0895913,6.53989,0.184188,0.138794,1071000,2825
-1.8199,-0.908316,-0.739313,-0.786745,-2.3675,-1.22256,0.0875216,6.67713,0.182861,0.137652,1072000,2828
-1.91748,-0.926847,-0.737582,-0.619724,-2.47745,-1.20918,0.0900671,6.55396,0.18454,0.139493,1073000,2831
-2.01731,-1.1148,-0.932908,-0.566057,-2.03045,-1.17063,0.0859809,6.69961,0.18634,0.138936,1074000,2833
-1.97118,-1.07336,-0.877749,-0.505473,-2.19434,-1.09999,0.0922305,6.68736,0.187442,0.138932,1075000,2835
-1.99342,-0.978333,-0.836979,-0.698134,-2.23784,-1.12851,0.0918388,6.71029,0.184965,0.140055,1076000,2837
-2.18961,-1.085,-0.891968,-0.522761,-2.18132,-1.10633,0.0920573,6.72491,0.18422,0.13994,1077000,2840
-2.01586,-1.15056,-0.946022,-0.548581,-2.03578,-1.11207,0.084484,6.63312,0.184805,0.135853,1078000,2843
-2.16104,-1.32315,-1.13124,-0.513119,-1.56712,-1.08562,0.0864278,6.77897,0.186117,0.138593,1079000,2846
-1.92532,-1.14658,-0.984142,-0.598696,-1.96239,-1.1193,0.0823518,6.58189,0.185006,0.136869,1080000,2848
-2.07508,-1.28418,-1.06979,-0.422132,-1.82803,-1.06221,0.0837633,6.57141,0.186301,0.138281,1081000,2850
-2.01536,-1.24918,-1.08517,-0.446824,-1.82245,-1.03966,0.0819022,6.68555,0.186115,0.138929,1082000,2853
-2.08576,-1.09957,-0.91706,-0.591038,-2.07037,-1.17132,0.092138,6.5411,0.18633,0.13977,1083000,2856
-1.94463,-1.11408,-0.950977,-0.524555,-2.1017,-1.0861,0.0790727,6.6775,0.185884,0.137578,1084000,2858
-1.97765,-1.24228,-1.05809,-0.497861,-1.78668,-1.10311,0.0773432,6.65561,0.183493,0.140267,1085000,2860
-2.11265,-1.20149,-1.06486,-0.471072,-1.86178,-1.1416,0.0872148,6.71577,0.182962,0.138608,1086000,2862
-2.14622,-1.1551,-0.992841,-0.51618,-1.96377,-1.15318,0.0896861,6.71874,0.182895,0.137852,1087000,2864
-2.1288,-1.23998,-1.02705,-0.457249,-1.91184,-1.12611,0.0821297,6.6517,0.182336,0.138064,1088000,2867
-2.12668,-1.20053,-0.993439,-0.574277,-1.78372,-1.12308,0.0816701,6.58616,0.184118,0.140874,1089000,2870
-2.13342,-1.29002,-1.11319,-0.426155,-1.64186,-1.05205,0.0803665,6.69869,0.186535,0.141524,1090000,2872
-2.25961,-1.42433,-1.26082,-0.342169,-1.40146,-1.06077,0.0859128,6.58269,0.186425,0.139888,1091000,2875
-2.23867,-1.37391,-1.22815,-0.391216,-1.44969,-1.04223,0.0867701,6.65246,0.184166,0.140963,1092000,2878
-2.19796,-1.42616,-1.25555,-0.370568,-1.40901,-1.00078,0.0777649,6.67592,0.183188,0.14113,1093000,2881
-2.05006,-1.33234,-1.15387,-0.375128,-1.68543,-1.00465,0.0790412,6.68628,0.183576,0.141042,1094000,2884
-2.15068,-1.3012,-1.09835,-0.466127,-1.69347,-1.09194,0.083407,6.80593,0.185166,0.138116,1095000,2887
-2.14479,-1.28806,-1.13355,-0.48823,-1.65032,-1.06763,0.0817921,6.64565,0.184085,0.136698,1096000,2889
-2.05108,-1.15342,-0.97088,-0.538255,-1.9763,-1.09066,0.0892424,6.74519,0.185581,0.139933,1097000,2892
-1.98616,-1.14316,-0.963016,-0.466255,-2.08662,-1.06533,0.0858246,6.55938,0.186227,0.138706,1098000,2894
-1.99964,-1.09374,-0.887787,-0.591598,-2.1436,-1.10054,0.0897879,6.73872,0.18216,0.140656,1099000,2897
-2.12171,-1.14786,-0.985977,-0.512409,-2.00837,-1.10392,0.0917187,6.71261,0.186597,0.138261,1100000,2899
-2.04525,-1.23472,-1.04076,-0.552267,-1.8007,-1.07615,0.0827348,6.732,0.185608,0.139556,1101000,2901
-2.13535,-1.19972,-1.01275,-0.527339,-1.92018,-1.05836,0.0938257,6.81298,0.183299,0.139466,1102000,2904
-2.13328,-1.38041,-1.20187,-0.42161,-1.54403,-1.00304,0.082464,6.74562,0.185031,0.138496,1103000,2907
-2.17171,-1.34718,-1.21285,-0.39136,-1.54691,-1.03019,0.0836681,6.53434,0.183475,0.140655,1104000,2909
-2.16908,-1.36934,-1.17271,-0.326779,-1.63468,-1.07453,0.0882974,6.69456,0.18559,0.139076,1105000,2912
-2.10952,-1.24995,-1.061,-0.429745,-1.79453,-1.05969,0.0831478,6.7651,0.183081,0.140348,1106000,2914
-1.9467,-1.19353,-1.0206,-0.522785,-1.90709,-1.1037,0.0809717,6.67639,0.186306,0.137882,1107000,2918
-2.0747,-1.12447,-0.973811,-0.505068,-2.09276,-1.13372,0.0937705,6.76393,0.185441,0.138419,1108000,2920
-2.05676,-1.21277,-0.998216,-0.503109,-1.90329,-1.1226,0.0871449,6.67875,0.183674,0.138037,1109000,2922
-2.16277,-1.37013,-1.17689,-0.326978,-1.63384,-1.01635,0.0783915,6.70756,0.183952,0.139046,1110000,2924
-2.33197,-1.66433,-1.47363,-0.118465,-1.0741,-0.920113,0.0805134,6.55643,0.182302,0.140151,1111000,2927
-2.19443,-1.50746,-1.31405,-0.293979,-1.33901,-1.00626,0.0799554,6.58845,0.182585,0.138229,1112000,2929
-2.17682,-1.21253,-1.06222,-0.522795,-1.79818,-1.07527,0.0888662,6.67342,0.184524,0.139327,1113000,2932
-2.08803,-1.24971,-1.08045,-0.441919,-1.86326,-1.06138,0.0867749,6.63688,0.18353,0.135225,1114000,2934
-2.19897,-1.38535,-1.21845,-0.443175,-1.47984,-0.988483,0.0870495,6.73838,0.184274,0.139818,1115000,2936
-2.16164,-1.37918,-1.23503,-0.395683,-1.54131,-1.00739,0.0874314,6.65964,0.186177,0.138828,1116000,2938
-2.09822,-1.33716,-1.13865,-0.399457,-1.68421,-1.05151,0.0860072,6.64475,0.183678,0.139246,1117000,2941
-2.18549,-1.17698,-0.987053,-0.55659,-1.89498,-1.15793,0.08772,6.7821,0.183717,0.139098,1118000,2943
-2.33393,-1.41742,-1.27239,-0.317242,-1.46519,-1.02479,0.082453,6.51196,0.183946,0.13883,1119000,2946
-2.30919,-1.60717,-1.44115,-0.263106,-1.02592,-0.950604,0.0732774,6.6919,0.183236,0.140489,1120000,2976
-2.34404,-1.66255,-1.51548,-0.235095,-0.88782,-0.943528,0.0735381,6.61769,0.186642,0.140279,1121000,2979
-2.07089,-1.21353,-1.06491,-0.462469,-1.89544,-1.09408,0.0886242,6.72285,0.186562,0.138403,1122000,2981
-2.27308,-1.38686,-1.2008,-0.446593,-1.4849,-1.0692,0.0895399,6.64804,0.184356,0.140721,1123000,2984
-2.10758,-1.13296,-0.971902,-0.6293,-1.8985,-1.15335,0.0887503,6.61945,0.18674,0.138351,1124000,2987
-1.98491,-1.13538,-0.950628,-0.539048,-2.04933,-1.16838,0.0868214,6.83193,0.186677,0.138076,1125000,2990
-1.82482,-0.95542,-0.804835,-0.655929,-2.30641,-1.15837,0.0836815,6.61856,0.183255,0.14261,1126000,2993
-2.14284,-1.3077,-1.138,-0.435551,-1.6714,-1.09625,0.0882444,6.69447,0.184757,0.139954,1127000,2996
-1.89102,-1.22782,-1.05158,-0.493275,-1.80024,-1.06395,0.0720254,6.67149,0.185446,0.139211,1128000,2999
-2.03783,-1.3004,-1.11116,-0.365988,-1.72786,-0.992236,0.0832327,6.63931,0.183494,0.142395,1129000,3002
-2.06976,-1.1964,-1.00608,-0.487459,-1.85214,-1.11879,0.0842343,6.59544,0.184392,0.141134,1130000,3006
-2.07044,-1.26387,-1.0804,-0.442101,-1.78211,-1.05822,0.0821408,6.51511,0.183535,0.141743,1131000,3009
-2.22842,-1.31325,-1.14213,-0.419593,-1.67543,-1.05665,0.0848819,6.69327,0.184014,0.140959,1132000,3012
-2.00256,-1.32593,-1.11802,-0.387235,-1.76106,-1.06851,0.079005,6.73839,0.182489,0.139161,1133000,3015
-2.1313,-1.18863,-1.00182,-0.47471,-1.97928,-1.10973,0.0927148,6.5094,0.182887,0.140621,1134000,3017
-2.20137,-1.20179,-1.05076,-0.505569,-1.90129,-1.07907,0.0922752,6.75976,0.182061,0.137777,1135000,3020
-2.03361,-1.20555,-1.01329,-0.518456,-1.89804,-1.12652,0.0884456,6.7193,0.184783,0.138491,1136000,3023
-2.05242,-1.16537,-0.965496,-0.504533,-2.01551,-1.10922,0.078783,6.58604,0.182371,0.139683,1137000,3027
-2.09483,-1.35343,-1.18696,-0.349836,-1.67197,-1.06922,0.0867997,6.59508,0.183536,0.137483,1138000,3030
-2.0592,-1.29641,-1.08157,-0.463744,-1.70574,-1.15541,0.0856284,6.61842,0.186121,0.141417,1139000,3032
-2.14843,-1.42275,-1.1932,-0.41453,-1.46445,-1.02414,0.0816746,6.7664,0.184811,0.141172,1140000,3034
-2.24817,-1.48028,-1.29512,-0.311773,-1.38607,-1.04307,0.0770244,6.67475,0.185575,0.137859,1141000,3038
-2.27219,-1.57514,-1.39535,-0.213474,-1.23715,-0.920215,0.078923,6.61501,0.183809,0.139653,1142000,3040
-2.33737,-1.47442,-1.29948,-0.354064,-1.31184,-1.02379,0.0846219,6.69634,0.185723,0.140464,1143000,3042
-2.08895,-1.47935,-1.24419,-0.236382,-1.51013,-0.963525,0.0778106,6.62458,0.188182,0.13934,1144000,3045
-2.35293,-1.4921,-1.31156,-0.325718,-1.27193,-1.03978,0.0819597,6.5051,0.185844,0.139422,1145000,3048
-2.15982,-1.24439,-1.02591,-0.490726,-1.83788,-1.05826,0.0865862,6.70076,0.185063,0.140325,1146000,3050
-2.07066,-1.34515,-1.17358,-0.375353,-1.66038,-0.997515,0.0794677,6.63261,0.186462,0.140669,1147000,3052
-2.23121,-1.32594,-1.14028,-0.444537,-1.58023,-1.1307,0.0841441,6.5206,0.187099,0.138151,1148000,3054
-2.07163,-1.34921,-1.15692,-0.395142,-1.64533,-1.02833,0.078753,6.82378,0.182198,0.138418,1149000,3057
-2.03139,-1.17995,-0.954137,-0.533338,-2.009,-1.15427,0.0820933,6.70202,0.183337,0.139502,1150000,3061
-2.1542,-1.31861,-1.124,-0.369366,-1.77594,-1.02974,0.089628,6.63376,0.186375,0.138661,1151000,3064
-1.98738,-1.04927,-0.885253,-0.668372,-2.10905,-1.14142,0.0895131,6.66091,0.186174,0.141961,1152000,3067
-1.99914,-1.10668,-0.91634,-0.536087,-2.1247,-1.06853,0.0917953,6.60036,0.186695,0.139907,1153000,3071
-1.98553,-1.00262,-0.838246,-0.605512,-2.34687,-1.17079,0.091012,6.6581,0.186196,0.139784,1154000,3074
-1.86947,-0.935798,-0.773733,-0.642263,-2.40082,-1.18076,0.0834441,6.65465,0.183214,0.139364,1155000,3077
-1.96887,-1.10141,-0.943229,-0.565307,-2.11872,-1.12623,0.0859839,6.70234,0.186464,0.139612,1156000,3080
-2.10655,-1.29199,-1.08046,-0.408834,-1.80921,-1.06096,0.0858978,6.6143,0.186642,0.138626,1157000,3083
-2.21348,-1.32449,-1.14526,-0.450712,-1.64287,-1.03009,0.0878839,6.73281,0.186643,0.137426,1158000,3085
-2.04804,-1.18499,-1.01663,-0.537627,-1.92874,-1.08264,0.0868042,6.71503,0.185332,0.137874,1159000,3088
-2.19803,-1.28363,-1.12999,-0.463938,-1.6895,-1.09007,0.089616,6.65285,0.185564,0.139634,1160000,3091
-2.20529,-1.43004,-1.24748,-0.324302,-1.48674,-1.03909,0.0864448,6.60852,0.184663,0.140945,1161000,3095
-1.96414,-1.02241,-0.84669,-0.635222,-2.2138,-1.14628,0.0887635,6.77721,0.184201,0.1408,1162000,3098
-1.85039,-0.896862,-0.721676,-0.646188,-2.53075,-1.20713,0.089755,6.62811,0.186435,0.139443,1163000,3101
-1.88034,-0.97961,-0.793162,-0.641529,-2.28149,-1.22755,0.0887772,6.67956,0.186209,0.138419,1164000,3105
-1.89678,-1.04372,-0.859833,-0.606617,-2.23583,-1.1283,0.0867806,6.67481,0.187195,0.139931,1165000,3108
-2.13723,-1.33673,-1.13837,-0.443449,-1.60315,-1.06341,0.0851712,6.58261,0.186819,0.140211,1166000,3110
-2.13467,-1.26031,-1.06534,-0.48823,-1.75557,-1.10599,0.0870326,6.67848,0.185265,0.138983,1167000,3112
-2.10062,-1.29778,-1.08145,-0.499731,-1.65226,-1.10313,0.0874968,6.72403,0.184578,0.1399,1168000,3114
-2.24088,-1.47695,-1.28481,-0.319179,-1.3485,-0.992131,0.0831733,6.68362,0.185118,0.139401,1169000,3117
-2.01039,-1.39197,-1.20948,-0.367896,-1.54203,-1.01624,0.0738379,6.76997,0.183131,0.141085,1170000,3119
-2.12471,-1.26367,-1.0684,-0.439704,-1.78433,-1.08907,0.0919331,6.56939,0.183536,0.138606,1171000,3122
-2.18273,-1.38531,-1.21326,-0.441975,-1.35582,-1.10892,0.0793373,6.63381,0.185638,0.140956,1172000,3124
-2.04537,-1.30225,-1.14433,-0.407176,-1.74796,-1.05526,0.0935318,6.61119,0.182635,0.139731,1173000,3127
-2.17971,-1.32118,-1.15918,-0.521193,-1.51053,-1.11075,0.0860212,6.77634,0.188783,0.141262,1174000,3129
-2.15139,-1.35815,-1.16058,-0.390665,-1.67411,-1.01287,0.0764354,6.55764,0.185031,0.136185,1175000,3132
-2.22278,-1.58236,-1.39555,-0.254603,-1.1892,-0.953047,0.0831817,6.80279,0.18242,0.139424,1176000,3135
-2.20174,-1.64903,-1.47023,-0.18383,-1.01843,-0.937348,0.0686443,6.63462,0.186434,0.138212,1177000,3138
-2.31942,-1.50238,-1.34346,-0.374559,-1.20739,-1.05391,0.083729,6.66837,0.183261,0.138501,1178000,3142
-2.35103,-1.61966,-1.43581,-0.243023,-1.08165,-0.953809,0.0742649,6.6797,0.185284,0.13874,1179000,3145
-2.4816,-1.88915,-1.69612,-0.140443,-0.404598,-0.876325,0.0726786,6.60875,0.180858,0.139718,1180000,3148
-2.5264,-1.82537,-1.628,-0.0449613,-0.75556,-0.87679,0.0805468,6.70079,0.186317,0.139458,1181000,3151
-2.4483,-1.70697,-1.58293,-0.192867,-0.788616,-0.93636,0.078911,6.78826,0.182188,0.139682,1182000,3155
-2.38976,-1.703,-1.48222,-0.168388,-0.958403,-0.946506,0.076632,6.70001,0.18366,0.138858,1183000,3158
-2.235,-1.55547,-1.34162,-0.233188,-1.27883,-0.927375,0.0750571,6.66141,0.182398,0.139801,1184000,3160
-2.10821,-1.39384,-1.20591,-0.395696,-1.52259,-1.04237,0.0769458,6.66074,0.186845,0.138767,1185000,3162
-2.17186,-1.24296,-1.05314,-0.486868,-1.84633,-1.15111,0.0937156,6.65794,0.184608,0.137764,1186000,3166
-2.07082,-1.26408,-1.09008,-0.391078,-1.83241,-1.0276,0.0828722,6.67535,0.186036,0.140619,1187000,3169
-2.35976,-1.43747,-1.26111,-0.409698,-1.35976,-1.01003,0.0869411,6.62362,0.1835,0.140295,1188000,3172
-2.08657,-1.16247,-0.964908,-0.537073,-1.94442,-1.11412,0.0836574,6.72557,0.185368,0.139871,1189000,3175
-2.02505,-1.22529,-0.994583,-0.421865,-1.92561,-1.11294,0.0835844,6.69381,0.188644,0.139282,1190000,3178
-1.90646,-1.05658,-0.863315,-0.663982,-2.15713,-1.19789,0.0896807,6.71326,0.181895,0.137648,1191000,3182
-1.95646,-1.00435,-0.857983,-0.585854,-2.29677,-1.05153,0.086933,6.63444,0.185928,0.141815,1192000,3184
-1.8403,-1.05853,-0.876006,-0.554374,-2.22653,-1.1163,0.0817398,6.68186,0.185536,0.139174,1193000,3188
-2.06132,-1.1017,-0.90938,-0.582695,-2.08432,-1.13556,0.0871349,6.68312,0.187516,0.138941,1194000,3191
-1.84301,-0.859231,-0.671198,-0.643072,-2.68581,-1.21603,0.0897203,6.67215,0.184506,0.139359,1195000,3194
-1.93391,-0.970586,-0.784015,-0.638222,-2.36565,-1.23793,0.0946747,6.72079,0.184323,0.140047,1196000,3196
-2.03322,-1.18699,-1.00281,-0.481692,-1.96004,-1.10315,0.0851107,6.74935,0.18434,0.138013,1197000,3199
-2.09352,-1.16792,-1.01168,-0.596368,-1.91643,-1.10882,0.0922799,6.6989,0.185909,0.138473,1198000,3202
-2.14489,-1.1742,-1.00784,-0.572849,-1.89509,-1.15444,0.0917058,6.64811,0.185859,0.140133,1199000,3205
-1.89707,-1.14012,-0.963874,-0.530665,-2.038,-1.13364,0.079041,6.61159,0.185659,0.13705,1200000,3208
-1.92979,-1.19709,-1.0127,-0.501353,-1.94384,-1.03618,0.089311,6.73645,0.186359,0.140765,1201000,3212
-2.09899,-1.3067,-1.1416,-0.547144,-1.52515,-1.11799,0.0811256,6.61738,0.183688,0.139317,1202000,3215
-2.20372,-1.53833,-1.33947,-0.317539,-1.23071,-1.02045,0.0819078,6.61672,0.182666,0.139965,1203000,3218
-2.30632,-1.43785,-1.26128,-0.384035,-1.35891,-1.01372,0.0814357,6.66331,0.182928,0.13889,1204000,3220
-2.1869,-1.37572,-1.18925,-0.367743,-1.59412,-1.05515,0.0807091,6.66942,0.183832,0.13955,1205000,3223
-2.29069,-1.58392,-1.37414,-0.248391,-1.15183,-0.986497,0.0765299,6.59711,0.181121,0.140072,1206000,3226
