BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-2.74439,-2.46185,-2.3864,0.0285335,0.0313926,0.119167,6.59821,0.196846,0.1407,179100,127
-2.67207,-2.47218,-2.38069,0.0357158,0.00445345,0.122666,6.67064,0.19992,0.13996,179200,127
-2.70614,-2.43119,-2.36027,0.0283572,0.0178735,0.111683,6.67085,0.197295,0.140947,179300,127
-2.70153,-2.4816,-2.40356,0.0375722,0.0124352,0.135505,6.77676,0.198989,0.139685,179400,127
-2.79193,-2.47502,-2.37268,0.0286028,0.0325342,0.135767,6.61413,0.197773,0.140246,179500,127
-2.86584,-2.47986,-2.35572,0.0372201,0.0258305,0.122941,6.66613,0.19869,0.138782,179600,127
-2.87447,-2.44325,-2.32618,0.0391448,0.0223718,0.103282,6.65795,0.199982,0.139663,179700,127
-2.76,-2.4491,-2.36693,0.0252853,0.0291649,0.119255,6.68291,0.199445,0.140674,179800,127
-2.76654,-2.47295,-2.37381,0.0316563,0.0289543,0.127158,6.7101,0.197682,0.141071,179900,128
-2.81911,-2.47548,-2.34602,0.0324082,0.0225712,0.115486,6.61594,0.197183,0.141215,180000,128
-2.72199,-2.46284,-2.36771,0.0370424,0.000756541,0.12196,6.73683,0.20101,0.141589,180100,129
-2.83887,-2.45301,-2.36507,0.0264547,0.0375832,0.123244,6.65364,0.197181,0.141331,180200,129
-2.89611,-2.44344,-2.35784,0.0328175,0.0299856,0.112264,6.63936,0.199792,0.140597,180300,129
-2.83571,-2.47954,-2.30455,0.0362856,0.024291,0.11011,6.76865,0.202145,0.139835,180400,129
-2.78742,-2.44983,-2.30404,0.0279531,0.0245175,0.09692,6.75561,0.199071,0.141982,180500,129
-2.77486,-2.46511,-2.39828,0.0312711,0.0376777,0.130512,6.69273,0.198374,0.143484,180600,129
-2.82182,-2.45832,-2.33623,0.0299431,0.0281621,0.112517,6.70849,0.200044,0.14021,180700,129
-2.81106,-2.45959,-2.36783,0.0315738,0.0318459,0.123504,6.7296,0.197993,0.1437,180800,129
-2.7638,-2.46009,-2.36136,0.0348834,0.0112299,0.121519,6.65196,0.203032,0.142385,180900,129
-2.80173,-2.43132,-2.33228,0.024223,0.0379621,0.102769,6.58748,0.197513,0.141707,181000,130
-2.86812,-2.44394,-2.36648,0.0397923,0.0118956,0.126579,6.57316,0.20082,0.142341,181100,130
-2.78958,-2.43722,-2.33902,0.0294785,0.038991,0.105485,6.6234,0.198276,0.142637,181200,130
-2.87287,-2.44404,-2.34224,0.0413656,0.0277648,0.104846,6.79038,0.198962,0.143069,181300,130
-2.75933,-2.42937,-2.31176,0.023842,0.0380623,0.0950566,6.66976,0.196956,0.143505,181400,130
-2.77384,-2.45576,-2.31577,0.03587,0.0245076,0.091712,6.63236,0.195241,0.14221,181500,130
-2.79332,-2.44096,-2.32723,0.028703,0.0281195,0.104863,6.55992,0.200853,0.141493,181600,130
-2.71034,-2.47813,-2.3567,0.0224602,0.0318368,0.12718,6.63805,0.198533,0.140752,181700,130
-2.77614,-2.42335,-2.33847,0.0345252,0.0290581,0.105649,6.6874,0.197933,0.143566,181800,130
-2.87942,-2.45617,-2.36535,0.0293761,0.0402824,0.109924,6.65139,0.200518,0.141032,181900,131
-2.8181,-2.477,-2.34871,0.0325758,0.0344277,0.113437,6.67351,0.195671,0.139746,182000,131
-2.85523,-2.46198,-2.32294,0.031862,0.0391694,0.10995,6.58402,0.200103,0.141338,182100,131
-2.81032,-2.458,-2.36286,0.0305555,0.0326311,0.114218,6.52419,0.198451,0.141642,182200,131
-2.87422,-2.47074,-2.34963,0.0264364,0.042319,0.126027,6.50036,0.198567,0.140902,182300,131
-2.73391,-2.43917,-2.325,0.0149614,0.0427146,0.10434,6.73571,0.197031,0.140288,182400,131
-2.71387,-2.43994,-2.34733,0.0264038,0.0331247,0.0991419,6.70871,0.198303,0.143104,182500,131
-2.78283,-2.47264,-2.31814,0.0345499,0.015545,0.0963327,6.59873,0.199467,0.139183,182600,131
-2.82036,-2.45424,-2.31109,0.0323456,0.0230729,0.106269,6.70972,0.199002,0.142957,182700,131
-2.7863,-2.44409,-2.32218,0.0295496,0.0328609,0.10301,6.76891,0.200548,0.143558,182800,131
-2.79345,-2.45832,-2.31327,0.0253209,0.0358642,0.0936018,6.67571,0.199495,0.140633,182900,132
-2.76211,-2.44825,-2.38347,0.0239785,0.0290231,0.108244,6.69538,0.200289,0.141321,183000,132
-2.82194,-2.46937,-2.31394,0.028118,0.0412955,0.112902,6.77091,0.200892,0.14161,183100,132
-2.7462,-2.431,-2.31336,0.0208591,0.03997,0.0926579,6.70899,0.200087,0.143741,183200,132
-2.75966,-2.44149,-2.31846,0.0276542,0.0315567,0.0987791,6.63575,0.19992,0.140083,183300,132
-2.76969,-2.46508,-2.3365,0.0273687,0.0265477,0.10991,6.62437,0.199777,0.141569,183400,132
-2.84888,-2.47767,-2.3568,0.0282363,0.0271353,0.115681,6.75323,0.197532,0.141859,183500,132
-2.80342,-2.44888,-2.30958,0.023991,0.0323334,0.0899072,6.70947,0.199672,0.141855,183600,132
-2.801,-2.44107,-2.35527,0.0299224,0.0359436,0.107801,6.57602,0.198113,0.141329,183700,132
-2.80897,-2.46004,-2.3335,0.0244797,0.0340593,0.0992916,6.62477,0.199096,0.14103,183800,132
-2.68205,-2.46067,-2.37355,0.0281254,0.0195748,0.118163,6.67785,0.198526,0.138772,183900,132
-2.73895,-2.47175,-2.33423,0.0218249,0.0327438,0.112126,6.71392,0.200574,0.139229,184000,132
-2.88237,-2.45191,-2.32008,0.0267396,0.0452313,0.110362,6.75735,0.197802,0.140512,184100,132
-2.88201,-2.45647,-2.31309,0.0270981,0.032768,0.113982,6.64051,0.198869,0.140598,184200,133
-2.74717,-2.46188,-2.37582,0.0325011,0.0186488,0.133688,6.55044,0.198043,0.142624,184300,133
-2.67828,-2.4555,-2.36882,0.0238164,0.0258837,0.117548,6.60043,0.19926,0.142956,184400,133
-2.77416,-2.45462,-2.36846,0.0229103,0.0380044,0.115655,6.67348,0.196879,0.140979,184500,133
-2.75145,-2.46745,-2.32497,0.0176959,0.0488014,0.0999912,6.70383,0.200801,0.139531,184600,133
-2.74199,-2.43545,-2.32653,0.0216399,0.0310675,0.108252,6.60791,0.200115,0.13984,184700,133
-2.80674,-2.43953,-2.3468,0.0246099,0.0312372,0.106532,6.5316,0.197455,0.140256,184800,133
-2.80734,-2.43656,-2.3346,0.0280107,0.0263481,0.0946641,6.6769,0.197475,0.1423,184900,133
-2.73426,-2.44941,-2.3566,0.019605,0.037791,0.106682,6.68601,0.201464,0.139693,185000,133
-2.72772,-2.48357,-2.31494,0.0228632,0.0415711,0.105961,6.63067,0.20164,0.13946,185100,134
-2.76286,-2.48125,-2.31597,0.0255132,0.0336063,0.109998,6.66004,0.20524,0.13992,185200,134
-2.84444,-2.45013,-2.34489,0.0365092,0.0187643,0.110942,6.61158,0.201806,0.143752,185300,134
-2.75446,-2.4419,-2.36407,0.0242767,0.0355443,0.107225,6.55125,0.202572,0.144479,185400,134
-2.68262,-2.46325,-2.40393,0.0322362,0.00806463,0.134577,6.602,0.201235,0.140962,185500,134
-2.65783,-2.47631,-2.36461,0.0274425,0.020697,0.118836,6.71057,0.196987,0.139688,185600,134
-2.67119,-2.4601,-2.3501,0.0292567,0.0121547,0.121056,6.51867,0.201616,0.140903,185700,134
-2.70575,-2.47842,-2.36218,0.0296888,0.0136875,0.12162,6.7361,0.199739,0.141106,185800,134
-2.75554,-2.46626,-2.35786,0.0298926,0.0147802,0.110739,6.65515,0.200808,0.140478,185900,134
-2.79794,-2.45708,-2.35761,0.0262014,0.0292621,0.114798,6.68315,0.201433,0.138296,186000,135
-2.79826,-2.44414,-2.34283,0.0284346,0.0332441,0.105236,6.63345,0.200268,0.141669,186100,135
-2.84703,-2.48219,-2.37581,0.0330066,0.0308887,0.121402,6.66134,0.201715,0.140345,186200,135
-2.82806,-2.45888,-2.37275,0.0392247,0.0166477,0.113061,6.70908,0.197522,0.142142,186300,135
-2.83611,-2.45781,-2.38228,0.0292609,0.0297978,0.124975,6.69373,0.200761,0.141369,186400,135
-2.75962,-2.4366,-2.35334,0.0274582,0.0283376,0.119227,6.61449,0.198641,0.142896,186500,135
-2.79554,-2.47744,-2.38005,0.0298653,0.0298018,0.116964,6.73056,0.203271,0.141093,186600,135
-2.71903,-2.43425,-2.35479,0.0261269,0.0197551,0.116892,6.66536,0.200187,0.140702,186700,135
-2.82695,-2.44894,-2.34572,0.0293031,0.0285546,0.110023,6.62592,0.199106,0.141701,186800,135
-2.73076,-2.41231,-2.39591,0.0325249,0.0244788,0.127616,6.63412,0.197175,0.140119,186900,135
-2.70514,-2.45852,-2.3447,0.0294825,0.0210033,0.116649,6.65796,0.196942,0.143086,187000,136
-2.79415,-2.46264,-2.3101,0.0343217,0.0283435,0.0998483,6.62964,0.20171,0.142538,187100,136
-2.83525,-2.44227,-2.32782,0.0373331,0.0207362,0.107527,6.72269,0.197769,0.143333,187200,136
-2.82255,-2.44632,-2.37941,0.0377417,0.0111365,0.121294,6.78416,0.201529,0.138707,187300,136
-2.78151,-2.46914,-2.35791,0.037442,0.00771047,0.118641,6.735,0.195903,0.142569,187400,136
-2.83133,-2.47022,-2.34049,0.0376096,0.00514659,0.11117,6.77193,0.199295,0.139528,187500,136
-2.7856,-2.42514,-2.34637,0.0411023,0.000999616,0.110241,6.74215,0.203672,0.142416,187600,136
-2.79815,-2.45621,-2.32063,0.0334307,0.0187122,0.0859689,6.56908,0.199113,0.140204,187700,136
-2.76248,-2.4565,-2.35259,0.0336351,0.0127108,0.112789,6.72696,0.19939,0.139848,187800,136
-2.74791,-2.4544,-2.35843,0.0330375,0.0131918,0.11812,6.73387,0.198376,0.138308,187900,137
-2.82636,-2.47516,-2.36711,0.0372306,0.0160643,0.12392,6.61992,0.198591,0.140878,188000,137
-2.77484,-2.46743,-2.33729,0.0257347,0.0378825,0.1093,6.69682,0.199468,0.139172,188100,137
-2.6879,-2.43957,-2.34564,0.0207439,0.0334526,0.12274,6.74701,0.199219,0.142351,188200,137
-2.80389,-2.44703,-2.34291,0.0249573,0.0399056,0.102385,6.65276,0.197458,0.141539,188300,137
-2.81181,-2.43412,-2.36859,0.0293342,0.0254998,0.118081,6.68964,0.194846,0.142385,188400,137
-2.80941,-2.46834,-2.4022,0.0301187,0.0259849,0.140805,6.57522,0.198522,0.140415,188500,137
-2.84714,-2.45823,-2.34819,0.0408762,0.0112043,0.121776,6.73692,0.198956,0.138993,188600,137
-2.85469,-2.42737,-2.35582,0.0302331,0.0283287,0.100235,6.71679,0.196573,0.140576,188700,137
-2.79405,-2.4162,-2.34598,0.0256825,0.0295179,0.108547,6.71093,0.198313,0.141999,188800,137
-2.82481,-2.43627,-2.37583,0.0266985,0.0433611,0.114684,6.72955,0.200372,0.139702,188900,138
-2.82098,-2.43903,-2.37073,0.0309394,0.0324329,0.116663,6.61379,0.20058,0.141848,189000,138
-2.77126,-2.45533,-2.37598,0.0265249,0.0311064,0.114727,6.55312,0.196598,0.139193,189100,138
-2.79737,-2.44219,-2.33393,0.030401,0.0241697,0.11484,6.59191,0.198647,0.142982,189200,138
-2.83608,-2.44042,-2.3504,0.0299951,0.0333673,0.114786,6.75338,0.197366,0.140507,189300,138
-2.75778,-2.44923,-2.36326,0.029744,0.0264726,0.117371,6.71909,0.198357,0.141102,189400,138
-2.89011,-2.4633,-2.34214,0.0326903,0.0333296,0.128469,6.70053,0.196523,0.140291,189500,138
-2.85448,-2.42908,-2.32699,0.0380309,0.0053912,0.114518,6.62768,0.197407,0.141687,189600,138
-2.90864,-2.45451,-2.34173,0.0421723,0.020613,0.113094,6.65882,0.199222,0.142322,189700,138
-2.74745,-2.43704,-2.38267,0.0324228,0.018511,0.137733,6.60389,0.198258,0.142779,189800,139
-2.86485,-2.45949,-2.3496,0.0357126,0.022045,0.125279,6.64622,0.199883,0.142275,189900,139
-2.70597,-2.44114,-2.35911,0.0290276,0.019318,0.121796,6.46666,0.197972,0.141523,190000,139
-2.86244,-2.43824,-2.36043,0.034,0.0274888,0.115535,6.75812,0.200399,0.142738,190100,139
-2.71594,-2.46273,-2.36506,0.0265588,0.0350689,0.131659,6.61212,0.197999,0.141592,190200,139
-2.75056,-2.42068,-2.38899,0.0263941,0.0331564,0.125255,6.68707,0.197004,0.140055,190300,139
-2.84786,-2.46397,-2.36689,0.0327608,0.0282906,0.120623,6.56994,0.196979,0.138714,190400,139
-2.7292,-2.48494,-2.344,0.0207262,0.0379913,0.123885,6.64185,0.196799,0.139973,190500,139
-2.86943,-2.44337,-2.41138,0.0330713,0.0280323,0.121,6.62634,0.199249,0.14016,190600,139
-2.77743,-2.48963,-2.33422,0.0319898,0.0144573,0.128369,6.63946,0.20035,0.142216,190700,139
-2.81287,-2.46502,-2.32376,0.0300597,0.0250635,0.102728,6.6023,0.197127,0.142849,190800,140
-2.86773,-2.47419,-2.36595,0.0309456,0.0336664,0.117578,6.62079,0.199173,0.141725,190900,140
-2.83058,-2.46711,-2.377,0.03216,0.0246203,0.121897,6.82819,0.200582,0.139907,191000,140
-2.8684,-2.44264,-2.40118,0.0392981,0.0236007,0.131378,6.68948,0.200365,0.140551,191100,140
-2.80206,-2.47258,-2.36942,0.0274015,0.0302765,0.131383,6.84429,0.200375,0.139592,191200,140
-2.78848,-2.46432,-2.35345,0.0335043,0.0258818,0.138103,6.8206,0.197413,0.141262,191300,140
-2.73937,-2.4497,-2.36408,0.0394945,0.00127478,0.121739,6.57827,0.198469,0.141596,191400,140
-2.74935,-2.45658,-2.38235,0.0392569,0.00339022,0.13659,6.74249,0.201307,0.144352,191500,140
-2.75314,-2.44855,-2.37208,0.0297214,0.0210678,0.122653,6.727,0.2011,0.142282,191600,140
-2.73642,-2.4784,-2.3562,0.0369165,0.0100596,0.133257,6.53948,0.201809,0.142511,191700,141
-2.76611,-2.47114,-2.37689,0.0380971,0.00475421,0.143491,6.67139,0.199895,0.141519,191800,141
-2.79125,-2.46001,-2.34816,0.0280858,0.0358923,0.125871,6.54256,0.197089,0.13918,191900,141
-2.78177,-2.44564,-2.3525,0.0291695,0.0269014,0.117813,6.64527,0.197367,0.142053,192000,141
-2.81242,-2.45673,-2.36834,0.0297096,0.0237487,0.11352,6.62432,0.200367,0.138826,192100,141
-2.87939,-2.44962,-2.33976,0.0406532,0.0153627,0.117674,6.74266,0.199442,0.143318,192200,141
-2.81652,-2.48218,-2.35364,0.0340475,0.0244667,0.120962,6.69698,0.201036,0.140992,192300,141
-2.73704,-2.4678,-2.35239,0.028449,0.0237344,0.119203,6.7132,0.198273,0.138436,192400,141
-2.82728,-2.42628,-2.34989,0.031847,0.0174693,0.111991,6.70463,0.199479,0.139938,192500,141
-2.76917,-2.47371,-2.35616,0.0226934,0.0297525,0.113085,6.72726,0.200148,0.139042,192600,141
-2.65497,-2.43278,-2.35709,0.0250247,0.0187591,0.11114,6.64586,0.201867,0.140976,192700,142
-2.74763,-2.47034,-2.34522,0.0275114,0.0287761,0.120721,6.63202,0.196862,0.142761,192800,142
-2.78886,-2.47306,-2.38633,0.02424,0.0350539,0.122448,6.61363,0.200129,0.141555,192900,142
-2.80147,-2.44516,-2.36869,0.0353613,0.0139459,0.131104,6.61568,0.200044,0.139869,193000,142
-2.6241,-2.48193,-2.33256,0.0284446,0.00654103,0.125261,6.6641,0.200997,0.139524,193100,142
-2.71471,-2.45032,-2.40167,0.0363651,0.00412793,0.136966,6.74014,0.198825,0.139983,193200,142
-2.82792,-2.46857,-2.35619,0.0449428,0.00755921,0.13968,6.61466,0.19906,0.143179,193300,142
-2.8148,-2.43417,-2.39494,0.0353219,0.00822623,0.135893,6.76323,0.201888,0.140865,193400,142
-2.78247,-2.47005,-2.38561,0.0318241,0.0168745,0.130006,6.73649,0.201686,0.142968,193500,142
-2.64635,-2.45966,-2.32163,0.0332498,0.00663998,0.108085,6.55216,0.197641,0.142067,193600,143
-2.74105,-2.43701,-2.37048,0.0267559,0.0238995,0.118158,6.63277,0.20173,0.142023,193700,143
-2.71713,-2.44427,-2.40284,0.0274189,0.0214501,0.127331,6.69879,0.198405,0.140265,193800,143
-2.83481,-2.46572,-2.37667,0.0295697,0.0295886,0.121134,6.71179,0.198613,0.14092,193900,143
-2.81833,-2.43517,-2.3848,0.0332159,0.0268141,0.131985,6.56602,0.201221,0.142314,194000,143
-2.86099,-2.45451,-2.36509,0.0344941,0.02451,0.120628,6.68804,0.200446,0.140896,194100,143
-2.75674,-2.45142,-2.37819,0.0391059,0.0114109,0.132907,6.68837,0.200742,0.142707,194200,143
-2.71531,-2.45298,-2.3644,0.0282642,0.016963,0.114185,6.71835,0.199113,0.140036,194300,143
-2.77011,-2.46876,-2.35426,0.0368977,0.00924189,0.13242,6.75367,0.194216,0.141769,194400,143
-2.75295,-2.44356,-2.38114,0.0338464,0.0231072,0.125705,6.70489,0.199902,0.141419,194500,144
-2.84341,-2.44205,-2.37741,0.0292944,0.0338636,0.11074,6.68182,0.20024,0.142121,194600,144
-2.80344,-2.44844,-2.39237,0.0297447,0.0265673,0.135377,6.66902,0.197576,0.143309,194700,144
-2.86093,-2.45248,-2.34292,0.0305037,0.0306478,0.111942,6.54541,0.198289,0.139588,194800,144
-2.8639,-2.45422,-2.40117,0.0317621,0.0252977,0.13372,6.68222,0.199112,0.139968,194900,144
-2.7237,-2.48074,-2.32398,0.0277159,0.0179341,0.109517,6.72832,0.198603,0.141039,195000,144
-2.83829,-2.46937,-2.32386,0.0286734,0.0248637,0.0993556,6.69948,0.196739,0.141104,195100,144
-2.72465,-2.42518,-2.3139,0.0281588,0.028958,0.0943709,6.7538,0.198908,0.142364,195200,144
-2.75222,-2.47022,-2.3531,0.0346659,0.0198291,0.117165,6.69957,0.197992,0.141011,195300,144
-2.8193,-2.4563,-2.3482,0.0338173,0.0241821,0.109168,6.58253,0.197433,0.141972,195400,144
-2.80979,-2.44487,-2.33872,0.0292856,0.0245895,0.101757,6.6983,0.198661,0.139163,195500,145
-2.80838,-2.43889,-2.29592,0.0376551,0.0057185,0.100227,6.61191,0.198085,0.140219,195600,145
-2.71404,-2.43765,-2.3697,0.0378069,0.014823,0.119762,6.51048,0.199355,0.140742,195700,145
-2.77908,-2.46276,-2.37245,0.0313482,0.0192897,0.114531,6.58779,0.200432,0.138921,195800,145
-2.79538,-2.45115,-2.34523,0.0380605,0.0173403,0.105852,6.68299,0.198753,0.14385,195900,145
-2.91486,-2.45775,-2.34103,0.0393357,0.0252039,0.105292,6.5482,0.200134,0.13994,196000,145
-2.82184,-2.46559,-2.40984,0.0352885,0.0183645,0.135506,6.71511,0.202117,0.139747,196100,145
-2.85231,-2.46005,-2.34344,0.033893,0.0145443,0.118604,6.69676,0.197467,0.14064,196200,145
-2.84469,-2.46952,-2.38842,0.0321752,0.0286536,0.132041,6.61031,0.198131,0.140468,196300,145
-2.78699,-2.46778,-2.38415,0.0341798,0.0214624,0.113449,6.67607,0.198528,0.14262,196400,146
-2.81976,-2.44066,-2.33858,0.0372086,0.0141968,0.111805,6.63818,0.200805,0.14333,196500,146
-2.81314,-2.47791,-2.36942,0.0320956,0.0239752,0.116912,6.58198,0.198169,0.139385,196600,146
-2.79368,-2.43961,-2.34456,0.0295698,0.0282581,0.113085,6.61186,0.199576,0.141562,196700,146
-2.81557,-2.44335,-2.36777,0.0329984,0.0216572,0.109313,6.63664,0.200404,0.140657,196800,146
-2.78508,-2.45782,-2.35668,0.0300945,0.0259263,0.112469,6.61207,0.197117,0.142016,196900,146
-2.86493,-2.45159,-2.34422,0.031461,0.0340085,0.111523,6.63108,0.205766,0.142435,197000,146
-2.85176,-2.43427,-2.33554,0.0242887,0.0499804,0.0962199,6.68758,0.199246,0.140907,197100,146
-2.86839,-2.41826,-2.32248,0.0277478,0.0390277,0.104334,6.73734,0.201191,0.143025,197200,146
-2.7517,-2.46574,-2.36247,0.0278003,0.0347633,0.114575,6.73372,0.198137,0.138908,197300,146
-2.90683,-2.46156,-2.32141,0.0340284,0.0306872,0.104487,6.5766,0.200962,0.141002,197400,147
-2.78545,-2.44751,-2.40145,0.0369854,0.020893,0.132122,6.69493,0.19798,0.141069,197500,147
-2.83971,-2.46669,-2.37941,0.0314195,0.022489,0.141776,6.74469,0.195738,0.139568,197600,147
-2.77823,-2.47014,-2.38441,0.0332196,0.012652,0.127002,6.63581,0.199739,0.140844,197700,147
-2.69693,-2.47949,-2.3975,0.0315759,0.010379,0.136868,6.64103,0.201422,0.13979,197800,147
-2.83812,-2.46197,-2.37445,0.0396243,0.00898787,0.131719,6.57778,0.195766,0.139497,197900,147
-2.72284,-2.45449,-2.3775,0.0247705,0.023616,0.132502,6.64667,0.198584,0.140753,198000,147
-2.84064,-2.48711,-2.35981,0.0366078,0.020056,0.124794,6.56797,0.199826,0.141396,198100,147
-2.73284,-2.46121,-2.39295,0.0278368,0.0237858,0.125212,6.71023,0.203312,0.141497,198200,147
-2.76252,-2.45939,-2.37839,0.0312644,0.0221656,0.131663,6.71204,0.200254,0.141498,198300,148
-2.70555,-2.4721,-2.38459,0.0256624,0.0239819,0.132381,6.49385,0.20107,0.142101,198400,148
-2.73451,-2.42705,-2.38109,0.0304775,0.0188062,0.122474,6.56312,0.200918,0.14251,198500,148
-2.80657,-2.46226,-2.33842,0.0326309,0.0203328,0.107856,6.68511,0.202637,0.140868,198600,148
-2.71522,-2.45143,-2.40767,0.0315312,0.0174587,0.143674,6.67469,0.202797,0.141239,198700,148
-2.80246,-2.49043,-2.38106,0.04157,0.00925645,0.141487,6.74469,0.199918,0.140305,198800,148
-2.71866,-2.48607,-2.36356,0.0366206,0.0151822,0.141025,6.72319,0.201668,0.143057,198900,148
-2.7782,-2.47273,-2.36454,0.0398874,0.00599704,0.122367,6.86308,0.198611,0.140629,199000,148
-2.8751,-2.43483,-2.38228,0.0419366,0.0120461,0.12414,6.63736,0.20085,0.140677,199100,148
-2.88459,-2.46215,-2.36839,0.0337047,0.0356495,0.105324,6.81489,0.19905,0.140746,199200,148
-2.81654,-2.46607,-2.34674,0.0384421,0.0200777,0.115434,6.62881,0.199428,0.141065,199300,149
-2.69661,-2.47948,-2.39839,0.0364466,0.0186468,0.1248,6.67498,0.198989,0.138776,199400,149
-2.80792,-2.47266,-2.32101,0.0368273,0.0213968,0.103962,6.50353,0.199517,0.142056,199500,149
-2.79272,-2.47295,-2.35104,0.0314544,0.0254392,0.112341,6.66872,0.197579,0.141462,199600,149
-2.8224,-2.46058,-2.35067,0.0212844,0.0404464,0.107615,6.67707,0.201147,0.140928,199700,149
-2.79023,-2.44747,-2.36915,0.0355792,0.0148127,0.130367,6.70265,0.199989,0.14379,199800,149
-2.78032,-2.45857,-2.36673,0.0326253,0.013008,0.119231,6.62512,0.201898,0.142838,199900,149
-2.72617,-2.44013,-2.38079,0.03487,0.013017,0.127404,6.70624,0.198286,0.140914,200000,149
-2.79312,-2.45364,-2.40583,0.0339179,0.0107499,0.134647,6.56651,0.198833,0.140732,200100,149
-2.7864,-2.45325,-2.34282,0.0315202,0.0211528,0.11117,6.61987,0.202079,0.141143,200200,150
-2.7621,-2.4625,-2.36547,0.029224,0.0258901,0.118213,6.56143,0.200832,0.142083,200300,150
-2.75252,-2.44978,-2.37465,0.0320084,0.0161417,0.121823,6.70898,0.199773,0.139512,200400,150
-2.81129,-2.46816,-2.35865,0.0343624,0.0233285,0.118514,6.67031,0.193843,0.139827,200500,150
-2.77514,-2.47044,-2.37735,0.032194,0.0218651,0.1411,6.71234,0.196694,0.140564,200600,150
-2.72071,-2.45624,-2.38727,0.0274251,0.0171106,0.128245,6.66782,0.196856,0.139524,200700,150
-2.6785,-2.45623,-2.3726,0.0245192,0.0232699,0.110669,6.61062,0.199109,0.139613,200800,150
-2.78333,-2.4575,-2.38249,0.0302878,0.0260552,0.131666,6.55445,0.19787,0.139275,200900,150
-2.64116,-2.46672,-2.38247,0.0246583,0.0223259,0.123585,6.62243,0.198071,0.141951,201000,150
-2.77905,-2.4563,-2.36737,0.0337499,0.0209274,0.124314,6.54044,0.198203,0.140321,201100,150
-2.83697,-2.47068,-2.3534,0.0349494,0.0312741,0.119941,6.67769,0.200003,0.142294,201200,151
-2.83553,-2.4507,-2.39483,0.0285875,0.0323086,0.114976,6.74593,0.200191,0.14108,201300,151
-2.8168,-2.46334,-2.38627,0.028193,0.028669,0.116039,6.80294,0.200078,0.144022,201400,151
-2.7805,-2.44416,-2.3215,0.0354177,0.0157517,0.112504,6.67049,0.199355,0.141124,201500,151
-2.72213,-2.45955,-2.3634,0.0272917,0.0201085,0.118229,6.69512,0.200102,0.139052,201600,151
-2.75543,-2.47108,-2.35518,0.0322946,0.0134929,0.123835,6.68241,0.198943,0.139288,201700,151
-2.8276,-2.48048,-2.38067,0.0316711,0.0194821,0.129828,6.69336,0.200993,0.141237,201800,151
-2.73425,-2.44932,-2.35321,0.0351133,0.0192242,0.115171,6.53842,0.201221,0.143718,201900,151
-2.82306,-2.46311,-2.38589,0.0381238,0.0221205,0.118138,6.65033,0.204058,0.138817,202000,151
-2.80427,-2.44471,-2.32689,0.0278839,0.0287833,0.107624,6.60071,0.199874,0.140812,202100,152
-2.80777,-2.47785,-2.33684,0.0226046,0.039883,0.109477,6.75713,0.198627,0.13667,202200,152
-2.77661,-2.47002,-2.35244,0.0233918,0.0390501,0.106783,6.67841,0.198124,0.139249,202300,152
-2.75142,-2.45595,-2.36353,0.0364893,0.0127896,0.121047,6.74907,0.202177,0.141274,202400,152
-2.80806,-2.4597,-2.353,0.0294326,0.0343118,0.101008,6.56691,0.198842,0.138314,202500,152
-2.8004,-2.45908,-2.34016,0.0233743,0.0430984,0.107845,6.56057,0.203098,0.138549,202600,152
-2.8021,-2.46322,-2.34235,0.0317642,0.0161665,0.105883,6.6562,0.202346,0.141082,202700,152
-2.83966,-2.46261,-2.34304,0.0353136,0.0210597,0.0994857,6.72453,0.19833,0.142999,202800,152
-2.7882,-2.47025,-2.3147,0.0330676,0.0207798,0.108201,6.63786,0.195927,0.141433,202900,152
-2.693,-2.4632,-2.37677,0.0261504,0.0105999,0.117954,6.58824,0.199988,0.139329,203000,152
-2.68798,-2.48622,-2.34576,0.0268172,0.0172561,0.109029,6.54245,0.196791,0.140577,203100,153
-2.68635,-2.44679,-2.37165,0.0248605,0.0286761,0.119847,6.64595,0.1977,0.140219,203200,153
-2.79864,-2.45453,-2.33515,0.0321042,0.0165689,0.112089,6.7317,0.198194,0.138837,203300,153
-2.70913,-2.47233,-2.35215,0.0324955,0.0119246,0.115121,6.62413,0.198288,0.1412,203400,153
-2.71466,-2.47951,-2.35992,0.0393143,0.00587966,0.13112,6.69248,0.198682,0.140847,203500,153
-2.78862,-2.45102,-2.35561,0.0279024,0.0185805,0.121523,6.79567,0.200454,0.139027,203600,153
-2.64391,-2.4675,-2.37392,0.0322251,0.00202263,0.125272,6.788,0.199288,0.139313,203700,153
-2.69612,-2.44943,-2.35633,0.02116,0.0240537,0.112677,6.67461,0.198742,0.138249,203800,153
-2.73576,-2.46477,-2.38869,0.0327279,0.0110001,0.130964,6.59484,0.198921,0.140172,203900,153
-2.773,-2.44598,-2.35007,0.0306155,0.0258948,0.121824,6.82764,0.199283,0.140383,204000,154
-2.71276,-2.4446,-2.38417,0.0248902,0.022977,0.113722,6.59426,0.198425,0.142058,204100,154
-2.7638,-2.45822,-2.38179,0.0302153,0.0278716,0.123304,6.58165,0.199911,0.141169,204200,154
-2.65465,-2.46425,-2.39041,0.02549,0.0173543,0.133433,6.71764,0.200466,0.141579,204300,154
-2.70875,-2.46756,-2.36225,0.024105,0.0284838,0.119952,6.66473,0.202137,0.138554,204400,154
