BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, BetaP_SE_8, BetaP_SE_9, BetaP_RS_0, rho,gamma_ei,gamma_ir,P_RS_0, P_RS_1, P_RS_2, P_RS_3, P_RS_4, P_RS_5, P_RS_6, P_RS_7, P_RS_8, P_RS_9, P_RS_10, P_RS_11, P_RS_12, P_RS_13, P_RS_14, P_RS_15, P_RS_16, P_RS_17, P_RS_18, P_RS_19, P_RS_20, P_RS_21, P_RS_22, P_RS_23, P_RS_24, P_RS_25, P_RS_26, P_RS_27, P_RS_28, P_RS_29, P_RS_30, P_RS_31, P_RS_32, P_RS_33, P_RS_34, P_RS_35, P_RS_36, P_RS_37, P_RS_38, P_RS_39, P_RS_40, P_RS_41, P_RS_42, P_RS_43, P_RS_44, P_RS_45, P_RS_46, P_RS_47, P_RS_48, P_RS_49, P_RS_50, P_RS_51, P_RS_52, P_RS_53, P_RS_54, P_RS_55, P_RS_56, P_RS_57, P_RS_58, P_RS_59, P_RS_60, P_RS_61, P_RS_62, P_RS_63, Iteration,Time
-1.5422,-1.21391,-1.4174,-2.76171,-2.85624,0.407613,-2.18289,-0.0273201,-2.73826,-0.200015,0,0.0102425,1.63622,0.0508014,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1039000,22376
-1.33246,-0.980074,-1.24163,-4.80048,-2.42184,-0.269417,-1.7167,-0.234766,-2.92922,-0.332253,0,0.0103379,1.62584,0.0596367,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1040000,22396
-1.15066,-0.76546,-0.915265,-4.10302,-2.14259,-0.282266,-2.36423,-0.0540835,-3.7404,-0.311677,0,0.012631,1.58801,0.0619732,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1041000,22417
-1.38698,-1.09281,-1.50302,-4.24107,-2.89963,0.208419,-2.09951,-0.0104668,-3.07395,-0.0287196,0,0.00885798,1.59569,0.0543022,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1042000,22437
-1.39308,-0.910837,-1.23435,-3.52838,-3.20811,-0.12024,-2.19088,-0.258725,-3.40552,-0.312292,0,0.00899353,1.70594,0.0452456,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1043000,22457
-0.992239,-0.856311,-1.09534,-4.1112,-2.40753,-0.420911,-2.25168,-0.168505,-3.68,-0.136845,0,0.00963621,1.76363,0.0594242,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1044000,22478
-0.916309,-0.543078,-0.852185,-3.12818,-2.5198,-0.498113,-2.55953,-0.449444,-3.92437,-0.439491,0,0.012136,1.58012,0.0564862,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1045000,22498
-1.07011,-0.707858,-1.00558,-3.41452,-2.82437,-0.328043,-2.28589,-0.382415,-3.86394,-0.288602,0,0.0109057,1.73418,0.0549062,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1046000,22519
-1.24689,-0.749355,-1.06408,-3.66137,-2.97,-0.0809174,-2.28369,-0.327621,-3.42293,-0.339846,0,0.0101806,1.66979,0.0530436,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1047000,22539
-1.4605,-1.17386,-1.47382,-3.69525,-2.93421,0.0613469,-1.77709,-0.118431,-2.33682,-0.403267,0,0.00890133,1.6702,0.0573251,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1048000,22559
-1.32471,-0.912863,-1.21323,-4.37296,-2.44492,-0.24605,-2.06266,-0.117996,-3.28883,-0.353442,0,0.0112323,1.67071,0.0605747,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1049000,22580
-1.4046,-1.07366,-1.38738,-4.45115,-2.47703,-0.00915402,-1.98781,-0.150865,-2.85717,-0.385988,0,0.0105065,1.77134,0.0537733,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1050000,22600
-1.56382,-1.26958,-1.56485,-3.24416,-2.23817,-0.052558,-1.6716,0.146621,-2.70485,-0.0586017,0,0.00889689,1.59826,0.0585385,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1051000,22621
-1.94218,-1.58734,-1.8817,-3.26338,-2.7657,0.857931,-1.60534,0.179289,-1.89269,-0.181518,0,0.0116032,1.66681,0.055512,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1052000,22641
-1.36714,-1.0609,-1.34882,-3.87822,-2.76526,0.0517231,-2.05455,-0.161142,-2.89353,-0.208171,0,0.0132556,1.6919,0.0559811,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1053000,22661
-1.16746,-0.860104,-1.18616,-4.14587,-2.85114,-0.013757,-2.24778,-0.216705,-3.26779,-0.369497,0,0.00964944,1.68951,0.0590008,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1054000,22682
-1.23804,-0.765828,-1.05932,-3.83538,-2.88057,-0.0773067,-2.56811,-0.231487,-3.4654,-0.446512,0,0.0130383,1.73557,0.0568853,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1055000,22702
-1.11871,-0.752505,-1.06518,-3.09288,-3.34243,-0.269318,-2.26661,-0.313612,-3.55649,-0.537311,0,0.0100803,1.62432,0.0514269,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1056000,22723
-1.42945,-0.978599,-1.35633,-3.38138,-3.18888,0.265596,-2.32669,-0.163484,-3.33371,-0.380515,0,0.0129128,1.61099,0.0445059,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1057000,22743
-1.16401,-0.741532,-1.08491,-2.38002,-2.9051,-0.516134,-2.28784,-0.415722,-3.5474,-0.507372,0,0.00983972,1.51982,0.0490348,0.864665, 1.96683e-316, 3.01401e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88448e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.42291e-321, 1.42291e-321, 6.91068e-310, 1.5349e-316, 3.01445e-316, 6.9105e-310, 2.122e-314, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 2.88581e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1.5349e-316, 1058000,22763
