BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, BetaP_SE_8, BetaP_SE_9, BetaP_RS_0, rho,gamma_ei,gamma_ir,P_RS_0, P_RS_1, P_RS_2, P_RS_3, P_RS_4, P_RS_5, P_RS_6, P_RS_7, P_RS_8, P_RS_9, P_RS_10, P_RS_11, P_RS_12, P_RS_13, P_RS_14, P_RS_15, P_RS_16, P_RS_17, P_RS_18, P_RS_19, P_RS_20, P_RS_21, P_RS_22, P_RS_23, P_RS_24, P_RS_25, P_RS_26, P_RS_27, P_RS_28, P_RS_29, P_RS_30, P_RS_31, P_RS_32, P_RS_33, P_RS_34, P_RS_35, P_RS_36, P_RS_37, P_RS_38, P_RS_39, P_RS_40, P_RS_41, P_RS_42, P_RS_43, P_RS_44, P_RS_45, P_RS_46, P_RS_47, P_RS_48, P_RS_49, P_RS_50, P_RS_51, P_RS_52, P_RS_53, P_RS_54, P_RS_55, P_RS_56, P_RS_57, P_RS_58, P_RS_59, P_RS_60, P_RS_61, P_RS_62, P_RS_63, Iteration,Time
-1.50831,-1.18131,-1.45862,-4.55177,-2.5191,0.164892,-1.98267,-0.0166966,-2.42417,-0.523712,0,0.0126886,1.78495,0.0608576,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 542000,14483
-1.2892,-0.974182,-1.25831,-4.83995,-2.94275,0.134012,-2.19506,-0.230466,-2.96171,-0.652123,0,0.0118651,1.77264,0.0526805,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 543000,14503
-1.39009,-0.917357,-1.24803,-4.6107,-2.88836,-0.157985,-2.02106,-0.186221,-3.26209,-0.235114,0,0.0134002,1.79056,0.055569,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 544000,14524
-1.46136,-0.937042,-1.31579,-4.49425,-3.16244,0.246007,-2.34024,-0.451217,-2.92103,-0.645225,0,0.0141655,1.69259,0.0431204,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 545000,14545
-1.19547,-0.861676,-1.27415,-4.68537,-3.14609,0.178428,-2.48764,-0.287603,-3.00954,-0.431168,0,0.0137599,1.87188,0.052511,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 546000,14566
-1.03899,-0.727027,-0.927844,-4.46693,-3.50009,-0.228697,-2.40584,-0.326373,-3.55715,-0.496532,0,0.0110803,1.64609,0.0616488,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 547000,14587
-1.07943,-0.796352,-1.13163,-3.67201,-2.82091,-0.294298,-2.23394,-0.128729,-3.51639,-0.241325,0,0.0123116,1.63355,0.0594879,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 548000,14608
-1.20755,-0.750473,-1.20674,-2.87083,-2.69332,-0.246507,-2.25583,-0.385826,-3.51389,-0.353421,0,0.0108891,1.66246,0.0549686,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 549000,14628
-1.19404,-0.705769,-1.01829,-2.95622,-3.03011,-0.452018,-2.13218,-0.349164,-3.64006,-0.552815,0,0.00964358,1.73987,0.0532585,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 550000,14649
-1.08246,-0.646514,-0.989022,-4.80035,-3.06729,0.0634302,-2.87028,-0.132024,-3.48167,-0.725788,0,0.012505,1.80462,0.0577702,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 551000,14670
-1.34934,-0.984662,-1.31371,-3.80697,-2.68797,0.0795312,-2.18064,-0.121459,-3.06912,-0.442948,0,0.0145808,1.77327,0.0578631,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 552000,14691
-1.60703,-1.15819,-1.54467,-3.28497,-2.94361,0.457969,-1.96866,0.0124043,-2.47687,-0.465354,0,0.0117774,1.69428,0.0552857,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 553000,14712
-1.52386,-1.03344,-1.41806,-3.75191,-2.65886,0.307539,-2.33295,-0.169197,-2.8174,-0.508407,0,0.012645,1.72684,0.0500653,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 554000,14733
-1.53643,-1.22768,-1.70074,-4.19714,-2.82202,0.163224,-1.80157,-0.221782,-2.31438,-0.541325,0,0.0121019,1.6563,0.0473862,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 555000,14754
-1.59689,-1.1775,-1.56199,-4.34954,-2.73508,0.296385,-2.05017,0.0861041,-2.66051,-0.362605,0,0.0106736,1.77621,0.0529604,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 556000,14774
-0.992205,-0.603522,-0.802877,-3.97356,-3.22251,-0.560083,-2.49129,-0.570091,-3.8966,-0.494355,0,0.0107856,1.70537,0.0523927,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 557000,14795
-1.12783,-0.903758,-1.10439,-4.72361,-2.06246,-0.0596021,-2.18048,0.0400055,-3.45882,0.0827655,0,0.00949373,1.81846,0.077679,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 558000,14816
-1.32581,-1.13854,-1.43152,-3.85542,-2.25356,-0.0608671,-1.82463,0.14815,-3.07998,0.125332,0,0.0122059,1.86473,0.0644939,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 559000,14837
-1.6665,-1.1818,-1.55277,-3.90621,-2.41136,0.326166,-1.89544,-0.0706966,-2.47779,-0.443379,0,0.0104464,1.86128,0.0523078,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 560000,14858
-1.31483,-1.04884,-1.32868,-3.98294,-2.97705,0.0868031,-2.10222,-0.206794,-2.57045,-0.588868,0,0.0140146,1.83488,0.0631155,0.864665, 9.45876e-317, 1.99306e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86352e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.42291e-321, 1.42291e-321, 6.95015e-310, 5.1395e-317, 1.99349e-316, 6.94997e-310, 2.122e-314, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 1.86486e-316, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 5.1395e-317, 561000,14879
