BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-1.90611,-1.11045,-0.916181,-0.751356,-0.865813,-0.858692,-1.50621,-1.20281,0.0256937,0.0571102,0.000314335,6.61458,0.202646,0.150888,157000,235
-1.9239,-1.08891,-0.930128,-0.783948,-0.824901,-0.908888,-1.54625,-1.13648,0.0260372,0.0562759,0.00331618,6.78614,0.204513,0.151594,158000,238
-1.95648,-1.02836,-0.87803,-0.765171,-0.926578,-0.877176,-1.51989,-1.26191,0.0230642,0.0598573,0.00159667,6.60694,0.202963,0.154182,159000,242
-2.01106,-1.11819,-0.955219,-0.59911,-0.825017,-0.822393,-1.49809,-1.16588,0.0226376,0.0675828,0.00405743,6.67786,0.200971,0.151874,160000,245
-1.96478,-1.21214,-1.03391,-0.494282,-0.755726,-0.762025,-1.45943,-1.0133,0.0318872,0.0503108,0.000215707,6.76645,0.202356,0.153869,161000,248
-1.96582,-1.23504,-1.09625,-0.385798,-0.79777,-0.665011,-1.36986,-1.00773,0.0299874,0.0468678,0.000425802,6.66315,0.203654,0.153284,162000,252
-2.1408,-1.35154,-1.1376,-0.449029,-0.569626,-0.73264,-1.18791,-0.993024,0.0301687,0.0601541,0.00045092,6.68809,0.202969,0.151767,163000,255
-2.16911,-1.42502,-1.25399,-0.355359,-0.532288,-0.548126,-1.04666,-1.00938,0.0254356,0.0544952,0.000895803,6.59743,0.199903,0.152682,164000,257
-2.15444,-1.42985,-1.29621,-0.35788,-0.454277,-0.607249,-0.984815,-0.92837,0.0244653,0.0624662,0.00305269,6.61948,0.201934,0.15399,165000,260
-2.10282,-1.41971,-1.25043,-0.403686,-0.489769,-0.582554,-1.1089,-0.893899,0.0219723,0.0559447,0.000531601,6.7019,0.200627,0.151133,166000,263
-2.05997,-1.43958,-1.26619,-0.389211,-0.474106,-0.617311,-0.963327,-0.998481,0.0209355,0.0517021,0.00153956,6.6694,0.199347,0.152075,167000,265
-2.19244,-1.44139,-1.25194,-0.433314,-0.475071,-0.617536,-0.870378,-1.02118,0.03062,0.0476524,0.000238751,6.54329,0.204556,0.150823,168000,268
-2.27237,-1.44741,-1.27405,-0.342263,-0.522309,-0.534031,-0.936094,-1.06822,0.0246244,0.0579492,0.000219164,6.69368,0.199802,0.15144,169000,271
-1.9893,-1.25378,-1.09256,-0.450008,-0.686601,-0.738248,-1.34502,-1.00387,0.0241954,0.0599249,0.00229042,6.605,0.202717,0.150251,170000,275
-2.04718,-1.24688,-1.08323,-0.598044,-0.630966,-0.731562,-1.40204,-1.04024,0.0185851,0.065725,5.2343e-05,6.5451,0.201007,0.148946,171000,278
-2.02482,-1.22494,-1.07108,-0.549105,-0.73345,-0.732125,-1.28396,-1.10333,0.0294957,0.0550748,0.00165294,6.71693,0.197779,0.150795,172000,282
-1.95656,-1.12879,-0.936927,-0.705416,-0.798891,-0.888027,-1.46875,-1.0748,0.0258313,0.0598564,0.00406732,6.57144,0.204054,0.149127,173000,285
-1.82566,-1.01189,-0.850037,-0.754552,-0.987895,-0.904238,-1.7081,-1.30163,0.0183089,0.0726254,0.000214783,6.65107,0.204162,0.15129,174000,288
-1.91719,-1.00415,-0.867408,-0.745626,-0.976092,-0.813332,-1.73739,-1.26556,0.0307366,0.0550095,0.000651149,6.61505,0.203728,0.154043,175000,292
-1.92769,-1.06735,-0.909387,-0.72872,-0.940422,-0.835084,-1.60002,-1.19943,0.0286502,0.0587092,0.00112195,6.63999,0.203172,0.150889,176000,295
-1.74113,-1.15085,-0.97885,-0.603963,-0.824805,-0.685525,-1.79667,-0.957912,0.0180954,0.0504279,0.00206102,6.65902,0.20046,0.14941,177000,299
-1.89227,-0.97458,-0.784232,-0.754952,-0.995214,-0.940833,-1.83866,-1.14506,0.0269137,0.059896,0.000136178,6.68461,0.202757,0.151313,178000,302
-1.98691,-1.13096,-0.96315,-0.752338,-0.800799,-0.764918,-1.59643,-1.1655,0.0274256,0.0612735,0.000936988,6.68047,0.204404,0.150642,179000,305
-2.03555,-1.14115,-0.970374,-0.745441,-0.825843,-0.897379,-1.34902,-1.21659,0.0280627,0.0646232,0.000790175,6.66184,0.203346,0.146767,180000,309
-2.31243,-1.29588,-1.12491,-0.583358,-0.696178,-0.780071,-0.980548,-1.25761,0.0326549,0.0612917,0.00719364,6.61647,0.20257,0.149671,181000,312
-2.12606,-1.24759,-1.07202,-0.484694,-0.752351,-0.683223,-1.33246,-1.07136,0.0252556,0.0696695,0.000565712,6.64855,0.203135,0.152172,182000,315
-1.95782,-1.0095,-0.820424,-0.738913,-1.02197,-0.917345,-1.68212,-1.27153,0.025429,0.0675784,0.000924044,6.67901,0.198614,0.151978,183000,318
-1.82282,-0.93261,-0.766941,-0.854626,-0.990568,-0.98283,-1.72056,-1.33694,0.0283147,0.052671,0.000973809,6.66786,0.204259,0.152375,184000,321
-1.75185,-0.74861,-0.553277,-1.15198,-1.08225,-1.23445,-2.08271,-1.41997,0.0293841,0.0709908,0.0009015,6.67754,0.201976,0.150489,185000,325
-1.68325,-0.733076,-0.574091,-1.05191,-1.23594,-1.08845,-2.30523,-1.33673,0.0265728,0.0632573,0.0034331,6.70835,0.2039,0.151405,186000,327
-1.78392,-0.885692,-0.68991,-0.837661,-1.05488,-1.03876,-2.01217,-1.17942,0.0372316,0.0516541,0.00210893,6.63562,0.202218,0.153489,187000,331
-1.93685,-1.03907,-0.858801,-0.760088,-0.904384,-0.880471,-1.66385,-1.25907,0.0279093,0.0624121,0.000133012,6.61069,0.202876,0.153146,188000,334
-2.02369,-1.09193,-0.909601,-0.810175,-0.800309,-0.887479,-1.53176,-1.19534,0.0292964,0.0605796,0.00109519,6.72408,0.204073,0.150382,189000,337
-1.82721,-1.01695,-0.824356,-0.805267,-0.878096,-0.992412,-1.64755,-1.29142,0.0258074,0.0629766,0.000182112,6.66998,0.201601,0.148221,190000,340
-1.84809,-1.10007,-0.909394,-0.744481,-0.810745,-0.843112,-1.79294,-1.0749,0.0256041,0.0597482,0.000868728,6.58023,0.203722,0.150445,191000,343
-1.70604,-0.88931,-0.730744,-0.894317,-1.0046,-0.995888,-2.05775,-1.28118,0.0245085,0.0673342,0.000628687,6.54754,0.205177,0.150627,192000,345
-1.79838,-1.0361,-0.86937,-0.771438,-0.893541,-0.839999,-1.77064,-1.15557,0.0188698,0.0577482,0.00424133,6.60507,0.20355,0.150864,193000,349
-1.85775,-0.964778,-0.781021,-0.773456,-1.00614,-0.944164,-1.8631,-1.12464,0.0244898,0.0607519,0.000690578,6.82194,0.200935,0.149935,194000,352
-1.93805,-1.1386,-0.960936,-0.697684,-0.786489,-0.806036,-1.473,-1.22263,0.0266027,0.0545516,0.00303545,6.7368,0.20274,0.150019,195000,355
-2.00597,-1.17215,-0.988534,-0.713272,-0.751918,-0.922769,-1.31761,-1.15409,0.0292118,0.0547115,0.00492614,6.66627,0.200715,0.150743,196000,357
-2.01883,-1.3078,-1.1506,-0.506504,-0.609176,-0.682321,-1.34878,-0.964952,0.0197289,0.0652221,0.0033923,6.64529,0.203521,0.150246,197000,360
-1.9736,-1.36662,-1.16865,-0.508451,-0.66361,-0.515861,-1.37958,-1.05892,0.0236017,0.0538859,0.00160711,6.66972,0.200013,0.148441,198000,363
-2.21391,-1.35028,-1.18112,-0.481688,-0.667896,-0.7309,-0.876599,-1.22084,0.033188,0.0480441,0.000580086,6.56487,0.200526,0.150767,199000,367
-2.25471,-1.45775,-1.24783,-0.350059,-0.496112,-0.651203,-0.923643,-1.01654,0.0274463,0.0556848,0.00260341,6.71286,0.204512,0.148578,200000,370
-2.33124,-1.50854,-1.3372,-0.362015,-0.435294,-0.578188,-0.672515,-1.12135,0.0259993,0.0567259,0.0022223,6.60534,0.206517,0.151632,201000,374
-2.31009,-1.55559,-1.37358,-0.229691,-0.39825,-0.549333,-0.76389,-0.968226,0.0232195,0.0580508,0.00240411,6.7192,0.202595,0.150517,202000,376
-2.2866,-1.3841,-1.2384,-0.369016,-0.603947,-0.634114,-0.965837,-1.10712,0.0264136,0.062783,0.000666652,6.61304,0.202674,0.150574,203000,378
-1.99702,-1.31285,-1.13596,-0.396725,-0.620329,-0.649441,-1.45376,-0.918962,0.0164796,0.0592307,0.00163293,6.59715,0.202275,0.151807,204000,382
-2.08392,-1.21699,-1.05398,-0.442168,-0.796347,-0.728096,-1.40559,-1.10562,0.0281486,0.0620412,0.00193318,6.64552,0.200387,0.149118,205000,385
-2.15303,-1.33377,-1.1968,-0.562229,-0.563245,-0.777045,-0.995685,-1.01478,0.0240591,0.0589194,0.000889169,6.58328,0.202629,0.148268,206000,389
-2.13126,-1.26463,-1.09914,-0.580161,-0.660787,-0.69055,-1.2279,-1.10612,0.0274844,0.0569686,0.00154762,6.74973,0.200736,0.149581,207000,392
-2.03297,-1.26207,-1.08594,-0.325742,-0.781486,-0.556465,-1.60951,-0.844081,0.0265678,0.0529646,0.000744554,6.72175,0.200525,0.1502,208000,395
-1.98161,-1.22309,-1.06767,-0.424187,-0.75881,-0.628249,-1.62762,-0.96504,0.0242343,0.0592397,0.00225399,6.67069,0.198698,0.15074,209000,397
-2.02398,-1.16963,-0.992497,-0.638659,-0.814339,-0.788825,-1.56763,-1.10048,0.0207687,0.0622205,0.00834986,6.69892,0.200676,0.146121,210000,399
-1.92818,-1.12071,-0.94519,-0.585812,-0.774928,-0.888695,-1.59009,-1.1014,0.0285586,0.0607751,0.000353009,6.70119,0.201409,0.150204,211000,401
-1.96122,-1.00366,-0.782906,-0.789012,-1.02468,-0.885525,-1.86881,-1.39737,0.0262518,0.063568,0.000504941,6.63433,0.199415,0.150232,212000,403
-1.9869,-1.14921,-1.00121,-0.626264,-0.781498,-0.809771,-1.62186,-1.08874,0.0333994,0.0536399,0.0027874,6.70116,0.205369,0.148572,213000,406
-2.04692,-1.26085,-1.11378,-0.422169,-0.776114,-0.584024,-1.57037,-1.04858,0.0229268,0.0617294,0.00429233,6.65239,0.202196,0.150151,214000,409
-2.0337,-1.24962,-1.10091,-0.463541,-0.786553,-0.62827,-1.43061,-1.12897,0.0257846,0.0571672,0.00441472,6.77878,0.200619,0.149309,215000,411
-2.00354,-1.14121,-0.972189,-0.694367,-0.802003,-0.898628,-1.3218,-1.23781,0.0280986,0.0488424,0.00024976,6.6604,0.205369,0.150038,216000,414
-1.93272,-1.04263,-0.858162,-0.913906,-0.893969,-0.95078,-1.68687,-1.3359,0.0297013,0.0663897,0.000732981,6.70583,0.205733,0.146395,217000,416
-1.92486,-1.03351,-0.841603,-0.695439,-0.932219,-0.852859,-1.99378,-1.14464,0.0341992,0.0535999,0.00156249,6.64505,0.20206,0.147271,218000,418
-1.94027,-0.946864,-0.815212,-0.805672,-1.06556,-0.95638,-1.79598,-1.325,0.0318113,0.0614016,0.000792452,6.54572,0.202932,0.145637,219000,420
-2.147,-1.08645,-0.954168,-0.850385,-0.836128,-0.966221,-1.14643,-1.43513,0.033232,0.0575821,0.0015897,6.63621,0.203563,0.151386,220000,423
-2.08475,-1.13197,-0.965486,-0.785677,-0.830692,-0.860199,-1.40558,-1.26814,0.0351001,0.0577984,0.0023838,6.61852,0.200423,0.149048,221000,426
-2.14503,-1.30898,-1.12329,-0.458693,-0.722613,-0.732561,-1.13188,-1.20736,0.026657,0.0570506,0.000523754,6.68568,0.203447,0.147902,222000,429
-2.29593,-1.29629,-1.15289,-0.5236,-0.636512,-0.785275,-0.970246,-1.31256,0.0237752,0.0690065,0.00261508,6.6121,0.203917,0.149054,223000,432
-2.17782,-1.26912,-1.08148,-0.553232,-0.690701,-0.751639,-1.17902,-1.26575,0.0234675,0.0679044,0.00146083,6.62466,0.203822,0.151316,224000,435
-2.11972,-1.25505,-1.08606,-0.518887,-0.722135,-0.740881,-1.32477,-1.19707,0.0290773,0.0578132,0.000998681,6.61078,0.202423,0.149445,225000,437
-2.20837,-1.29853,-1.13335,-0.485285,-0.691169,-0.651693,-1.34585,-1.11962,0.0267058,0.0675234,0.00182774,6.60247,0.203367,0.149232,226000,440
-1.99883,-1.10338,-0.980702,-0.569509,-0.875581,-0.797497,-1.48944,-1.22386,0.0262812,0.0622364,0.000162214,6.68617,0.199404,0.149322,227000,443
-2.09841,-1.17338,-1.02612,-0.635392,-0.820706,-0.802428,-1.39352,-1.25845,0.0205146,0.0697665,0.00102718,6.56518,0.199991,0.148467,228000,445
-2.07218,-1.25918,-1.07674,-0.547573,-0.725038,-0.730026,-1.50495,-1.01849,0.0227612,0.0666033,0.00137957,6.6835,0.201599,0.146378,229000,447
-2.08234,-1.30581,-1.12312,-0.558165,-0.628223,-0.764821,-1.15377,-1.132,0.0284721,0.056333,0.000838802,6.73662,0.199953,0.149129,230000,450
-2.51165,-1.35663,-1.21653,-0.575566,-0.556225,-0.841407,-0.608718,-1.43013,0.0366447,0.0603104,0.00223813,6.63445,0.204282,0.148397,231000,453
-2.18165,-1.31904,-1.19853,-0.521946,-0.552691,-0.704874,-1.00524,-1.28886,0.0268669,0.0587329,0.000395683,6.63362,0.198609,0.151599,232000,456
-2.21277,-1.45022,-1.28952,-0.456991,-0.499811,-0.642929,-0.827156,-1.15146,0.019552,0.0649495,0.00293037,6.59886,0.20038,0.14728,233000,458
-2.29586,-1.30713,-1.11987,-0.583558,-0.614834,-0.848539,-1.04159,-1.15261,0.0336051,0.0553191,0.00168822,6.69739,0.200608,0.145534,234000,461
-2.03786,-1.05633,-0.880505,-0.828769,-0.867784,-1.03602,-1.3192,-1.41188,0.0289255,0.0570803,0.000992098,6.63246,0.19992,0.146009,235000,464
-2.2064,-1.23561,-1.04412,-0.702715,-0.7669,-0.794283,-1.06446,-1.33286,0.0326178,0.0487129,0.000565104,6.65249,0.199843,0.146166,236000,467
-2.12006,-1.17296,-0.978111,-0.685441,-0.745102,-0.836607,-1.41066,-1.27644,0.0225349,0.0661015,0.000676525,6.74352,0.19772,0.148078,237000,469
-2.19651,-1.29589,-1.09283,-0.583957,-0.603539,-0.873716,-1.10684,-1.21291,0.0294203,0.0621265,0.00299018,6.64834,0.198725,0.148913,238000,472
-2.08696,-1.17161,-0.994119,-0.603913,-0.850483,-0.787804,-1.35098,-1.31297,0.0334928,0.0538571,0.00189093,6.65696,0.198187,0.148881,239000,475
-2.17424,-1.33457,-1.11301,-0.455543,-0.641395,-0.711233,-1.25593,-1.16646,0.0289097,0.0543965,0.000900971,6.73037,0.194381,0.147321,240000,477
-2.12396,-1.24024,-1.06884,-0.617489,-0.724915,-0.761302,-1.28485,-1.27692,0.0302873,0.0622771,0.00545695,6.62676,0.199132,0.149635,241000,481
-2.01261,-1.23154,-1.0576,-0.627304,-0.676426,-0.756162,-1.41213,-1.08609,0.012627,0.0740301,9.561e-05,6.68501,0.198403,0.14896,242000,484
-2.13326,-1.31348,-1.15317,-0.596871,-0.643496,-0.708417,-1.13433,-1.22317,0.0296852,0.0551353,0.00274437,6.51234,0.19921,0.147681,243000,486
-2.18748,-1.17841,-1.01727,-0.570594,-0.888873,-0.794674,-1.28424,-1.324,0.0347472,0.050618,0.00300343,6.77042,0.199318,0.146949,244000,489
-1.8764,-0.996642,-0.816399,-0.748195,-1.03661,-0.824323,-2.01445,-1.14088,0.0218538,0.0670441,0.000514118,6.64648,0.196903,0.14653,245000,492
-1.88456,-0.927391,-0.818097,-0.754689,-1.05474,-0.861031,-1.98505,-1.2687,0.031102,0.0592293,0.00517341,6.63423,0.200677,0.150012,246000,494
-1.9817,-1.00433,-0.852002,-0.757325,-0.944942,-0.964966,-1.69516,-1.22371,0.0272992,0.0633995,0.00121189,6.75106,0.201087,0.149029,247000,498
-1.97097,-0.972739,-0.816478,-0.724087,-1.03361,-0.816605,-1.86601,-1.32038,0.031471,0.0606658,0.000706533,6.62449,0.197844,0.149425,248000,501
-2.07627,-1.09367,-0.915994,-0.677162,-0.86596,-0.926325,-1.47431,-1.25093,0.0276122,0.0604283,0.00257356,6.6898,0.199349,0.148753,249000,503
-2.09949,-1.0705,-0.928539,-0.748845,-0.841324,-0.919409,-1.54913,-1.32053,0.0269038,0.066722,0.00578221,6.73413,0.201273,0.149315,250000,506
-2.05609,-1.10022,-0.951863,-0.851218,-0.792591,-0.914815,-1.53742,-1.24637,0.0178352,0.0760772,0.00249185,6.60799,0.198734,0.14709,251000,509
-2.08289,-1.20566,-1.1087,-0.540793,-0.761685,-0.758486,-1.44296,-1.04435,0.0292079,0.0564723,0.00107842,6.74688,0.197245,0.146944,252000,512
-2.07221,-1.23773,-1.08497,-0.717903,-0.701027,-0.819479,-1.17542,-1.37002,0.0257587,0.0587416,0.00215365,6.67965,0.195365,0.146924,253000,515
-2.25293,-1.31736,-1.21058,-0.550829,-0.542316,-0.745148,-1.01048,-1.1014,0.0271555,0.0705793,0.000222824,6.61217,0.200826,0.14819,254000,518
-2.20325,-1.24267,-1.05886,-0.680969,-0.645147,-0.859944,-1.0644,-1.31587,0.024125,0.0647838,0.00510357,6.60957,0.198543,0.148977,255000,521
-2.52424,-1.55029,-1.40578,-0.402762,-0.304452,-0.645219,-0.572853,-1.1027,0.0254054,0.0748587,0.0055041,6.51538,0.197347,0.150902,256000,525
-2.27541,-1.36778,-1.20499,-0.616561,-0.488843,-0.779516,-0.807112,-1.24437,0.0259362,0.0702109,0.000349052,6.63517,0.199461,0.148755,257000,528
-2.34726,-1.62682,-1.4757,-0.19481,-0.27147,-0.450956,-0.688603,-0.932949,0.0175902,0.060802,0.00177627,6.64618,0.201345,0.14804,258000,531
-2.28743,-1.43512,-1.25768,-0.413337,-0.508387,-0.719889,-0.781411,-1.27826,0.0257822,0.0583633,0.00245665,6.47104,0.198641,0.148147,259000,533
-2.58091,-1.39739,-1.24592,-0.561814,-0.430559,-0.907643,-0.416298,-1.34622,0.0338345,0.0588038,0.00151736,6.70545,0.200776,0.14837,260000,536
-2.43579,-1.5336,-1.41427,-0.253241,-0.417251,-0.59176,-0.5732,-1.13147,0.0231512,0.0692535,0.000928937,6.68759,0.199064,0.147787,261000,539
-2.47497,-1.63246,-1.48753,-0.195662,-0.298491,-0.568451,-0.295745,-1.17526,0.0289553,0.0536396,0.000895605,6.81694,0.197703,0.150978,262000,541
-2.64991,-1.81515,-1.66477,-0.0448356,-0.148727,-0.429564,-0.0579341,-1.08767,0.0212551,0.0722183,7.38661e-05,6.70494,0.199112,0.147866,263000,544
-2.73016,-1.87339,-1.74462,0.0419333,-0.0570076,-0.373745,0.0301554,-1.08422,0.0275648,0.0581544,6.53625e-05,6.657,0.199512,0.147539,264000,548
-2.44796,-1.67328,-1.53714,-0.217843,-0.179023,-0.474794,-0.417612,-1.06262,0.0272163,0.0563503,0.0040403,6.62978,0.19729,0.148954,265000,551
-2.5863,-1.68189,-1.55496,-0.225199,-0.231492,-0.591224,-0.0679396,-1.23997,0.031077,0.0621338,0.00066472,6.69915,0.1972,0.148252,266000,555
-2.72706,-1.65262,-1.51617,-0.23304,-0.278468,-0.563572,-0.0601899,-1.24996,0.0397043,0.0513926,0.00170524,6.6814,0.198108,0.14876,267000,558
-2.49853,-1.62389,-1.50033,-0.155164,-0.351135,-0.443587,-0.543079,-1.12056,0.0194219,0.0757936,0.00375384,6.72394,0.19793,0.148309,268000,561
-2.54223,-1.68592,-1.5367,-0.100703,-0.202146,-0.462416,-0.4791,-0.976793,0.0234882,0.0619049,0.000843598,6.58297,0.197093,0.149412,269000,564
-2.45912,-1.65962,-1.50185,-0.0255091,-0.364702,-0.340703,-0.711163,-0.917209,0.0239682,0.0614476,0.00083339,6.60527,0.197357,0.147424,270000,566
-2.45089,-1.43883,-1.29184,-0.445779,-0.496418,-0.743045,-0.56366,-1.2803,0.027607,0.0690878,0.00392656,6.7271,0.199119,0.149029,271000,568
-2.25047,-1.53578,-1.37856,-0.278985,-0.358478,-0.614804,-0.698617,-1.06894,0.0267134,0.054229,0.00187357,6.61909,0.198305,0.148454,272000,571
-2.29757,-1.57714,-1.41029,-0.267636,-0.392484,-0.576234,-0.751404,-1.1278,0.0212252,0.0609299,0.00531372,6.56798,0.200572,0.144542,273000,573
-2.14423,-1.46076,-1.29755,-0.474019,-0.512663,-0.615633,-0.884683,-1.12643,0.0242603,0.0600603,0.00379191,6.63185,0.196119,0.148533,274000,576
-2.25536,-1.39419,-1.25834,-0.479028,-0.596834,-0.637275,-0.923794,-1.20733,0.0319334,0.0562116,0.00156439,6.64136,0.198304,0.146426,275000,580
-2.36775,-1.39111,-1.24673,-0.535621,-0.550356,-0.841237,-0.645418,-1.36084,0.0254474,0.0698226,0.0024881,6.62096,0.198643,0.145954,276000,583
-2.38749,-1.54375,-1.39191,-0.434932,-0.365517,-0.586293,-0.60742,-1.21192,0.0248398,0.0579884,0.0081703,6.61452,0.199857,0.147918,277000,586
-2.49009,-1.81159,-1.63474,-0.0434223,-0.0844193,-0.367728,-0.419542,-0.97678,0.0227779,0.0597875,0.00240701,6.77558,0.195183,0.146148,278000,589
-2.24854,-1.51842,-1.40506,-0.108902,-0.479519,-0.387004,-1.10888,-0.842229,0.020773,0.0591512,0.00101241,6.64642,0.197631,0.148398,279000,591
-2.38259,-1.52448,-1.38425,-0.300473,-0.398567,-0.638455,-0.647177,-1.15806,0.023817,0.0667722,0.000959164,6.66801,0.195159,0.147021,280000,594
-2.28488,-1.52623,-1.38067,-0.397217,-0.419498,-0.654126,-0.599699,-1.13215,0.02471,0.0618846,0.00224486,6.65551,0.194455,0.147133,281000,597
-2.70715,-1.72397,-1.54204,-0.189947,-0.173448,-0.596645,-0.174242,-1.12896,0.026739,0.0695711,0.000454586,6.72399,0.195074,0.145557,282000,599
-2.64848,-1.73979,-1.56307,-0.201552,-0.154747,-0.569129,0.013529,-1.23679,0.02634,0.0708693,0.00715997,6.74833,0.200492,0.149928,283000,601
-2.64682,-1.76602,-1.55485,-0.0668255,-0.196953,-0.447309,-0.259269,-1.06531,0.0243102,0.0651293,0.00220439,6.61822,0.198232,0.147297,284000,604
-2.36123,-1.57428,-1.43161,-0.25178,-0.390673,-0.555085,-0.634182,-1.06426,0.0229575,0.0704208,5.81585e-05,6.68674,0.198288,0.147798,285000,606
-2.36313,-1.52263,-1.39242,-0.202723,-0.434423,-0.562324,-0.693655,-1.1322,0.02601,0.0612845,0.00078594,6.64634,0.198362,0.147172,286000,609
-2.26242,-1.4548,-1.29857,-0.449502,-0.468176,-0.67268,-0.882618,-1.1197,0.0222527,0.0690375,0.000563013,6.70431,0.196576,0.145877,287000,612
-2.41483,-1.50861,-1.33687,-0.391086,-0.423685,-0.633773,-0.692188,-1.20503,0.0299369,0.0654769,0.00466179,6.68399,0.195146,0.145754,288000,614
-2.23642,-1.39761,-1.2592,-0.312665,-0.572634,-0.634864,-0.949781,-1.18139,0.0158684,0.0754812,0.00135614,6.65804,0.19731,0.149863,289000,617
-2.30961,-1.40868,-1.24761,-0.370008,-0.577673,-0.69405,-0.86644,-1.21893,0.0264941,0.0660617,0.000230131,6.61305,0.193039,0.145535,290000,620
-2.19197,-1.3041,-1.13472,-0.491171,-0.633514,-0.774648,-1.16452,-1.19172,0.0298794,0.0561368,0.00248559,6.6553,0.197356,0.146255,291000,622
-2.31647,-1.41959,-1.21455,-0.552007,-0.508766,-0.783333,-0.766272,-1.32193,0.0297833,0.0572741,0.00150632,6.6515,0.195911,0.147693,292000,624
-2.27991,-1.34291,-1.1892,-0.467262,-0.587433,-0.805514,-0.919916,-1.21456,0.0293666,0.0492988,0.00185892,6.69114,0.196031,0.145087,293000,627
-2.32935,-1.47241,-1.30158,-0.476488,-0.473759,-0.648225,-0.849759,-1.14411,0.0292374,0.061105,0.00536354,6.59833,0.19789,0.144613,294000,630
-2.22445,-1.22084,-1.04174,-0.64793,-0.735848,-0.80905,-1.25725,-1.32553,0.0248998,0.0667509,0.000393563,6.66942,0.194657,0.145289,295000,633
-2.06084,-1.27351,-1.11385,-0.598577,-0.653066,-0.796703,-1.21027,-1.18876,0.0246549,0.0549066,0.00280724,6.61066,0.195631,0.148705,296000,636
-2.1169,-0.950689,-0.766906,-0.883279,-0.99999,-1.05692,-1.85421,-1.35662,0.0240782,0.0877522,0.00108441,6.69633,0.200728,0.145181,297000,639
-1.74143,-1.0255,-0.863352,-0.665706,-1.0039,-0.803748,-1.99841,-1.15076,0.0187782,0.0725416,0.000399429,6.70065,0.195913,0.147181,298000,642
-1.88405,-1.09584,-0.904384,-0.649051,-0.917761,-0.771261,-1.81043,-1.03853,0.0275038,0.0556808,0.00203269,6.69611,0.192296,0.148623,299000,644
-2.15246,-1.27389,-1.08854,-0.58784,-0.583583,-0.838306,-1.27169,-1.22641,0.0176539,0.0722751,0.00250241,6.51098,0.195213,0.147937,300000,647
-2.06336,-1.31135,-1.15536,-0.430101,-0.622022,-0.687354,-1.32837,-1.1005,0.0198038,0.0609926,0.000405942,6.78712,0.197075,0.147583,301000,650
-2.08524,-1.10505,-0.927684,-0.712199,-0.885712,-0.819025,-1.52325,-1.33801,0.0290568,0.0633036,0.00140864,6.70076,0.196048,0.146878,302000,654
-2.05295,-1.13716,-0.951644,-0.787258,-0.813816,-0.824447,-1.41157,-1.38708,0.0246032,0.0637132,0.00191021,6.62562,0.19444,0.147378,303000,656
-2.27484,-1.11633,-0.950212,-0.688378,-0.922515,-0.831934,-1.43353,-1.50372,0.0354825,0.058894,0.00211763,6.58357,0.195394,0.142964,304000,659
-2.24822,-1.11595,-0.95123,-0.791834,-0.78179,-0.975527,-1.34502,-1.3954,0.0285592,0.0670712,0.000957579,6.66135,0.196195,0.146499,305000,662
-1.97922,-1.02059,-0.861883,-0.775965,-0.993822,-0.965002,-1.5938,-1.40781,0.0280018,0.0607934,0.00606012,6.72132,0.194021,0.148388,306000,664
-2.15542,-1.08794,-0.922968,-0.78324,-0.895199,-0.955356,-1.40145,-1.39795,0.0337817,0.0586233,0.00182922,6.64179,0.195803,0.144569,307000,667
-2.03604,-0.940568,-0.798918,-1.02727,-0.909919,-1.15711,-1.58926,-1.42694,0.0336729,0.0647296,0.00157751,6.6485,0.19256,0.145024,308000,669
-2.241,-1.34773,-1.15573,-0.48122,-0.594558,-0.755942,-1.15491,-1.14363,0.024731,0.0680457,0.00301091,6.56203,0.197584,0.145851,309000,672
-2.26299,-1.27141,-1.08424,-0.602133,-0.680035,-0.823849,-1.17349,-1.28275,0.0369005,0.051547,0.00265888,6.68851,0.196039,0.147079,310000,675
-2.10239,-1.23298,-1.10204,-0.43397,-0.722743,-0.736225,-1.31189,-1.18762,0.0307866,0.0616063,0.00367928,6.70708,0.193326,0.148421,311000,679
-2.36759,-1.53562,-1.3679,-0.332049,-0.426622,-0.513381,-0.900767,-1.03301,0.0255233,0.0616774,0.00624921,6.69105,0.196479,0.149024,312000,682
-2.32104,-1.36963,-1.22761,-0.594263,-0.510471,-0.87777,-0.700273,-1.43974,0.0223585,0.074937,0.00410506,6.71027,0.193996,0.143745,313000,686
-2.57328,-1.54083,-1.38417,-0.367468,-0.38454,-0.720486,-0.323766,-1.31263,0.0355492,0.0534324,0.00300071,6.71246,0.194295,0.146294,314000,689
-2.65637,-1.65133,-1.50721,-0.261622,-0.259242,-0.558255,-0.254984,-1.25088,0.0235754,0.067343,0.00240589,6.60596,0.194576,0.145228,315000,691
