BetaP_SE_0, BetaP_SE_1, BetaP_SE_2, BetaP_SE_3, BetaP_SE_4, BetaP_SE_5, BetaP_SE_6, BetaP_SE_7, rho_0,rho_1,rho_2,phi,gamma_ei,gamma_ir,Iteration,Time
-3.22482,-2.30683,-2.08616,0.256496,0.146914,-0.324745,0.0251803,-1.38838,0.0412859,0.049066,0.0918771,6.74837,0.197091,0.137864,163000,104
-3.30195,-2.37862,-2.16145,0.17343,0.350394,-0.284855,0.353723,-1.45308,0.0328044,0.0713644,0.068361,6.70048,0.195278,0.138267,164000,105
-3.18441,-2.25304,-2.01271,-0.126482,0.225655,-0.331199,0.120465,-1.55203,0.0267336,0.0722872,0.074931,6.50765,0.198736,0.139442,165000,106
-3.17219,-2.31057,-2.07625,0.142636,0.231702,-0.174056,-0.153455,-1.35124,0.0229551,0.075336,0.0669438,6.76308,0.19528,0.138706,166000,107
-3.1789,-2.26505,-2.07819,0.0044299,0.289098,-0.416246,0.0932133,-1.39952,0.0335161,0.0657768,0.0804332,6.69462,0.196256,0.140904,167000,107
-2.98174,-2.07864,-1.83177,-0.111836,-0.00826317,-0.433367,-0.47812,-1.4606,0.0304729,0.0611007,0.0787592,6.6824,0.197817,0.14146,168000,108
-3.04369,-2.2359,-2.00517,0.0550313,0.13691,-0.291923,-0.268688,-1.39954,0.0325849,0.0656287,0.0797109,6.74513,0.197045,0.137906,169000,109
-3.10652,-2.29728,-2.04305,0.061769,0.32316,-0.307593,-0.0486825,-1.30038,0.0259499,0.0655986,0.0510466,6.69064,0.197942,0.138516,170000,110
-2.97454,-2.17961,-1.93337,0.0249949,0.105759,-0.318309,-0.30381,-1.39594,0.0285428,0.0670392,0.0653067,6.69574,0.194966,0.138989,171000,110
-2.77648,-1.85796,-1.6155,-0.27108,-0.21689,-0.648092,-0.758931,-1.53612,0.0318278,0.065374,0.0821396,6.63175,0.195691,0.142362,172000,111
-2.79169,-1.89253,-1.63552,-0.329696,-0.156716,-0.680787,-0.696175,-1.56394,0.0281682,0.073371,0.0810283,6.6766,0.193615,0.141771,173000,112
-3.05337,-1.97024,-1.71442,-0.225898,-0.101231,-0.659359,-0.413519,-1.61615,0.0343379,0.0662051,0.0746268,6.67949,0.197805,0.140084,174000,113
-3.06536,-2.13062,-1.89448,-0.103314,0.0635428,-0.435858,-0.30842,-1.51437,0.0267607,0.0717062,0.0714558,6.58842,0.198013,0.139011,175000,113
-2.96282,-2.14723,-1.94749,0.0871401,0.0738932,-0.25392,-0.514741,-1.27879,0.0306896,0.0559842,0.068971,6.62075,0.194494,0.139724,176000,114
-3.29099,-2.27312,-2.10849,0.247312,0.139722,-0.217981,0.100706,-1.41281,0.0391653,0.0530926,0.0897158,6.63648,0.197348,0.140416,177000,115
-3.16167,-2.38562,-2.1262,0.0873112,0.348696,-0.265749,0.268137,-1.46429,0.0273205,0.0636914,0.0671292,6.58453,0.19921,0.1402,178000,116
-3.3268,-2.4311,-2.2694,0.252251,0.371199,-0.227188,0.299898,-1.3963,0.0349416,0.0607706,0.0888488,6.60573,0.196842,0.139977,179000,117
-3.12658,-2.34134,-2.08436,0.124584,0.237729,-0.189521,-0.0680167,-1.19525,0.0278223,0.0663087,0.0734771,6.60331,0.19599,0.139381,180000,117
-3.22848,-2.34441,-2.08135,0.0678593,0.329012,-0.289194,-0.0225875,-1.28368,0.0327834,0.0665454,0.0776122,6.67185,0.196266,0.140583,181000,118
-3.1498,-2.33497,-2.12339,0.154264,0.236567,-0.270166,0.153757,-1.49527,0.0382176,0.0556634,0.0900848,6.63745,0.194707,0.140245,182000,119
-3.14517,-2.34123,-2.13148,0.145562,0.262304,-0.305234,-0.0114599,-1.26142,0.032623,0.0603102,0.09956,6.64319,0.19501,0.136355,183000,120
-3.3424,-2.47719,-2.25937,0.148503,0.467001,-0.266952,0.504945,-1.40692,0.0339165,0.0680731,0.0775457,6.62829,0.195574,0.139425,184000,121
-3.18542,-2.427,-2.19561,0.22553,0.326973,-0.19824,0.186652,-1.26166,0.0380422,0.0468732,0.0898942,6.71119,0.195057,0.140813,185000,122
-3.10597,-2.31495,-2.07129,0.107606,0.209773,-0.239896,-0.104725,-1.27357,0.0263922,0.0688282,0.0849955,6.61034,0.191348,0.139488,186000,123
-3.18673,-2.19263,-1.94833,0.0254089,0.128026,-0.45746,-0.0344203,-1.46282,0.036549,0.06265,0.0776632,6.66849,0.196961,0.14025,187000,124
-2.97998,-2.18029,-1.9462,-0.0880482,0.186388,-0.442832,-0.193628,-1.43859,0.0331684,0.0582872,0.0772815,6.78841,0.195745,0.13896,188000,125
-3.00394,-2.11914,-1.92355,-0.130891,0.139747,-0.388053,-0.448238,-1.35274,0.0246264,0.0796447,0.0835031,6.61381,0.1963,0.141184,189000,126
-3.05311,-2.2596,-2.01716,0.0422561,0.19311,-0.325793,-0.128174,-1.38996,0.0330924,0.0645554,0.0735208,6.69825,0.196269,0.140056,190000,127
-3.25589,-2.30174,-2.07236,0.0640148,0.218904,-0.286827,0.0556043,-1.44259,0.0366177,0.0695847,0.0754813,6.75953,0.196545,0.139021,191000,127
-3.26549,-2.38962,-2.16285,0.150959,0.375458,-0.368063,0.34502,-1.33102,0.0378289,0.06006,0.0724107,6.68326,0.195253,0.140085,192000,128
-3.18703,-2.28947,-2.04687,0.114642,0.221284,-0.279846,-0.0730124,-1.35821,0.0316585,0.0684275,0.0580524,6.7269,0.195918,0.141908,193000,130
-3.14788,-2.30076,-2.08147,0.195802,0.14805,-0.230508,-0.1673,-1.28386,0.0412309,0.0586711,0.0889141,6.58073,0.194677,0.137377,194000,131
-3.20955,-2.36899,-2.11051,0.178041,0.301154,-0.213237,0.132103,-1.32433,0.0247025,0.0740226,0.0566222,6.63373,0.195165,0.140925,195000,132
-2.91385,-2.16818,-1.95579,0.0607043,0.00561525,-0.293448,-0.53789,-1.26152,0.0383777,0.0560174,0.0778016,6.71068,0.198619,0.14027,196000,133
-3.23672,-2.19515,-1.97907,-0.0436976,0.0975216,-0.432004,0.0974066,-1.59952,0.0299741,0.0792385,0.0726444,6.68434,0.198289,0.138858,197000,133
-3.19182,-2.38598,-2.15213,0.201808,0.33569,-0.266285,0.198698,-1.35481,0.0264997,0.0687579,0.0694128,6.64314,0.195203,0.139226,198000,134
-3.31991,-2.41486,-2.17945,0.294735,0.308581,-0.153763,0.120067,-1.22751,0.0278007,0.0740851,0.0812165,6.63884,0.193173,0.137195,199000,135
-3.37738,-2.5081,-2.24964,0.245656,0.442113,-0.21984,0.433271,-1.32222,0.0393707,0.0526711,0.0753719,6.73033,0.197014,0.139346,200000,136
-3.44253,-2.48046,-2.23023,0.118911,0.537497,-0.353715,0.603354,-1.45353,0.0329482,0.0640608,0.0815517,6.65021,0.196185,0.139958,201000,137
-3.29946,-2.459,-2.23722,0.132166,0.538557,-0.29084,0.377212,-1.3987,0.0323201,0.0633373,0.0689821,6.58493,0.19324,0.13931,202000,137
-3.33119,-2.48889,-2.27943,0.258208,0.496858,-0.223092,0.535661,-1.35682,0.0334431,0.0634576,0.0785612,6.74545,0.196921,0.141627,203000,138
-3.12829,-2.36582,-2.1147,0.0672619,0.371406,-0.290804,0.182175,-1.34026,0.0236269,0.074543,0.0544893,6.73656,0.194711,0.139923,204000,139
-3.21848,-2.35662,-2.1341,0.111426,0.350832,-0.256021,0.151149,-1.44588,0.0279344,0.0729377,0.0654411,6.56266,0.193305,0.141293,205000,140
-3.39081,-2.41068,-2.17345,0.215845,0.42764,-0.250261,0.125126,-1.21586,0.0264367,0.0793445,0.0648736,6.64029,0.196362,0.138011,206000,140
-3.26579,-2.26178,-1.99633,0.0492183,0.183694,-0.395491,0.0182515,-1.45758,0.0367673,0.0628258,0.0724521,6.6843,0.19541,0.137188,207000,141
-3.03647,-2.17228,-1.95707,0.0917288,0.0764797,-0.270914,-0.415886,-1.36878,0.0365702,0.0574565,0.0650723,6.66765,0.199539,0.141562,208000,142
-3.09349,-2.20591,-1.97765,-0.100408,0.177789,-0.396524,-0.138394,-1.45657,0.0344362,0.0671815,0.079668,6.68261,0.19322,0.138617,209000,143
-3.22548,-2.49989,-2.25457,0.256696,0.518553,-0.165682,0.354624,-1.29535,0.0302116,0.0657266,0.0615633,6.65256,0.196003,0.138963,210000,144
-3.4815,-2.63693,-2.46609,0.384261,0.670053,-0.150301,0.651179,-1.16922,0.027137,0.0693672,0.0922664,6.60767,0.200988,0.13818,211000,144
-3.39625,-2.52213,-2.25474,0.175587,0.540936,-0.20764,0.377305,-1.27529,0.0234892,0.078406,0.0688353,6.56031,0.193087,0.138247,212000,145
-3.24759,-2.53022,-2.2849,0.263382,0.528584,-0.212201,0.513884,-1.3411,0.0280207,0.0667373,0.0694623,6.60344,0.19342,0.136966,213000,146
-3.19678,-2.30512,-2.06617,-0.0196936,0.304812,-0.341458,0.101651,-1.39939,0.0299987,0.0701638,0.0683025,6.69574,0.193774,0.138503,214000,147
-3.24061,-2.36236,-2.0901,0.08972,0.290206,-0.243344,0.167933,-1.44515,0.0312527,0.0665325,0.0578107,6.72189,0.195153,0.14005,215000,148
-3.38059,-2.48188,-2.22425,0.194219,0.48511,-0.135851,0.34365,-1.29434,0.0348211,0.0698636,0.0507394,6.56749,0.197389,0.14039,216000,148
-3.41495,-2.57656,-2.32977,0.311286,0.546863,-0.0955028,0.650858,-1.34402,0.0239136,0.0712663,0.0638155,6.68335,0.192895,0.140919,217000,149
-3.56048,-2.59509,-2.3765,0.298895,0.549888,-0.123731,0.882676,-1.55953,0.0282362,0.0710604,0.0717983,6.68942,0.195593,0.140988,218000,150
-3.48084,-2.78541,-2.53696,0.477424,0.761164,0.0280366,0.94303,-1.18198,0.0358069,0.0556797,0.0677522,6.58891,0.191708,0.13968,219000,151
-3.66932,-2.80257,-2.51746,0.399589,0.776617,-0.0619756,1.32824,-1.47295,0.0374233,0.0510828,0.0720373,6.62563,0.196027,0.139908,220000,152
-3.57752,-2.74747,-2.54982,0.385351,0.758419,-0.119822,1.29519,-1.40486,0.0336744,0.0576871,0.0728851,6.61011,0.194749,0.13854,221000,153
-3.62679,-2.81072,-2.59891,0.560915,0.797731,0.0672725,0.97762,-1.16946,0.0290727,0.0724927,0.0692356,6.77618,0.196651,0.138298,222000,154
-3.46235,-2.65018,-2.38417,0.340297,0.545725,-0.090391,0.708257,-1.31537,0.0331483,0.0647034,0.0734056,6.48469,0.194585,0.136329,223000,155
-3.33714,-2.39326,-2.14824,0.0978374,0.391583,-0.280336,0.282279,-1.44464,0.0387581,0.0591245,0.0765797,6.68262,0.198438,0.13805,224000,155
-3.20553,-2.38092,-2.14366,0.176094,0.349465,-0.252114,0.179728,-1.38911,0.0262856,0.0731187,0.0629226,6.67976,0.196824,0.138935,225000,156
-3.35884,-2.43875,-2.22938,0.187635,0.443124,-0.249495,0.420546,-1.37759,0.0408427,0.0536177,0.0740944,6.60573,0.197623,0.141133,226000,157
-3.26514,-2.2576,-1.99527,-0.0321117,0.224725,-0.425784,0.247198,-1.64587,0.0343258,0.0643939,0.0627802,6.62561,0.196235,0.140673,227000,158
-3.17261,-2.26687,-2.04582,0.053984,0.181361,-0.365301,-0.0272993,-1.43556,0.0369089,0.0641587,0.0847896,6.67143,0.195833,0.139774,228000,159
-3.30682,-2.36202,-2.13001,0.135632,0.265042,-0.303545,0.177971,-1.33348,0.0430909,0.0602074,0.0860202,6.72034,0.197239,0.139341,229000,159
-3.0373,-2.11173,-1.85761,-0.125082,0.0435127,-0.37864,-0.264129,-1.55165,0.0323844,0.0661321,0.0660195,6.57724,0.194988,0.139539,230000,160
-3.1436,-2.22351,-1.98367,0.0799434,0.147123,-0.270105,-0.417359,-1.27166,0.0415184,0.0503519,0.08682,6.78079,0.193355,0.138363,231000,161
-3.00525,-2.157,-1.95569,-0.0263077,0.0750715,-0.41654,-0.186966,-1.42121,0.040353,0.0503412,0.0839674,6.71098,0.193675,0.138316,232000,162
-3.20885,-2.35538,-2.1105,0.111612,0.24349,-0.205537,0.112435,-1.4121,0.0301019,0.0732732,0.0651833,6.61177,0.196722,0.140121,233000,163
-3.41758,-2.58432,-2.38013,0.366892,0.51998,-0.14411,0.667711,-1.26276,0.0382388,0.0570571,0.070066,6.55747,0.193167,0.137077,234000,163
-3.34408,-2.47436,-2.23542,0.33376,0.357042,-0.120418,0.21622,-1.23784,0.0305405,0.0635137,0.0732774,6.61383,0.196655,0.139909,235000,164
-3.06085,-2.26605,-2.07048,0.176019,0.218473,-0.269255,-0.229786,-1.26731,0.0268367,0.0668444,0.0689556,6.62817,0.196039,0.139479,236000,165
-3.12515,-2.32781,-2.07715,0.212011,0.236429,-0.206794,-0.218322,-1.2644,0.031042,0.0591083,0.0765779,6.82046,0.197188,0.137018,237000,166
-3.03862,-2.15347,-1.9529,-0.0322976,0.0655208,-0.355699,-0.344039,-1.43632,0.0404096,0.0506943,0.0931907,6.64721,0.194017,0.140164,238000,166
-2.9328,-2.12112,-1.91625,0.0426994,-0.0482193,-0.27239,-0.489169,-1.46123,0.0296744,0.0607921,0.0713684,6.64813,0.196803,0.13622,239000,167
-3.19902,-2.23966,-2.00921,-0.0654273,0.180282,-0.362375,-0.0923937,-1.55124,0.0385725,0.0622134,0.0813521,6.71813,0.196451,0.136295,240000,168
-3.1079,-2.2002,-1.96326,-0.0985456,0.153668,-0.453097,-0.026105,-1.65002,0.0303543,0.0741647,0.0868535,6.66465,0.197485,0.139294,241000,169
-3.34698,-2.28155,-2.01466,-0.0451651,0.232934,-0.382849,-0.0200537,-1.52864,0.0310364,0.0758575,0.0864217,6.63407,0.198147,0.137404,242000,170
-2.96,-2.20938,-2.00818,-0.137481,0.134546,-0.319857,-0.241873,-1.44582,0.0305413,0.0709699,0.094067,6.68285,0.197009,0.138637,243000,170
-3.19455,-2.3306,-2.10035,0.15504,0.198247,-0.208461,0.0505122,-1.45218,0.0245683,0.0777731,0.0796186,6.61101,0.196802,0.137458,244000,171
-3.06011,-2.30239,-2.0628,0.12907,0.181727,-0.218453,-0.0904361,-1.43061,0.0227807,0.063659,0.0727711,6.69671,0.196081,0.136125,245000,172
-3.22275,-2.37051,-2.17047,0.094552,0.36366,-0.361508,0.472435,-1.53499,0.0390714,0.056716,0.0884398,6.55142,0.194649,0.141087,246000,173
-3.20038,-2.50034,-2.24877,0.17201,0.522798,-0.190763,0.374409,-1.32631,0.0273887,0.0608839,0.0717249,6.58208,0.196366,0.141159,247000,173
-3.34565,-2.4466,-2.19322,0.0325343,0.467574,-0.361009,0.53723,-1.48932,0.0253802,0.0810986,0.0799658,6.62429,0.199501,0.138502,248000,174
-3.61041,-2.64377,-2.49501,0.498884,0.554555,-0.0397903,0.688799,-1.21216,0.0423339,0.0644272,0.0940037,6.67805,0.196606,0.138851,249000,175
-3.42077,-2.53811,-2.34181,0.376507,0.491199,-0.171489,0.549711,-1.31005,0.0396617,0.0521611,0.0908436,6.6553,0.197604,0.140352,250000,176
-3.2589,-2.49305,-2.26459,0.359317,0.393031,-0.170862,0.330149,-1.36117,0.0382703,0.0511846,0.0892364,6.6444,0.200248,0.139154,251000,177
-3.47812,-2.65609,-2.39591,0.329328,0.672706,-0.110163,0.807122,-1.44656,0.0253181,0.0678677,0.0690864,6.7864,0.196978,0.138553,252000,177
-3.31912,-2.59722,-2.32475,0.376385,0.51925,-0.0537709,0.383911,-1.23381,0.0279,0.0541039,0.0545646,6.67068,0.195882,0.136844,253000,178
-3.35372,-2.52587,-2.32839,0.267678,0.421265,-0.121917,0.465137,-1.30065,0.0335735,0.0590056,0.092143,6.55417,0.199983,0.140375,254000,179
-3.17304,-2.38082,-2.18119,0.122193,0.362135,-0.247114,0.163153,-1.29514,0.0288699,0.0663179,0.0701863,6.73176,0.196777,0.135511,255000,180
-3.31162,-2.55218,-2.31201,0.200024,0.514898,-0.130256,0.427676,-1.22109,0.0313023,0.0696757,0.0766415,6.60794,0.19495,0.139122,256000,181
-3.27662,-2.41688,-2.24084,0.184228,0.355311,-0.268624,0.377291,-1.38661,0.0234032,0.0727372,0.0859765,6.7356,0.197343,0.138376,257000,181
-3.39694,-2.5009,-2.24912,0.293661,0.44219,-0.224098,0.461785,-1.30569,0.0353059,0.0651652,0.0771907,6.64362,0.198055,0.139855,258000,182
-3.47451,-2.6113,-2.43484,0.384734,0.54237,-0.136158,0.766339,-1.29579,0.0403441,0.0566971,0.0881277,6.72253,0.199881,0.138175,259000,183
-3.41915,-2.69327,-2.49418,0.471811,0.671495,-0.0734544,0.81556,-1.20629,0.030936,0.0653849,0.0798789,6.63434,0.196167,0.137581,260000,184
-3.63332,-2.72495,-2.49137,0.457646,0.697041,-0.0879785,1.00937,-1.2964,0.0322601,0.0610923,0.0773611,6.6294,0.195324,0.13729,261000,184
-3.50732,-2.81779,-2.5769,0.475706,0.798307,-0.0641913,1.18098,-1.23149,0.0265283,0.0681511,0.0935559,6.60016,0.197448,0.139415,262000,185
-3.562,-2.67804,-2.48052,0.396743,0.717651,-0.0507127,0.816955,-1.24637,0.0275833,0.0731214,0.0618629,6.7278,0.194593,0.137856,263000,186
-3.34215,-2.72183,-2.45928,0.571914,0.673253,0.109149,0.642605,-1.05539,0.0219921,0.0639465,0.0567512,6.69169,0.196852,0.139234,264000,187
-3.2527,-2.5986,-2.37704,0.388618,0.572832,-0.0848342,0.613444,-1.2927,0.0285025,0.0619272,0.0685405,6.72877,0.199009,0.139084,265000,188
-3.49118,-2.66077,-2.41645,0.465933,0.579121,-0.0644969,0.844909,-1.3274,0.0335244,0.0676271,0.0736569,6.70255,0.195293,0.139818,266000,188
-3.35745,-2.55825,-2.28086,0.215304,0.575714,-0.129956,0.381019,-1.24472,0.0289283,0.0718557,0.0603222,6.78784,0.195742,0.138687,267000,189
-3.3597,-2.41381,-2.16968,0.119855,0.373071,-0.366964,0.377915,-1.50422,0.029346,0.0765776,0.0875326,6.55118,0.197122,0.138235,268000,190
-3.32662,-2.35319,-2.10997,0.0361865,0.346112,-0.275302,0.272061,-1.54169,0.0281745,0.0690153,0.0694945,6.72585,0.200968,0.139549,269000,191
-3.2684,-2.3938,-2.18854,0.213828,0.320063,-0.210576,0.195173,-1.37344,0.0288779,0.0706832,0.0735847,6.7609,0.195221,0.139336,270000,192
-3.23258,-2.45985,-2.2492,0.248774,0.312075,-0.128175,0.388502,-1.46717,0.0212459,0.0807602,0.0715693,6.75587,0.199954,0.136837,271000,192
-3.52959,-2.52501,-2.27426,0.326573,0.509373,-0.15953,0.616571,-1.4985,0.0308689,0.0743669,0.052385,6.61551,0.193857,0.138229,272000,193
-3.36363,-2.54866,-2.30515,0.303074,0.502307,-0.144124,0.575444,-1.34818,0.0269103,0.0684913,0.0531673,6.57947,0.195065,0.137583,273000,194
-3.34491,-2.57517,-2.2882,0.315995,0.537251,-0.0938874,0.469734,-1.33574,0.0253232,0.0718324,0.0470091,6.69357,0.196333,0.135297,274000,195
-3.26493,-2.56607,-2.29633,0.351205,0.474037,-0.0533808,0.33639,-1.26184,0.0257792,0.0662758,0.0614758,6.61085,0.198881,0.137484,275000,195
-3.33131,-2.48189,-2.25856,0.183542,0.427855,-0.234397,0.567088,-1.47145,0.0349673,0.0549966,0.0747785,6.58827,0.198021,0.139167,276000,196
-3.32836,-2.48813,-2.24353,0.219558,0.43079,-0.172725,0.458754,-1.40116,0.0177729,0.0844055,0.0514158,6.71515,0.198324,0.139259,277000,197
-3.21776,-2.53813,-2.32365,0.343672,0.43964,-0.126952,0.333624,-1.20988,0.0265624,0.0607384,0.0775188,6.71138,0.19583,0.137745,278000,198
-3.253,-2.38227,-2.14764,0.068305,0.37113,-0.36211,0.235533,-1.42047,0.0264826,0.0726619,0.089064,6.70799,0.199161,0.137722,279000,199
-3.10701,-2.30849,-2.10698,0.160633,0.280627,-0.30829,0.0645332,-1.43021,0.0209484,0.0814587,0.0705645,6.5905,0.19699,0.140683,280000,199
-3.18541,-2.21886,-1.98522,-0.0434866,0.199867,-0.45681,0.0666812,-1.60005,0.0287344,0.0740501,0.0708236,6.72615,0.1967,0.13844,281000,200
-3.14935,-2.30932,-2.0567,0.189763,0.299942,-0.283612,-0.0224509,-1.31084,0.0214785,0.0796254,0.0516511,6.67232,0.197868,0.1424,282000,201
-3.08571,-2.26072,-1.9601,0.0590453,0.236451,-0.36831,-0.111012,-1.39631,0.0219624,0.0769294,0.0714901,6.59565,0.198933,0.141642,283000,202
-2.93346,-2.15124,-1.95364,0.122385,0.0899784,-0.316447,-0.398701,-1.23858,0.0241008,0.0651547,0.0644976,6.70329,0.197732,0.139111,284000,202
-3.31411,-2.36466,-2.1041,0.169816,0.269758,-0.118116,0.0956564,-1.46558,0.0284696,0.0720278,0.0463603,6.59164,0.198112,0.137956,285000,203
-3.07392,-2.18149,-1.90716,0.0363274,0.0134953,-0.324228,-0.324679,-1.47101,0.0331856,0.0689652,0.0834604,6.59849,0.196561,0.139647,286000,204
-2.85421,-2.03502,-1.81031,-0.227728,-0.0687919,-0.396552,-0.71177,-1.37758,0.031232,0.0724616,0.0838119,6.64692,0.201457,0.136074,287000,205
-3.02667,-2.23084,-1.98041,-0.0235475,0.135259,-0.320994,-0.366444,-1.32314,0.0214248,0.0821101,0.0845338,6.60577,0.195684,0.139174,288000,206
-3.01067,-2.2198,-1.98725,0.0955712,0.133597,-0.319224,-0.295758,-1.34222,0.0281024,0.0650633,0.0728684,6.71179,0.198814,0.138327,289000,206
-3.22793,-2.33718,-2.06198,0.147527,0.251485,-0.24119,0.065609,-1.42975,0.0304887,0.0681036,0.0551841,6.76628,0.19804,0.137213,290000,207
-3.28472,-2.30733,-2.06618,0.0317101,0.233442,-0.300019,0.0743835,-1.46833,0.0279821,0.0816387,0.0633296,6.71576,0.194786,0.137718,291000,208
-3.45466,-2.54251,-2.29712,0.429047,0.428452,-0.07443,0.386061,-1.26029,0.023194,0.0796191,0.0524717,6.59663,0.197496,0.138055,292000,209
-3.34223,-2.48339,-2.25428,0.207135,0.439312,-0.228049,0.41006,-1.32882,0.0187144,0.0906529,0.0732191,6.65342,0.198716,0.137591,293000,210
-3.30372,-2.40962,-2.20497,0.220052,0.321195,-0.18415,0.173605,-1.28863,0.0323319,0.070186,0.079023,6.69551,0.196969,0.139333,294000,210
-3.26744,-2.62216,-2.34938,0.254832,0.645202,-0.143936,0.682585,-1.3175,0.0270217,0.0566121,0.072029,6.6778,0.195444,0.139401,295000,211
-3.36692,-2.50664,-2.25274,0.16921,0.422705,-0.153271,0.455894,-1.39686,0.0194154,0.0885454,0.0688794,6.62988,0.198016,0.138276,296000,212
-3.29576,-2.44407,-2.22949,0.177815,0.459164,-0.195835,0.235838,-1.21681,0.0288741,0.0688682,0.0616088,6.62325,0.196597,0.139947,297000,213
-3.37493,-2.49015,-2.28214,0.20642,0.455459,-0.219156,0.45304,-1.38544,0.0295533,0.0724691,0.0806947,6.71405,0.192177,0.139433,298000,213
-3.32255,-2.44164,-2.20456,0.211688,0.400905,-0.143961,0.264128,-1.42143,0.0268773,0.0705363,0.0548884,6.59285,0.196136,0.1352,299000,214
-3.40807,-2.49671,-2.23914,0.119247,0.555895,-0.207128,0.490294,-1.37198,0.0228142,0.080805,0.0477496,6.65367,0.197383,0.138467,300000,215
-3.23888,-2.40246,-2.14241,0.191026,0.331797,-0.176544,0.137883,-1.32797,0.0277466,0.0673198,0.0628271,6.73619,0.196101,0.139777,301000,216
-3.20344,-2.48884,-2.20398,0.120608,0.425008,-0.157807,0.315096,-1.38261,0.0296616,0.0643794,0.067462,6.6818,0.195431,0.13736,302000,217
-3.27115,-2.42844,-2.15471,0.223194,0.405447,-0.253425,0.199472,-1.31778,0.0293365,0.071005,0.0604352,6.70735,0.197102,0.139035,303000,217
-3.32409,-2.54677,-2.32884,0.413276,0.374063,-0.0441794,0.355698,-1.26684,0.0330962,0.0633152,0.0820606,6.7051,0.198686,0.138105,304000,218
-3.34493,-2.65954,-2.39593,0.369944,0.572996,-0.0281211,0.511647,-1.2119,0.0240748,0.0770059,0.0754624,6.65275,0.196719,0.137023,305000,219
-3.59437,-2.87375,-2.6154,0.555068,0.788874,0.0967982,1.24707,-1.33212,0.0263967,0.0750295,0.0677667,6.75829,0.199087,0.138809,306000,220
-3.55554,-2.73623,-2.51934,0.287618,0.780088,-0.246362,1.14485,-1.36623,0.0385717,0.0583037,0.0954151,6.74312,0.196327,0.136425,307000,221
-3.45103,-2.69669,-2.46187,0.465082,0.65994,0.00737116,0.747871,-1.23603,0.0333776,0.057344,0.0626728,6.69013,0.198239,0.139548,308000,221
-3.43129,-2.67166,-2.42883,0.340261,0.64575,-0.150851,0.81174,-1.32283,0.0247218,0.081138,0.0966817,6.68542,0.196892,0.139534,309000,222
-3.35183,-2.59051,-2.34944,0.296733,0.534586,-0.121318,0.613467,-1.42574,0.0231199,0.0721866,0.0788354,6.66699,0.197699,0.137987,310000,223
-3.4659,-2.63731,-2.4306,0.379933,0.608491,-0.0633491,0.657638,-1.24194,0.0316971,0.0670103,0.0680592,6.77297,0.198822,0.137131,311000,224
-3.40488,-2.60152,-2.36435,0.293765,0.550735,-0.164813,0.747874,-1.4242,0.0258092,0.0701081,0.0673198,6.76229,0.196982,0.140062,312000,224
-3.29267,-2.46573,-2.21237,0.120815,0.416623,-0.221901,0.311904,-1.32331,0.0300388,0.0740464,0.0745965,6.63952,0.200668,0.13937,313000,225
-3.43655,-2.51843,-2.25517,0.0822131,0.505886,-0.257694,0.668861,-1.53456,0.0305839,0.0717174,0.0726672,6.68026,0.196542,0.138558,314000,226
-3.20699,-2.65622,-2.42228,0.367861,0.553811,-0.050842,0.616799,-1.24225,0.0292017,0.0563447,0.082984,6.77997,0.198539,0.138393,315000,227
-3.44405,-2.60705,-2.36731,0.352481,0.524546,-0.0656148,0.547319,-1.3305,0.0300049,0.0678356,0.0733924,6.72928,0.195597,0.136328,316000,228
-3.20093,-2.33296,-2.08298,0.0405027,0.309272,-0.350652,0.127977,-1.40354,0.029645,0.0717964,0.0658225,6.82324,0.198945,0.137839,317000,228
-3.01802,-2.29638,-2.03584,0.130564,0.234477,-0.237352,-0.232232,-1.30407,0.0285696,0.0686313,0.0739798,6.65206,0.197186,0.139942,318000,229
-3.07456,-2.12662,-1.84718,-0.253057,0.1418,-0.502044,-0.13069,-1.58075,0.029728,0.077771,0.0549196,6.68013,0.198813,0.139632,319000,230
-2.89755,-2.13933,-1.85396,-0.228791,0.0823857,-0.414157,-0.417036,-1.48464,0.0286155,0.0726453,0.0674905,6.64948,0.194502,0.136094,320000,231
-3.09759,-2.18523,-1.95037,-0.067576,0.173797,-0.398567,-0.260446,-1.4528,0.0268982,0.0803264,0.0585402,6.77703,0.194506,0.136719,321000,232
-2.86737,-2.02715,-1.80452,-0.179236,0.0105614,-0.522021,-0.567695,-1.38913,0.0274016,0.0787383,0.0709807,6.69164,0.198229,0.138001,322000,233
